id,inhabitants,withEV,chCostTotal,regRevTotal,netChCostTotal,resCostTotal,totalCostTotal,netDemandTotal,evDemandTotal,resDemandTotal,pvGenTotal,minVoltageV,minVoltagePU
1,1,1.0,0.742997437757,0.0,0.742997437757,1.58965420275,2.33265164051,10.7870013022,3.00730130224,7.779699999999999,0,227.56300354003906,0.9894043632175611
2,3,1.0,0.445855096077,0.0,0.445855096077,2.64690495981,3.09276005588,21.8895316833,8.34496501668,13.54456666666666,0,225.53721618652344,0.9805965921153192
3,3,1.0,0.844169806227,0.0,0.844169806227,0.926277340056,1.77044714628,9.66871028336,4.4514436167,5.217266666666667,0,227.66525268554688,0.989848924719769
4,1,1.0,0.377983077833,0.0,0.377983077833,1.37031387007,1.7482969479,9.88074594182,2.82266260848,7.058083333333336,0,225.3852081298828,0.9799356875212296
5,2,1.0,0.417782475213,0.0,0.417782475213,1.1378225001,1.55560497531,12.0651585444,5.54144187778,6.523716666666668,0,225.4637451171875,0.9802771526834239
6,1,1.0,0.488498909856,0.0,0.488498909856,1.97031343569,2.45881234555,33.7542803828,23.6464470495,10.107833333333346,0,225.53053283691406,0.9805675340735394
7,2,1.0,3.14067281469,0.0,3.14067281469,1.83244363756,4.97311645225,15.2758780696,5.30261140294,9.973266666666662,0,223.30137634277344,0.9708755493164063
8,3,1.0,0.795797523388,0.0,0.795797523388,3.46640412539,4.26220164878,25.6691362608,7.52126959409,18.14786666666666,0,223.73704528808594,0.9727697621221127
9,1,1.0,0.733555061515,0.0,0.733555061515,0.773306982403,1.50686204392,6.35164867866,1.77336534532,4.578283333333335,0,224.53163146972656,0.9762244846509851
10,2,1.0,0.258717748034,0.0,0.258717748034,1.11420353768,1.37292128571,12.4216873008,6.00507063415,6.416616666666666,0,222.8934783935547,0.969102079971977
11,2,1.0,0.881792735822,0.0,0.881792735822,1.17474332319,2.05653605902,9.55109252619,3.60125919286,5.949833333333334,0,222.79574584960938,0.9686771558678668
12,1,1.0,0.476364444112,0.0,0.476364444112,1.24325443453,1.71961887864,19.6278973384,13.004664005,6.623233333333327,0,223.7230224609375,0.9727087933084239
13,1,1.0,1.49910745254,0.0,1.49910745254,1.29302901201,2.79213646456,11.381217177,4.26280051036,7.118416666666673,0,222.47630310058594,0.9672882743503737
14,4,1.0,0.60442101879,0.0,0.60442101879,2.38724486976,2.99166588855,15.7674670019,3.47535033523,12.292116666666677,0,224.45675659179688,0.9758989417034647
15,1,1.0,0.446172692643,0.0,0.446172692643,1.7524789101,2.19865160274,18.14290847,9.25719180333,8.885716666666665,0,222.38583374023438,0.9668949293053668
16,2,1.0,0.966699751679,0.0,0.966699751679,0.938079676625,1.9047794283,11.4189752399,5.72242523993,5.696550000000001,0,223.35208129882812,0.9710960056470788
17,2,1.0,0.756428249081,0.0,0.756428249081,0.462713060778,1.21914130986,7.04949094571,4.22475761237,2.8247333333333358,0,223.4276885986328,0.971424733037534
18,2,1.0,0.516378720397,0.0,0.516378720397,1.05653468733,1.57291340773,11.5844064588,5.8462064588,5.738200000000002,0,222.20220947265625,0.9660965629245923
19,2,1.0,0.738581840765,0.0,0.738581840765,1.72695446687,2.46553630764,14.7587350804,5.68248508037,9.076250000000002,0,221.89981079101562,0.964781786047894
20,2,1.0,0.854417686458,0.0,0.854417686458,1.45512663767,2.30954432412,9.51163868506,1.99183868506,7.519799999999999,0,222.90065002441406,0.9691332609757133
21,3,1.0,0.157042570037,0.0,0.157042570037,1.6214077286,1.77845029863,10.1648146411,1.13429797442,9.030516666666665,0,223.5819549560547,0.9720954563306725
22,2,1.0,0.165483676737,0.0,0.165483676737,1.03645785172,1.20194152846,6.78688031797,0.773613651308,6.013266666666667,0,222.8274383544922,0.9688149493673573
23,1,1.0,0.112863140267,0.0,0.112863140267,1.331918111,1.44478125127,15.1678681414,8.01906814143,7.148800000000011,0,220.3638153076172,0.9581035448157269
24,2,1.0,1.0482674315,0.0,1.0482674315,0.674190472111,1.72245790361,6.0111542708,2.02602093746,3.9851333333333336,0,221.29318237304688,0.9621442711871603
25,2,1.0,0.302349161683,0.0,0.302349161683,1.74800549044,2.05035465213,14.7871460384,4.56401270502,10.223133333333333,0,219.9337158203125,0.956233547044837
