slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,energyCharged,batterySOC,voltageV,voltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
1,0.3764,0.3764,0,0.0,0.0,0,0.0,0.0,228.1970977783203,0.9921612946883492,17.449583333333333,0.0,0.0,0.0,0.0164200579167,0.0164200579167
2,0.6082,0.6082,0,0.0,0.0,0,0.0,0.0,228.39718627929688,0.9930312446925951,17.449583333333333,0.0,0.0,0.0,0.0265320914583,0.0265320914583
3,0.712,0.7120000000000003,0,0.0,0.0,0,0.0,0.0,228.0872039794922,0.9916834955630095,17.12458333333333,0.0,0.0,0.0,0.0304817583333,0.0304817583333
4,0.169,0.169,0,0.0,0.0,0,0.0,0.0,228.244140625,0.9923658288043479,17.12458333333333,0.0,0.0,0.0,0.00723513645833,0.00723513645833
5,0.603866666667,0.6038666666666664,0,0.0,0.0,0,0.0,0.0,227.90480041503906,0.9908904365871264,17.16458333333333,0.0,0.0,0.0,0.0259127993056,0.0259127993056
6,0.420466666667,0.4204666666666667,0,0.0,0.0,0,0.0,0.0,228.3211212158203,0.9927005270253058,17.16458333333333,0.0,0.0,0.0,0.0180428378472,0.0180428378472
7,0.2622,0.2622,0,0.0,0.0,0,0.0,0.0,228.37612915039062,0.9929396919582201,16.77958333333333,0.0,0.0,0.0,0.010999016875,0.010999016875
8,0.2148,0.21479999999999996,0,0.0,0.0,0,0.0,0.0,229.11904907226562,0.9961697785750679,16.77958333333333,0.0,0.0,0.0,0.00901063625,0.00901063625
9,0.291,0.29100000000000004,0,0.0,1.0,0,0.0,24.4274003208,229.0909423828125,0.9960475755774456,17.494583333333335,0.0,0.0,0.0,0.012727309375,0.012727309375
10,0.418333333333,0.4183333333333332,0,0.0,1.0,0,0.0,24.4274003208,229.02838134765625,0.9957755710767663,17.494583333333335,0.0,0.0,0.0,0.0182964184028,0.0182964184028
11,1.12546666667,1.1254666666666668,0,0.0,1.0,0,0.0,24.4274003208,228.87350463867188,0.9951021940811821,18.184583333333332,0.0,0.0,0.0,0.0511653559722,0.0511653559722
12,0.4852,0.4852,0,0.0,1.0,0,0.0,24.4274003208,229.03480529785156,0.9958035012950068,18.184583333333332,0.0,0.0,0.0,0.0220578995833,0.0220578995833
13,0.5118,0.5117999999999999,0,0.0,1.0,0,0.0,24.4274003208,229.31500244140625,0.9970217497452446,17.399583333333332,0.0,0.0,0.0,0.022262766875,0.022262766875
14,0.6206,0.6206000000000003,0,0.0,1.0,0,0.0,24.4274003208,228.28305053710938,0.9925350023352582,17.399583333333332,0.0,0.0,0.0,0.0269954535417,0.0269954535417
15,0.588133333333,0.5881333333333334,0,0.0,1.0,0,0.0,24.4274003208,228.35308837890625,0.9928395146908967,19.68958333333333,0.0,0.0,0.0,0.0289502506944,0.0289502506944
16,0.7608,0.7607999999999999,0,0.0,1.0,0,0.0,24.4274003208,229.09434509277344,0.9960623699685801,19.68958333333333,0.0,0.0,0.0,0.0374495875,0.0374495875
17,0.601533333333,0.6015333333333334,0,0.0,1.0,0,0.0,24.4274003208,227.9342803955078,0.9910186104152514,28.204583333333332,0.0,0.0,0.0,0.0424149925694,0.0424149925694
18,1.1254,1.1253999999999997,0,0.0,1.0,0,0.0,24.4274003208,225.3444061279297,0.9797582875127377,28.204583333333332,0.0,0.0,0.0,0.0793535952083,0.0793535952083
19,0.729,0.7290000000000003,0,0.0,1.0,0,0.0,24.4274003208,227.57127380371094,0.9894403208856998,28.57458333333333,0.0,0.0,0.0,0.052077178125,0.052077178125
20,0.682466666667,0.6824666666666668,0,0.0,1.0,0,0.0,24.4274003208,226.24539184570312,0.9836756167204483,28.57458333333333,0.0,0.0,0.0,0.0487530015972,0.0487530015972
21,0.6534,0.6533999999999999,0,0.0,1.0,0,0.0,24.4274003208,226.2020721435547,0.9834872701893682,27.07458333333333,0.0,0.0,0.0,0.044226331875,0.044226331875
22,0.630533333333,0.6305333333333334,0,0.0,1.0,0,0.0,24.4274003208,227.4788360595703,0.9890384176503058,27.07458333333333,0.0,0.0,0.0,0.0426785681944,0.0426785681944
23,0.7266,0.7266,0,0.0,1.0,0,0.0,24.4274003208,226.93191528320312,0.986660501231318,25.85458333333333,0.0,0.0,0.0,0.046964850625,0.046964850625
24,0.990733333333,0.9907333333333332,0,0.0,1.0,0,0.0,24.4274003208,227.49952697753906,0.9891283781632133,25.85458333333333,0.0,0.0,0.0,0.0640374938194,0.0640374938194
25,0.489866666667,0.48986666666666673,0,0.0,1.0,0,0.0,24.4274003208,227.67808532714844,0.9899047188136889,19.019583333333333,0.0,0.0,0.0,0.0232926497222,0.0232926497222
26,0.913,0.9129999999999999,0,0.0,1.0,0,0.0,24.4274003208,226.3907928466797,0.9843077949855639,19.019583333333333,0.0,0.0,0.0,0.0434121989583,0.0434121989583
27,0.825466666667,0.8254666666666668,0,0.0,1.0,0,0.0,24.4274003208,226.10061645507812,0.9830461585003397,18.57458333333333,0.0,0.0,0.0,0.0383317484722,0.0383317484722
28,0.9534,0.9533999999999999,0,0.0,1.0,0,0.0,24.4274003208,227.10391235351562,0.9874083145805027,18.57458333333333,0.0,0.0,0.0,0.044272519375,0.044272519375
29,0.91,0.91,0,0.0,1.0,0,0.0,24.4274003208,226.47984313964844,0.9846949701723845,19.18958333333333,0.0,0.0,0.0,0.0436563020833,0.0436563020833
30,0.735133333333,0.7351333333333334,0,0.0,1.0,0,0.0,24.4274003208,226.40390014648438,0.9843647832455842,19.18958333333333,0.0,0.0,0.0,0.0352672559028,0.0352672559028
31,1.36606666667,1.366066666666667,0,0.0,1.0,0,0.0,24.4274003208,226.75450134277344,0.985889136272928,18.75958333333333,0.0,0.0,0.0,0.0640671036806,0.0640671036806
32,1.26573333333,1.2657333333333332,0,0.0,1.0,0,0.0,24.4274003208,227.4183807373047,0.9887755684230639,18.75958333333333,0.0,0.0,0.0,0.0593615748611,0.0593615748611
33,1.65386666667,1.6538666666666664,0,0.0,1.0,0,0.0,24.4274003208,225.97900390625,0.9825174082880435,17.234583333333333,0.0,0.0,0.0,0.0712592572222,0.0712592572222
34,1.3844,1.3844,0,0.0,1.0,0,0.0,24.4274003208,224.8236083984375,0.977493949558424,17.234583333333333,0.0,0.0,0.0,0.0596488929167,0.0596488929167
35,0.5696,0.5695999999999999,0,0.0,1.0,0,0.0,24.4274003208,225.8316650390625,0.981876804517663,17.50958333333333,0.0,0.0,0.0,0.0249336466667,0.0249336466667
36,0.755133333333,0.7551333333333332,0,0.0,1.0,0,0.0,24.4274003208,228.0082244873047,0.9913401064665421,17.50958333333333,0.0,0.0,0.0,0.0330551750694,0.0330551750694
37,0.9036,0.9035999999999998,0,0.0,1.0,0,0.0,24.4274003208,228.04859924316406,0.991515648883322,16.914583333333333,0.0,0.0,0.0,0.03821004375,0.03821004375
38,0.6956,0.6956,0,0.0,1.0,0,0.0,24.4274003208,227.232421875,0.9879670516304347,16.914583333333333,0.0,0.0,0.0,0.0294144604167,0.0294144604167
39,1.15506666667,1.1550666666666665,0,0.0,1.0,0,0.0,24.4274003208,227.2678680419922,0.9881211653999661,16.58458333333333,0.0,0.0,0.0,0.0478907484722,0.0478907484722
40,0.998533333333,0.9985333333333337,0,0.0,1.0,0,0.0,24.4274003208,226.84654235839844,0.9862893146017323,16.58458333333333,0.0,0.0,0.0,0.0414006481944,0.0414006481944
41,0.881733333333,0.881733333333333,0,0.0,1.0,0,0.0,24.4274003208,228.32566833496094,0.9927202971085258,14.71958333333333,0.0,0.0,0.0,0.0324468681944,0.0324468681944
42,0.9084,0.9084,0,0.0,1.0,0,0.0,24.4274003208,228.88427734375,0.9951490319293478,14.71958333333333,0.0,0.0,0.0,0.03342817375,0.03342817375
43,4.42193333333,0.7219333333333332,0,3.7,1.0,0,0.0,24.4274003208,226.2519073486328,0.9837039449940557,13.689583333333331,0.0,0.0,0.0,0.0247074163194,0.0247074163194
44,3.99426666667,0.2942666666666668,0,3.7,1.0,0,0.411099679153,24.8385,224.7879180908203,0.9773387743079144,13.689583333333331,0.0605137990975,0.0,0.0605137990975,0.0100709701389,0.0705847692364
45,0.051,0.05100000000000002,0,0.0,1.0,0,0.0,24.8385,230.0598602294922,1.0002602618673573,15.189583333333331,0.0,0.0,0.0,0.001936671875,0.001936671875
46,0.0563333333333,0.05633333333333332,0,0.0,1.0,0,0.0,24.8385,230.119140625,1.0005180027173912,15.189583333333331,0.0,0.0,0.0,0.00213919965278,0.00213919965278
47,0.061,0.06099999999999997,0,0.0,1.0,0,0.0,24.8385,230.06312561035156,1.0002744591754416,15.374583333333332,0.0,0.0,0.0,0.00234462395833,0.00234462395833
