slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,batterySOC,minVoltageV,minVoltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
1,22.9355333333,22.9355333333,0,0.0,2.0,0.0,0.89369088543,226.135940552,0.983199741529,17.449583333333333,0.0,0.0,0.0,1.00053875049,1.00053875049
2,27.6039333333,27.6039333333,0,0.0,4.0,0.0,0.803866770812,227.341552734,0.988441533628,17.449583333333333,0.0,0.0,0.0,1.20419283757,1.20419283757
3,24.3946,24.3946,0,0.0,4.0,0.0,0.803866770812,226.657913208,0.985469187861,17.12458333333333,0.0,0.0,0.0,1.04436840146,1.04436840146
4,23.8388,23.8388,0,0.0,4.0,0.0,0.803866770812,227.48097229,0.989047705609,17.12458333333333,0.0,0.0,0.0,1.02057379292,1.02057379292
5,21.3438,21.3438,0,0.0,7.0,0.0,0.794784459864,227.518859863,0.989212434188,17.16458333333333,0.0,0.0,0.0,0.915893584375,0.915893584375
6,20.5104,20.5104,0,0.0,9.0,0.0,0.813798631861,227.09324646,0.98736194113,17.16458333333333,0.0,0.0,0.0,0.880131175,0.880131175
7,17.5402666667,17.5402666667,0,0.0,12.0,0.0,0.822040249766,228.161056519,0.992004593559,16.77958333333333,0.0,0.0,0.0,0.735795915556,0.735795915556
8,14.6332,14.6332,0,0.0,12.0,0.0,0.822040249766,227.827178955,0.990552951979,16.77958333333333,0.0,0.0,0.0,0.613847497083,0.613847497083
9,14.2349333333,14.2349333333,0,0.0,16.0,0.0,0.840612339561,227.834457397,0.99058459738,17.494583333333335,0.0,0.0,0.0,0.622585568611,0.622585568611
10,18.0868666667,18.0868666667,0,0.0,19.0,0.0,0.849885355219,226.769165039,0.985952891474,17.494583333333335,0.0,0.0,0.0,0.791055490347,0.791055490347
11,17.8245333333,17.8245333333,0,0.0,22.0,0.0,0.846413037035,228.408554077,0.993080669901,18.184583333333332,0.0,0.0,0.0,0.810329279444,0.810329279444
12,18.9613333333,18.9613333333,0,0.0,25.0,0.0,0.851609174915,226.871917725,0.986399642281,18.184583333333332,0.0,0.0,0.0,0.862009865278,0.862009865278
13,28.1323333333,28.1323333333,0,0.0,26.0,0.0,0.846625978816,225.673034668,0.981187107252,17.399583333333332,0.0,0.0,0.0,1.22372719549,1.22372719549
14,31.6809333333,31.6809333333,0,0.0,29.0,0.0,0.852392955956,225.621841431,0.980964527959,17.399583333333332,0.0,0.0,0.0,1.37808759903,1.37808759903
15,34.0945333333,34.0945333333,0,0.0,30.0,0.0,0.849409583134,226.795425415,0.986067067022,19.68958333333333,0.0,0.0,0.0,1.67826788819,1.67826788819
16,36.4763333333,36.4763333333,0,0.0,34.0,0.0,0.851900306832,225.614120483,0.980930958623,19.68958333333333,0.0,0.0,0.0,1.79550951215,1.79550951215
17,41.0916666667,41.0916666667,0,0.0,37.0,0.0,0.857003362791,226.592819214,0.985186170495,28.204583333333332,0.0,0.0,0.0,2.89743334201,2.89743334201
18,54.1588,54.1588,0,0.0,43.0,0.0,0.858504606517,223.967803955,0.973773060674,28.204583333333332,0.0,0.0,0.0,3.81881596958,3.81881596958
19,55.3364,55.3364,0,0.0,46.0,0.0,0.857343894802,222.043777466,0.965407728112,28.57458333333333,0.0,0.0,0.0,3.95303643292,3.95303643292
20,53.2148666667,53.2148666667,0,0.0,47.0,0.0,0.856581392825,224.969024658,0.978126194166,28.57458333333333,0.0,0.0,0.0,3.80148160535,3.80148160535
21,50.1575333333,50.1575333333,0,0.0,50.0,0.0,0.857306227145,224.606460571,0.976549828571,27.07458333333333,0.0,0.0,0.0,3.39498579007,3.39498579007
22,54.4465333333,54.4465333333,0,0.0,51.0,0.0,0.858678340936,222.560760498,0.967655480426,27.07458333333333,0.0,0.0,0.0,3.68529300986,3.68529300986
23,41.494,41.494,0,0.0,52.0,0.0,0.857888111329,224.754699707,0.977194346552,25.85458333333333,0.0,0.0,0.0,2.68202520208,2.68202520208
