2.188666666666666538e-01,2.573333333333334694e-01,8.959999999999998521e-02,5.700000000000002287e-02,5.700000000000002287e-02,6.786666666666668624e-02,2.200000000000000844e-01,2.126666666666666428e-01,2.816666666666666208e-01,2.649999999999999578e-01,1.857333333333333059e-01,4.017333333333332757e-01,2.949333333333333806e-01,1.239999999999999575e-01,5.700000000000002287e-02,5.700000000000002287e-02,2.200000000000000844e-01,1.330666666666666387e-01,5.700000000000002287e-02,5.700000000000002287e-02,5.700000000000002287e-02,1.222000000000000031e-01,2.200000000000000844e-01,6.786666666666670011e-02,5.700000000000002287e-02,5.700000000000002287e-02,1.439333333333333298e-01,2.091333333333333933e-01,9.780000000000002580e-02,1.669999999999999818e-01,7.379333333333332190e-01,5.058666666666667977e-01,5.669333333333334002e-01,4.561333333333335016e-01,5.649333333333333984e-01,5.846666666666667789e-01,5.784000000000000252e-01,4.935333333333331018e-01,4.455999999999998296e-01,8.284000000000000252e-01,1.330666666666666664e-01,2.200000000000000844e-01,5.700000000000002287e-02,5.700000000000002287e-02,9.299999999999999933e-02,1.720666666666666733e-01,5.227333333333333831e-01,1.111599999999999921e+00,1.880000000000000282e-01,7.506666666666664267e-02,1.458666666666666445e-01,2.538000000000000256e-01,1.981333333333333557e-01,2.640000000000001235e-01,1.326666666666666272e-01,6.699999999999997624e-02,6.699999999999997624e-02,2.489333333333333398e-01,3.737999999999999101e-01,2.377333333333334353e-01,3.767000000000000348e+00,3.748678585252562812e+00,3.823333333333333695e+00,4.093600000000000350e+00,3.898333333333333428e+00,2.097978177955495405e-01,6.699999999999997624e-02,1.233333333333333226e-01,3.935999999999999499e-01,1.983333333333334170e-01,1.073333333333333084e-01,1.718666666666666953e-01,1.571333333333333471e-01,2.021999999999999631e-01,2.598666666666666347e-01,3.082666666666666333e-01,6.699999999999997624e-02,6.699999999999997624e-02,2.903999999999999360e-01,3.316000000000001169e-01,9.326666666666662275e-02,6.699999999999997624e-02,6.699999999999997624e-02,1.908666666666666567e-01,5.459333333333334926e-01,1.236666666666666192e-01,6.699999999999997624e-02,1.007999999999999868e-01,3.673333333333332340e-01,2.471333333333334548e-01,2.050000000000000433e-01,2.275333333333333929e-01,3.660000000000000475e-01,2.372000000000000497e-01,2.170000000000000540e-01,2.813999999999999835e-01
3.063333333333332908e-01,7.136000000000001231e-01,2.143333333333333757e-01,2.756666666666666710e-01,3.202000000000000401e-01,8.766666666666661500e-02,1.193999999999999923e-01,3.596666666666667456e-01,5.839999999999999636e-01,9.364000000000000101e-01,1.093666666666666565e+00,3.466666666666666785e-01,2.920000000000000373e-01,4.169999999999999818e-01,7.598000000000000309e-01,4.609999999999999654e-01,4.657999999999999363e-01,4.721999999999998976e-01,2.782666666666667177e-01,9.473333333333329442e-02,6.299999999999997269e-02,2.229999999999999483e-01,1.952666666666666440e-01,7.433333333333330684e-02,1.585999999999999632e-01,1.969333333333333214e-01,1.029999999999999943e-01,1.854666666666666408e-01,3.803333333333333011e-01,2.226666666666667072e-01,1.411999999999999644e-01,2.970666666666666456e-01,4.631333333333332858e-01,7.446666666666668100e-01,6.492000000000002213e-01,7.677333333333333787e-01,6.527333333333334986e-01,8.799333333333334561e-01,2.420666666666667632e-01,1.563333333333333242e-01,2.629999999999999560e-01,6.299999999999997269e-02,6.299999999999997269e-02,6.299999999999997269e-02,4.800000000000000794e-02,4.800000000000000794e-02,5.800000000000002376e-02,1.629999999999999782e-01,7.900000000000002853e-02,5.800000000000002376e-02,5.800000000000002376e-02,5.800000000000002376e-02,5.800000000000002376e-02,5.800000000000002376e-02,5.800000000000002376e-02,1.000000000000000194e-01,1.419999999999999873e-01,5.800000000000002376e-02,5.800000000000002376e-02,5.800000000000002376e-02,3.758000000000000007e+00,1.450086137463522329e+00,3.835000000000000409e+00,3.807000000000000384e+00,3.835200000000000387e+00,4.204200000000000159e+00,1.173333333333333450e-01,8.080000000000001070e-02,2.013999999999999957e-01,2.349999999999999589e-01,3.011333333333333639e-01,3.865999999999999992e-01,3.114666666666666694e-01,2.296000000000000263e-01,1.666666666666666574e-01,1.026666666666666977e-01,5.800000000000002376e-02,1.489999999999999936e-01,9.300000000000002709e-02,5.800000000000002376e-02,5.800000000000002376e-02,5.800000000000002376e-02,5.800000000000002376e-02,5.800000000000002376e-02,1.070000000000000118e-01,1.350000000000000366e-01,5.800000000000002376e-02,5.800000000000002376e-02,5.800000000000002376e-02,8.600000000000002087e-02,1.559999999999999998e-01,5.800000000000002376e-02,5.800000000000002376e-02,5.800000000000002376e-02,1.420000000000000151e-01,1.000000000000000333e-01
1.182000000000000273e-01,2.965999999999999748e-01,1.883333333333333248e-01,6.499999999999997446e-02,1.486000000000000099e-01,1.551999999999999769e-01,2.500000000000000000e-01,1.143333333333333007e-01,6.499999999999997446e-02,6.499999999999997446e-02,2.130000000000000226e-01,1.883333333333333248e-01,1.134000000000000008e-01,7.093333333333334823e-01,8.518000000000000016e-01,1.151333333333333320e+00,8.673333333333330675e-01,9.475999999999999979e-01,9.162666666666665627e-01,2.836666666666667891e-01,2.189666666666666650e+00,1.327399999999999913e+00,6.562666666666666648e-01,2.914000000000001034e-01,5.111333333333332174e-01,4.993333333333332402e-01,6.315333333333332799e-01,4.029999999999999694e-01,4.060666666666666313e-01,9.578666666666667551e-01,7.706666666666667220e-01,7.734000000000000874e-01,4.613333333333332620e-01,5.326666666666668437e-01,1.442333333333332801e+00,1.344600000000000017e+00,1.458466666666666578e+00,1.219400000000000039e+00,6.567999999999997174e-01,1.483333333333333171e-01,4.501333333333333298e-01,5.930000000000001936e-01,7.732666666666666577e-01,8.170000000000001705e-01,6.400000000000002909e-02,6.999999999999999278e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,3.774000000000000021e+00,2.030656479822374294e+00,3.774000000000000021e+00,3.774000000000000021e+00,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02,7.333333333333331983e-02,7.199999999999999456e-02,1.916000000000000203e-01,2.950000000000000400e-01,2.896666666666666279e-01,2.229999999999999483e-01,2.255999999999999672e-01,1.280000000000000304e-01,7.399999999999999634e-02,7.399999999999999634e-02,1.146666666666666529e-01,1.441999999999999948e-01,8.499999999999997835e-02,1.573333333333333528e-01,2.374000000000000554e-01,2.400000000000001021e-01,1.846666666666666456e-01,7.399999999999999634e-02,7.399999999999999634e-02,7.399999999999999634e-02
1.685333333333333405e-01,6.499999999999997446e-02,2.570000000000000617e-01,1.545999999999999874e-01,6.499999999999997446e-02,6.499999999999997446e-02,6.499999999999997446e-02,2.186000000000000443e-01,1.930000000000000326e-01,1.898000000000000242e-01,1.481999999999999984e-01,1.290000000000000036e-01,2.570000000000000617e-01,2.154000000000000636e-01,1.481999999999999984e-01,6.499999999999997446e-02,6.499999999999997446e-02,6.499999999999997446e-02,6.499999999999997446e-02,9.059999999999999998e-02,2.882000000000000117e-01,2.850000000000000311e-01,8.579999999999995963e-02,4.919999999999999374e-01,3.059333333333332794e-01,5.839333333333333043e-01,4.249333333333333296e-01,5.577333333333333032e-01,4.511999999999999345e-01,8.279999999999999583e-01,8.083333333333335702e-01,6.820666666666667100e-01,7.835333333333335259e-01,6.796666666666667522e-01,7.587333333333335927e-01,8.663333333333336217e-01,6.696000000000000840e-01,7.196000000000001284e-01,6.623999999999999888e-01,2.446000000000000674e-01,3.307333333333333791e-01,3.592666666666666786e-01,1.756866666666666799e+00,2.051066666666665927e+00,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,3.764000000000000234e+00,3.764000000000000234e+00,3.764000000000000234e+00,2.020656479822371843e+00,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02
6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.400000000000002909e-02,6.000000000000002554e-02,6.933333333333337178e-02,9.160000000000002862e-02,2.320000000000000950e-01,1.024000000000000465e-01,9.746666666666668755e-02,1.661333333333333273e-01,1.672000000000000430e-01,1.887999999999999956e-01,7.000000000000003442e-02,7.000000000000003442e-02,7.000000000000003442e-02,1.348000000000000032e-01,2.761333333333332862e-01,1.386666666666666603e-01,7.000000000000003442e-02,3.770000000000000018e+00,3.838666666666666671e+00,3.824933333333333518e+00,3.921200000000000241e+00,3.834800000000000431e+00,3.770000000000000018e+00,3.640735853528338506e+00,7.000000000000003442e-02,2.162000000000000310e-01,2.526000000000001022e-01,8.080000000000003846e-02,4.538666666666665850e-01,1.523999999999999799e-01,1.564000000000000390e-01,1.996000000000000274e-01,7.000000000000003442e-02,1.099999999999999589e-01,1.260000000000000009e-01,2.379933333333332790e+00,2.618666666666665810e-01,7.000000000000003442e-02,7.000000000000003442e-02,1.916666666666667074e-01,2.663333333333334774e-01,9.160000000000005638e-02,7.000000000000003442e-02,7.000000000000003442e-02,7.000000000000003442e-02,7.000000000000003442e-02,7.000000000000003442e-02,7.000000000000003442e-02,7.000000000000003442e-02,2.525333333333333319e-01,2.270666666666666944e-01,7.666666666666667462e-02,1.114666666666666583e-01
2.580666666666666664e-01,6.800000000000003264e-02,1.279333333333333433e-01,3.694666666666667210e-01,5.120000000000000107e-01,9.257333333333332970e-01,9.772666666666663948e-01,9.509333333333332972e-01,8.634666666666669377e-01,2.556000000000000494e-01,6.800000000000003264e-02,6.800000000000003264e-02,6.800000000000003264e-02,6.800000000000003264e-02,1.058000000000000468e-01,2.278000000000000580e-01,2.269999999999999518e-01,9.980000000000005533e-02,6.800000000000003264e-02,2.206666666666666499e-01,3.610000000000000431e-01,1.634000000000000452e-01,6.800000000000003264e-02,6.800000000000003264e-02,6.800000000000003264e-02,2.444000000000000894e-01,1.528000000000000191e-01,1.951999999999999846e-01,6.800000000000003264e-02,6.800000000000003264e-02,1.688000000000000334e-01,2.071999999999999953e-01,2.163999999999999813e-01,6.800000000000003264e-02,6.800000000000003264e-02,1.562000000000000333e-01,1.562000000000000610e-01,6.800000000000003264e-02,7.932666666666664534e-01,5.201333333333333364e-01,1.075666666666666549e+00,9.635333333333334638e-01,6.414000000000000812e-01,2.077333333333333809e-01,6.800000000000003264e-02,6.000000000000002554e-02,1.555999999999999883e-01,1.060000000000000386e-01,1.432000000000000495e-01,2.530000000000000582e-01,8.220000000000003693e-02,7.000000000000003442e-02,7.000000000000003442e-02,2.746000000000000663e-01,2.633999999999999675e-01,7.000000000000003442e-02,7.000000000000003442e-02,1.131999999999999812e-01,2.417999999999999872e-01,2.530000000000000582e-01,7.000000000000003442e-02,7.000000000000003442e-02,1.419999999999999596e-01,2.252000000000000390e-01,3.940800000000000303e+00,3.137153614751996056e+00,7.000000000000003442e-02,1.347999999999999754e-01,1.347999999999999754e-01,2.689999999999999614e-01,2.096666666666666956e-01,1.861333333333333728e-01,2.163999999999999813e-01,1.060000000000000386e-01,7.000000000000003442e-02,1.554000000000000381e-01,3.033999999999999475e-01,1.491999999999999438e-01,1.933333333333333848e-01,1.998866666666667458e+00,3.806666666666666532e-01,6.766000000000000902e-01,4.366000000000001546e-01,4.000000000000000777e-01,8.440000000000001668e-02,3.365999999999998438e-01,1.869999999999999718e-01,7.000000000000003442e-02,7.000000000000003442e-02,1.282000000000000084e-01,3.609999999999998765e-01,1.188000000000000445e-01,7.000000000000003442e-02,7.000000000000003442e-02,9.879999999999999893e-02,1.829999999999999682e-01
2.224666666666666182e-01,2.469999999999999973e-01,1.398666666666666669e-01,1.169999999999999929e-01,1.770000000000000462e-01,1.314733333333333531e+00,2.371933333333333227e+00,5.633333333333332416e-01,2.149999999999999134e-01,1.350000000000000366e-01,1.350000000000000366e-01,1.585999999999999632e-01,1.585999999999999632e-01,1.703999999999999682e-01,1.768000000000000238e+00,2.561999999999999833e+00,2.561999999999999833e+00,2.561999999999999833e+00,1.062600000000000211e+00,6.299999999999997269e-02,6.299999999999997269e-02,6.299999999999997269e-02,6.299999999999997269e-02,6.299999999999997269e-02,6.299999999999997269e-02,6.299999999999997269e-02,6.299999999999997269e-02,6.299999999999997269e-02,6.299999999999997269e-02,6.299999999999997269e-02,5.648666666666666281e-01,2.350000000000000144e-01,1.698666666666667213e-01,2.757999999999999896e-01,4.946666666666665879e-01,5.418666666666667187e-01,3.104666666666667241e-01,4.486666666666666581e-01,3.991999999999998883e-01,4.466666666666667118e-01,4.193333333333334467e-01,2.046666666666667744e-01,6.299999999999997269e-02,6.033333333333333603e-02,6.000000000000002554e-02,6.933333333333337178e-02,7.000000000000003442e-02,7.000000000000003442e-02,7.000000000000003442e-02,2.042000000000000759e-01,1.066000000000000419e-01,7.000000000000003442e-02,7.000000000000003442e-02,7.000000000000003442e-02,1.432000000000000495e-01,1.675999999999999435e-01,3.770000000000000018e+00,3.137153614751993835e+00,7.000000000000003442e-02,7.000000000000003442e-02,7.000000000000003442e-02,9.440000000000002556e-02,2.164000000000000368e-01,7.000000000000003442e-02,7.000000000000003442e-02,7.000000000000003442e-02,7.000000000000003442e-02,2.042000000000000759e-01,1.066000000000000419e-01,7.000000000000003442e-02,7.000000000000003442e-02,7.000000000000003442e-02,2.042000000000000759e-01,1.066000000000000419e-01,7.000000000000003442e-02,9.666666666666667851e-02,1.983866666666667333e+00,4.113133333333334640e+00,1.544866666666667054e+00,3.771599999999999397e+00,4.284666666666667179e-01,1.226000000000000006e-01,1.362800000000000011e+00,2.363599999999999479e+00,2.476000000000001255e-01,2.736000000000000099e-01,4.080000000000000848e-01,2.079066666666666841e+00,4.666133333333332800e+00,1.454333333333332812e+00,2.976000000000000312e-01,1.078000000000000624e-01,7.000000000000003442e-02,8.220000000000003693e-02,2.286000000000000532e-01,7.000000000000003442e-02
3.555999999999999717e-01,2.526666666666666505e-01,8.859999999999997045e-02,7.299999999999998157e-02,7.299999999999998157e-02,1.275999999999999912e-01,3.095999999999999863e-01,3.136666666666667047e-01,7.299999999999998157e-02,7.299999999999998157e-02,7.299999999999998157e-02,7.299999999999998157e-02,9.639999999999998570e-02,3.195999999999999952e-01,1.593999999999999306e-01,2.107999999999999874e-01,3.297333333333333782e-01,3.425333333333334118e-01,4.728666666666667129e-01,3.654666666666666619e-01,3.171333333333333226e-01,2.203333333333332977e-01,3.214666666666666783e-01,3.376666666666666705e-01,1.536200000000000232e+00,3.143666666666667275e+00,1.577999999999999625e+00,5.882666666666664934e-01,7.369999999999999885e-01,5.712000000000000410e-01,7.735999999999997323e-01,5.750000000000000666e-01,8.882666666666667599e-01,6.977333333333334275e-01,8.300666666666667304e-01,6.659999999999999254e-01,6.712000000000000188e-01,8.011999999999998012e-01,6.568000000000001615e-01,2.142666666666666331e-01,2.349999999999999034e-01,1.806000000000000383e-01,1.732666666666666799e-01,1.041999999999999871e-01,5.533333333333335241e-02,1.720000000000000140e-01,2.320000000000000118e-01,6.200000000000002731e-02,6.200000000000002731e-02,6.200000000000002731e-02,2.353333333333333388e-01,1.819999999999999396e-01,6.200000000000002731e-02,6.200000000000002731e-02,1.419999999999999873e-01,2.620000000000000107e-01,1.908107355684276030e+00,3.762000000000000011e+00,3.762000000000000011e+00,3.935333333333333350e+00,3.882000000000000117e+00,3.762000000000000011e+00,3.762000000000000011e+00,3.762000000000000011e+00,3.948666666666666991e+00,3.868666666666666920e+00,3.762000000000000011e+00,3.762000000000000011e+00,6.200000000000002731e-02,1.553333333333333510e-01,2.620000000000000107e-01,6.200000000000002731e-02,6.200000000000002731e-02,6.200000000000002731e-02,8.866666666666668528e-02,2.641333333333333311e-01,1.286666666666667069e-01,6.200000000000002731e-02,6.200000000000002731e-02,1.020000000000000212e-01,2.620000000000000107e-01,1.153333333333333710e-01,6.200000000000002731e-02,6.200000000000002731e-02,6.200000000000002731e-02,6.200000000000002731e-02,1.553333333333333510e-01,2.620000000000000107e-01,6.200000000000002731e-02,6.200000000000002731e-02,6.200000000000002731e-02,6.200000000000002731e-02,6.200000000000002731e-02,1.686666666666666869e-01,2.486666666666666747e-01,6.200000000000002731e-02
7.000000000000003442e-02,8.153333333333336042e-02,6.088666666666665561e-01,2.271199999999998997e+00,2.201999999999999069e+00,2.201999999999999069e+00,2.160666666666666291e+00,2.059999999999999887e-01,2.966666666666666896e-01,4.564666666666666872e-01,5.132666666666667599e-01,1.531333333333333435e+00,1.498000000000000220e+00,1.506000000000000449e+00,1.192133333333333711e+00,1.642666666666667274e-01,7.199999999999999456e-02,7.199999999999999456e-02,6.923999999999995714e-01,4.139999999999999791e-01,1.018999999999999684e+00,6.333333333333333037e-01,4.089999999999999747e-01,5.583333333333333481e-01,4.569999999999999063e-01,6.453333333333334254e-01,5.442666666666665654e-01,4.313333333333332908e-01,4.436666666666667092e-01,4.883333333333332305e-01,6.430000000000000160e-01,6.097333333333334604e-01,6.116000000000000325e-01,7.620666666666667810e-01,5.870666666666667366e-01,5.513333333333334529e-01,1.873333333333333794e-01,2.104000000000000592e-01,7.199999999999999456e-02,2.221333333333332938e-01,6.971333333333334936e-01,8.123333333333333517e-01,6.278000000000000247e-01,6.510000000000000231e-01,5.500000000000002109e-02,5.766666666666666469e-02,6.499999999999997446e-02,1.760000000000000175e-01,8.719999999999995810e-02,6.499999999999997446e-02,6.499999999999997446e-02,1.013999999999999624e-01,2.987999999999999545e-01,1.706666666666666332e-01,6.499999999999997446e-02,6.499999999999997446e-02,2.348666666666665848e-01,1.822000000000000008e-01,1.537999999999999645e-01,6.499999999999997446e-02,3.765000000000000124e+00,3.910600000000000076e+00,3.862066666666666759e+00,3.868600000000000261e+00,3.794599999999999973e+00,3.765000000000000124e+00,3.116932325977454177e+00,2.469999999999999141e-01,1.256666666666666210e-01,6.499999999999997446e-02,6.499999999999997446e-02,1.315999999999999670e-01,1.315999999999999670e-01,6.499999999999997446e-02,7.713333333333330377e-02,2.543999999999999040e-01,3.625333333333333741e-01,4.814666666666665984e-01,4.656666666666666177e-01,5.799333333333334117e-01,5.923333333333332673e-01,3.403333333333333766e-01,1.569133333333333269e+00,1.883666666666667044e+00,2.740000000000000213e-01,2.269999999999999796e-01,2.136666666666666436e-01,2.540666666666666629e-01,4.488000000000000322e-01,5.974666666666664794e-01,3.219999999999999529e-01,1.453333333333333144e-01,1.537999999999999645e-01,1.093999999999999556e-01,1.863333333333332953e-01,1.937333333333332852e-01
6.099999999999997091e-02,6.099999999999997091e-02,8.199999999999998956e-02,1.659999999999999809e-01,6.099999999999997091e-02,6.099999999999997091e-02,6.099999999999997091e-02,6.099999999999997091e-02,8.899999999999998190e-02,1.589999999999999747e-01,6.099999999999997091e-02,6.099999999999997091e-02,6.099999999999997091e-02,6.099999999999997091e-02,6.099999999999997091e-02,6.099999999999997091e-02,1.029999999999999805e-01,1.449999999999999900e-01,6.099999999999997091e-02,6.099999999999997091e-02,6.099999999999997091e-02,6.099999999999997091e-02,9.599999999999998812e-02,1.519999999999999962e-01,6.099999999999997091e-02,6.099999999999997091e-02,4.041999999999999482e-01,3.481999999999999540e-01,2.767999999999999905e-01,3.826666666666665440e-01,4.998666666666666258e-01,4.796666666666666856e-01,4.020666666666667388e-01,4.691333333333334021e-01,3.930000000000000715e-01,1.104666666666666436e-01,6.099999999999997091e-02,6.099999999999997091e-02,1.100000000000000006e-01,1.379999999999999838e-01,6.099999999999997091e-02,6.099999999999997091e-02,8.899999999999998190e-02,1.589999999999999747e-01,6.800000000000003264e-02,6.800000000000003264e-02,6.800000000000003264e-02,6.800000000000003264e-02,1.243333333333333512e-01,2.370000000000000717e-01,2.482666666666667465e-01,1.356000000000000538e-01,6.800000000000003264e-02,1.130666666666666764e-01,3.158666666666666845e-01,2.482666666666667465e-01,6.800000000000003264e-02,6.800000000000003264e-02,6.800000000000003264e-02,2.144666666666667221e-01,1.468666666666667286e-01,1.468666666666666731e-01,2.370000000000000717e-01,7.926666666666669359e-02,3.937000000000000277e+00,3.281290735001595404e+00,6.800000000000003264e-02,9.053333333333336841e-02,4.059999999999999165e-01,1.806666666666667254e-01,6.800000000000003264e-02,6.800000000000003264e-02,2.948666666666666103e-01,2.675333333333334007e-01,2.032000000000000750e-01,6.800000000000003264e-02,1.499333333333333351e-01,3.309333333333333016e-01,3.565333333333332577e-01,1.919399999999999107e+00,3.159999999999999476e-01,3.048666666666666192e-01,3.991333333333332289e-01,5.005333333333331636e-01,2.370000000000000717e-01,9.053333333333338229e-02,6.800000000000003264e-02,1.018000000000000432e-01,2.820666666666667433e-01,2.595333333333333936e-01,1.018000000000000432e-01,6.800000000000003264e-02,2.032000000000000195e-01,1.581333333333333757e-01,6.800000000000003264e-02,1.806666666666666976e-01
