slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,energyCharged,batterySOC,voltageV,voltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
1,0.416399693564,0.416399693564,0,0.0,0.0,0,0.0,22.7269455543,229.62008666992188,0.9983482029127038,25.9979814712,0.0,0.0,0.0,0.0270638787947,0.0270638787947
2,0.423468914343,0.423468914343,0,0.0,0.0,0,0.0,22.7269455543,230.16331481933594,1.0007100644318954,26.6965370428,0.0,0.0,0.0,0.0282628838956,0.0282628838956
3,0.515305282401,0.515305282401,0,0.0,1.0,0,0.0,22.7269455543,229.56088256835938,0.9980907937754755,26.2881894465,0.0,0.0,0.0,0.0338661072163,0.0338661072163
4,0.361767296656,0.361767296656,0,0.0,1.0,0,0.0,22.7269455543,229.7715606689453,0.9990067855171535,24.9602222089,0.0,0.0,0.0,0.0225744802811,0.0225744802811
5,0.0938738890193,0.0938738890193,0,0.0,1.0,0,0.0,22.7269455543,230.67257690429688,1.0029242474099864,22.3890946785,0.0,0.0,0.0,0.00525437847273,0.00525437847273
6,0.0173979944641,0.0173979944641,0,0.0,1.0,0,0.0,22.7269455543,228.9830322265625,0.9955784009850543,22.746593449,0.0,0.0,0.0,0.00098936276726,0.00098936276726
7,0.113581868009,0.113581868009,0,0.0,1.0,0,0.0,22.7269455543,229.54962158203125,0.9980418329653533,21.3656733216,0.0,0.0,0.0,0.00606688271785,0.00606688271785
8,0.169873455778,0.169873455778,0,0.0,1.0,0,0.0,22.7269455543,229.41619873046875,0.9974617336107336,19.9171910725,0.0,0.0,0.0,0.00845850519219,0.00845850519219
9,0.21947820027,0.21947820027,0,0.0,1.0,0,0.0,22.7269455543,229.01849365234375,0.9957325810971467,23.1183835901,0.0,0.0,0.0,0.0126849530587,0.0126849530587
10,0.257077727398,0.257077727398,0,0.0,1.0,0,0.0,22.7269455543,227.78248596191406,0.9903586346170177,21.9320545934,0.0,0.0,0.0,0.0140956068801,0.0140956068801
11,0.153082784357,0.153082784357,0,0.0,1.0,0,0.0,22.7269455543,229.57518005371094,0.9981529567552649,20.2174997255,0.0,0.0,0.0,0.00773737787682,0.00773737787682
12,0.857291560011,0.857291560011,0,0.0,1.0,0,0.0,22.7269455543,227.92185974121094,0.9909646075704823,20.2114342215,0.0,0.0,0.0,0.0433177299346,0.0433177299346
13,0.706112003399,0.706112003399,0,0.0,1.0,0,0.0,22.7269455543,227.0946502685547,0.9873680446458899,20.0038511932,0.0,0.0,0.0,0.0353123986043,0.0353123986043
14,0.695685011524,0.695685011524,0,0.0,1.0,0,0.0,22.7269455543,226.75209045410156,0.9858786541482677,20.447168697,0.0,0.0,0.0,0.0355619719765,0.0355619719765
15,0.774975100467,0.774975100467,0,0.0,1.0,0,0.0,22.7269455543,226.1119842529297,0.9830955837083899,23.9066720627,0.0,0.0,0.0,0.0463176889591,0.0463176889591
16,0.73398702458,0.73398702458,0,0.0,1.0,0,0.0,22.7269455543,225.13092041015625,0.9788300887398098,23.6049432355,0.0,0.0,0.0,0.0433143051271,0.0433143051271
17,0.520107110628,0.520107110628,0,0.0,1.0,0,0.0,22.7269455543,227.8479766845703,0.9906433768894362,28.3397965289,0.0,0.0,0.0,0.036849324221,0.036849324221
18,0.668803487456,0.668803487456,0,0.0,1.0,0,0.0,22.7269455543,226.89247131347656,0.9864890057107677,28.4902840212,0.0,0.0,0.0,0.04763600328,0.04763600328
19,0.817849035809,0.817849035809,0,0.0,1.0,0,0.0,22.7269455543,226.6266326904297,0.9853331856105638,28.3632004418,0.0,0.0,0.0,0.0579920403345,0.0579920403345
20,0.902934320376,0.902934320376,0,0.0,1.0,0,0.0,22.7269455543,224.84225463867188,0.9775750201681386,27.3376438158,0.0,0.0,0.0,0.0617102420987,0.0617102420987
