slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,energyCharged,batterySOC,voltageV,voltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
1,0.2312,0.2312,0,0.0,0.0,0,0.0,24.9651787032,229.29908752441406,0.9969525544539742,23.368166666666667,0.0,0.0,0.0,0.0135068003333,0.0135068003333
2,0.3132,0.31320000000000003,0,0.0,0.0,0,0.0,24.9651787032,228.89431762695312,0.9951926853345788,23.368166666666667,0.0,0.0,0.0,0.0182972745,0.0182972745
3,0.29,0.29,0,0.0,0.0,0,0.0,24.9651787032,227.40725708007812,0.9887272046959918,22.518166666666666,0.0,0.0,0.0,0.0163256708333,0.0163256708333
4,0.473,0.4729999999999999,0,0.0,0.0,0,0.0,24.9651787032,227.21987915039062,0.9879125180451767,22.518166666666666,0.0,0.0,0.0,0.0266277320833,0.0266277320833
5,0.398666666667,0.39866666666666667,0,0.0,0.0,0,0.0,24.9651787032,228.49078369140625,0.9934381899626359,22.13816666666667,0.0,0.0,0.0,0.0220643727778,0.0220643727778
6,0.4912,0.49120000000000014,0,0.0,0.0,0,0.0,24.9651787032,227.6492462158203,0.9897793313731318,22.13816666666667,0.0,0.0,0.0,0.0271856686667,0.0271856686667
7,0.5924,0.5924,0,0.0,0.0,0,0.0,24.9651787032,225.9333038330078,0.9823187123174253,20.908166666666666,0.0,0.0,0.0,0.0309649948333,0.0309649948333
8,0.462933333333,0.46293333333333336,0,0.0,0.0,0,0.0,24.9651787032,227.42747497558594,0.988815108589504,20.908166666666666,0.0,0.0,0.0,0.0241977182222,0.0241977182222
9,0.234133333333,0.23413333333333333,0,0.0,0.0,0,0.0,24.9651787032,228.9089813232422,0.9952564405358356,20.12816666666667,0.0,0.0,0.0,0.0117816868889,0.0117816868889
10,0.170733333333,0.17073333333333335,0,0.0,0.0,0,0.0,24.9651787032,229.09666442871094,0.9960724540378736,20.12816666666667,0.0,0.0,0.0,0.00859137247222,0.00859137247222
11,0.185,0.18500000000000003,0,0.0,0.0,0,0.0,24.9651787032,229.006591796875,0.9956808338994565,20.063166666666667,0.0,0.0,0.0,0.00927921458333,0.00927921458333
12,0.0836,0.08360000000000005,0,0.0,0.0,0,0.0,24.9651787032,229.24095153808594,0.9966997892960258,20.063166666666667,0.0,0.0,0.0,0.00419320183333,0.00419320183333
13,0.151066666667,0.15106666666666665,0,0.0,0.0,0,0.0,24.9651787032,227.9977264404297,0.9912944627844769,21.263166666666663,0.0,0.0,0.0,0.00803038927778,0.00803038927778
14,0.246,0.246,0,0.0,0.0,0,0.0,24.9651787032,228.58853149414062,0.9938631804093071,21.263166666666663,0.0,0.0,0.0,0.0130768475,0.0130768475
15,0.1616,0.16160000000000002,0,0.0,0.0,0,0.0,24.9651787032,227.50421142578125,0.9891487453294837,23.798166666666667,0.0,0.0,0.0,0.00961445933333,0.00961445933333
16,0.1148,0.11480000000000004,0,0.0,0.0,0,0.0,24.9651787032,225.27056884765625,0.979437255859375,23.798166666666667,0.0,0.0,0.0,0.00683007383333,0.00683007383333
17,0.068,0.06800000000000003,0,0.0,0.0,0,0.0,24.9651787032,225.8539581298828,0.9819737309994905,24.643166666666666,0.0,0.0,0.0,0.00418933833333,0.00418933833333
18,0.2104,0.21039999999999998,0,0.0,0.0,0,0.0,24.9651787032,227.22750854492188,0.9879456893257473,24.643166666666666,0.0,0.0,0.0,0.0129623056667,0.0129623056667
19,0.334266666667,0.3342666666666666,0,0.0,0.0,0,0.0,24.9651787032,226.91806030273438,0.9866002621858017,23.318166666666666,0.0,0.0,0.0,0.0194862146111,0.0194862146111
20,0.371466666667,0.3714666666666667,0,0.0,0.0,0,0.0,24.9651787032,226.85972595214844,0.9863466345745584,23.318166666666666,0.0,0.0,0.0,0.0216548041111,0.0216548041111
21,0.5946,0.5946,0,0.0,0.0,0,0.0,24.9651787032,227.14694213867188,0.9875954006029212,21.633166666666668,0.0,0.0,0.0,0.03215770225,0.03215770225
22,0.587333333333,0.5873333333333334,0,0.0,0.0,0,0.0,24.9651787032,225.41648864746094,0.9800716897715693,21.633166666666668,0.0,0.0,0.0,0.0317646997222,0.0317646997222
23,0.635333333333,0.6353333333333335,0,0.0,1.0,0,0.0,24.9651787032,225.25794982910156,0.9793823905613112,21.52316666666667,0.0,0.0,0.0,0.0341859630556,0.0341859630556
24,0.162933333333,0.16293333333333335,0,0.0,1.0,0,0.0,24.9651787032,226.6793212890625,0.9855622664741848,21.52316666666667,0.0,0.0,0.0,0.00876710322222,0.00876710322222
25,0.068,0.06800000000000003,0,0.0,1.0,0,0.0,24.9651787032,228.11447143554688,0.991802049719769,19.863166666666665,0.0,0.0,0.0,0.00337673833333,0.00337673833333
26,0.068,0.06800000000000003,0,0.0,1.0,0,0.0,24.9651787032,226.65663146972656,0.9854636150857676,19.863166666666665,0.0,0.0,0.0,0.00337673833333,0.00337673833333
27,0.162933333333,0.16293333333333332,0,0.0,1.0,0,0.0,24.9651787032,227.57077026367188,0.9894381315811821,19.633166666666668,0.0,0.0,0.0,0.00799724322222,0.00799724322222
28,0.234133333333,0.23413333333333333,0,0.0,1.0,0,0.0,24.9651787032,227.24404907226562,0.9880176046620245,19.633166666666668,0.0,0.0,0.0,0.0114919468889,0.0114919468889
29,0.5348,0.5348,0,0.0,1.0,0,0.0,24.9651787032,225.43516540527344,0.9801528930664063,19.388166666666667,0.0,0.0,0.0,0.0259219788333,0.0259219788333
30,0.668,0.6679999999999999,0,0.0,1.0,0,0.0,24.9651787032,226.83169555664062,0.9862247632897418,19.388166666666667,0.0,0.0,0.0,0.0323782383333,0.0323782383333
31,0.544133333333,0.5441333333333334,0,0.0,1.0,0,0.0,24.9651787032,227.5591583251953,0.9893876448921536,19.263166666666667,0.0,0.0,0.0,0.0262043277222,0.0262043277222
32,0.573,0.5730000000000001,0,0.0,1.0,0,0.0,24.9651787032,227.31626892089844,0.9883316040039063,19.263166666666667,0.0,0.0,0.0,0.02759448625,0.02759448625
33,0.5416,0.5416000000000001,0,0.0,1.0,0,0.0,24.9651787032,226.84518432617188,0.9862834101137907,18.933166666666665,0.0,0.0,0.0,0.0256355076667,0.0256355076667
34,0.383266666667,0.3832666666666666,0,0.0,1.0,0,0.0,24.9651787032,227.5897674560547,0.989520728069803,18.933166666666665,0.0,0.0,0.0,0.0181411291944,0.0181411291944
35,0.2918,0.29179999999999995,0,0.0,1.0,0,0.0,24.9651787032,227.43943786621094,0.9888671211574389,18.668166666666664,0.0,0.0,0.0,0.0136184275833,0.0136184275833
36,0.068,0.06800000000000003,0,0.0,1.0,0,0.0,24.9651787032,226.8992156982422,0.9865183291227921,18.668166666666664,0.0,0.0,0.0,0.00317358833333,0.00317358833333
37,0.068,0.06800000000000003,0,0.0,1.0,0,0.0,24.9651787032,226.6076202392578,0.9852505227793817,17.548166666666667,0.0,0.0,0.0,0.00298318833333,0.00298318833333
38,0.0992,0.09920000000000002,0,0.0,1.0,0,0.0,24.9651787032,227.69140625,0.9899626358695652,17.548166666666667,0.0,0.0,0.0,0.00435194533333,0.00435194533333
39,0.2484,0.24840000000000004,0,0.0,1.0,0,0.0,24.9651787032,228.49679565429688,0.9934643289317255,17.203166666666664,0.0,0.0,0.0,0.0106831665,0.0106831665
40,0.246,0.246,0,0.0,1.0,0,0.0,24.9651787032,225.6688232421875,0.981168796705163,17.203166666666664,0.0,0.0,0.0,0.0105799475,0.0105799475
41,0.0798666666667,0.07986666666666671,0,0.0,1.0,0,0.0,24.9651787032,228.48773193359375,0.9934249214504076,15.663166666666667,0.0,0.0,0.0,0.00312741227778,0.00312741227778
42,0.068,0.06800000000000003,0,0.0,1.0,0,0.0,24.9651787032,230.47335815429688,1.0020580789317255,15.663166666666667,0.0,0.0,0.0,0.00266273833333,0.00266273833333
43,0.068,0.06800000000000003,0,0.0,1.0,0,0.0,24.9651787032,230.85528564453125,1.0037186332370924,15.158166666666666,0.0,0.0,0.0,0.00257688833333,0.00257688833333
44,0.209066666667,0.20906666666666662,0,0.0,1.0,0,0.0,24.9651787032,231.08631896972656,1.0047231259553329,15.158166666666666,0.0,0.0,0.0,0.00792266844444,0.00792266844444
45,0.062,0.06200000000000003,0,0.0,1.0,0,0.0,24.9651787032,229.54129028320312,0.9980056099269701,16.35816666666667,0.0,0.0,0.0,0.00253551583333,0.00253551583333
46,0.072,0.072,0,0.0,1.0,0,0.0,24.9651787032,229.58612060546875,0.9982005243716032,16.35816666666667,0.0,0.0,0.0,0.00294447,0.00294447
