slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,batterySOC,minVoltageV,minVoltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
1,23.9955333333,23.9955333333,0,0.0,4.0,0.0,0.874123100801,226.355026245,0.984152288022,15.584166666666668,0.0,0.0,0.0,0.934875976806,0.934875976806
2,24.3099333333,24.3099333333,0,0.0,4.0,0.0,0.874123100801,226.550003052,0.985000013269,15.584166666666668,0.0,0.0,0.0,0.947125131806,0.947125131806
3,23.7198666667,23.7198666667,0,0.0,6.0,0.0,0.852289939317,225.99597168,0.982591181216,15.474166666666667,0.0,0.0,0.0,0.917612925278,0.917612925278
4,22.7317333333,22.7317333333,0,0.0,7.0,0.0,0.84197617397,227.831558228,0.990571992294,15.474166666666667,0.0,0.0,0.0,0.879386575556,0.879386575556
5,23.5104666667,23.5104666667,0,0.0,7.0,0.0,0.84197617397,224.954147339,0.978061510169,15.589166666666667,0.0,0.0,0.0,0.916271458194,0.916271458194
6,19.6835333333,19.6835333333,0,0.0,7.0,0.0,0.84197617397,226.601150513,0.985222393533,15.589166666666667,0.0,0.0,0.0,0.767124704306,0.767124704306
7,18.9134666667,18.9134666667,0,0.0,8.0,0.0,0.841494227176,225.813308716,0.981796994417,15.524166666666668,0.0,0.0,0.0,0.734039521944,0.734039521944
8,21.5815333333,17.8815333333,0,3.7,10.0,0.0,0.823948474609,227.015670776,0.987024655549,15.524166666666668,0.143598541667,0.0,0.143598541667,0.693989759306,0.837588300972
9,15.9996666667,15.9996666667,0,0.0,10.0,0.0,0.823948474609,225.677688599,0.981207341733,15.934166666666666,0.0,0.0,0.0,0.637353388194,0.637353388194
10,18.7112666667,18.7112666667,0,0.0,11.0,0.0,0.821003762076,227.066696167,0.987246505074,15.934166666666666,0.0,0.0,0.0,0.745371104028,0.745371104028
11,23.5686666667,23.5686666667,0,0.0,14.0,0.0,0.816077364089,226.846343994,0.986288452148,16.29416666666667,0.0,0.0,0.0,0.960079456944,0.960079456944
12,23.0267333333,23.0267333333,0,0.0,16.0,0.0,0.818335215375,226.513137817,0.984839729641,16.29416666666667,0.0,0.0,0.0,0.938003576806,0.938003576806
