id,inhabitants,withEV,chCostTotal,regRevTotal,netChCostTotal,resCostTotal,totalCostTotal,netDemandTotal,evDemandTotal,resDemandTotal,pvGenTotal,minVoltageV,minVoltagePU
1,5,1.0,0.200145449979,0.0,0.200145449979,3.63754574617,3.83769119615,23.8199834072,4.75928340719,19.060699999999997,0,224.49990844726562,0.9760865584663723
2,2,1.0,0.580021113152,0.0,0.580021113152,1.33249146358,1.91251257674,14.7897436839,7.72459368385,7.065150000000003,0,222.59921264648438,0.9678226636803668
3,1,1.0,0.945632477576,0.0,0.945632477576,1.61857013342,2.56420261099,11.2597851039,3.46456843728,7.795216666666666,0,224.47206115722656,0.9759654832922894
4,2,1.0,0.4212496524,0.0,0.4212496524,2.52607363283,2.94732328523,17.0003364527,4.51780311939,12.482533333333338,0,219.027587890625,0.9522938603940218
5,5,1.0,0.550370956014,0.0,0.550370956014,3.64031620292,4.19068715893,23.9406965917,4.95277992507,18.987916666666646,0,219.0289306640625,0.9522996985394022
6,1,1.0,0.6037795831,0.0,0.6037795831,1.10889490492,1.71267448802,18.8461891528,12.9779058194,5.868283333333335,0,222.5937042236328,0.9677987140157949
7,1,1.0,1.59769931535,0.0,1.59769931535,1.35892235583,2.95662167118,14.1196915957,6.8863582624,7.233333333333331,0,217.46620178222656,0.9455052251401155
8,1,1.0,0.841995814206,0.0,0.841995814206,1.65832491892,2.50032073312,11.911265692,2.54724902529,9.364016666666664,0,221.4713592529297,0.9629189532736073
9,2,1.0,0.309396309899,0.0,0.309396309899,1.3641262385,1.6735225484,12.6909306949,5.9603306949,6.730600000000002,0,217.23867797851562,0.9445159912109375
10,4,1.0,0.727737902791,0.0,0.727737902791,1.1878530385,1.91559094129,13.6542956377,7.30786230441,6.346433333333334,0,216.99903869628906,0.9434740812882133
11,1,1.0,0.89400309043,0.0,0.89400309043,0.657090180583,1.55109327101,7.64199821889,4.09214821889,3.5498500000000006,0,216.99691772460938,0.9434648596722147
12,2,1.0,0.498106919056,0.0,0.498106919056,0.27758016,0.775687079056,6.53670575477,5.00070575477,1.5360000000000011,0,221.44696044921875,0.9628128715183424
13,2,1.0,0.6096641561,0.0,0.6096641561,0.910162318667,1.51982647477,10.6351332434,5.67459991007,4.9605333333333315,0,216.25860595703125,0.9402548085088315
14,2,1.0,0.692483009904,0.0,0.692483009904,1.31027711883,2.00276012874,9.867209084,2.78824241733,7.078966666666669,0,216.15406799316406,0.9398002956224525
15,4,1.0,0.338781839158,0.0,0.338781839158,4.17220113,4.51098296916,26.3606702511,4.64067025115,21.719999999999956,0,216.29840087890625,0.940427829908288
16,1,1.0,0.565457196787,0.0,0.565457196787,1.04921347358,1.61467067037,15.6497179075,9.85006790755,5.799650000000002,0,220.6338348388672,0.9592775427776834
17,1,1.0,1.2093256797,0.0,1.2093256797,1.283045863,2.4923715427,10.4361489185,3.86068225187,6.575466666666668,0,220.71047973632812,0.9596107814622962
18,2,1.0,0.469686370296,0.0,0.469686370296,1.116592549,1.5862789193,12.6573180957,6.85441809569,5.802899999999997,0,219.607177734375,0.954813816236413
19,1,1.0,0.838054876736,0.0,0.838054876736,0.930803420167,1.7688582969,14.1949816066,9.26921493991,4.92576666666667,0,219.6627655029297,0.9550555021866508
20,1,1.0,1.13722149657,0.0,1.13722149657,3.03236235942,4.16958385598,22.194709023,7.56205902298,14.632649999999998,0,212.248046875,0.9228175951086957
21,1,1.0,0.925472490916,0.0,0.925472490916,1.64195339608,2.567425887,16.8153214796,7.84317147961,8.972149999999985,0,213.75238037109375,0.9293581755264946
22,2,1.0,0.960340274473,0.0,0.960340274473,0.434798512167,1.39513878664,5.97172628216,3.59159294882,2.3801333333333363,0,212.19068908691406,0.9225682134213655
23,2,1.0,0.436738386215,0.0,0.436738386215,0.451722121,0.888460507215,8.11346369826,5.61486369826,2.498600000000002,0,213.2119140625,0.9270083220108696
24,3,1.0,0.68511245741,0.0,0.68511245741,2.38373638633,3.06884884374,17.7265677985,5.82976779854,11.896800000000004,0,219.00088500976562,0.9521777609120244
25,1,1.0,0.711628399823,0.0,0.711628399823,2.57344018517,3.28506858499,21.0591215545,7.54085488784,13.51826666666666,0,208.50270080566406,0.9065334817637568
26,2,1.0,0.922842436014,0.0,0.922842436014,1.49373003383,2.41657246985,11.3861678707,3.46636787068,7.919799999999992,0,212.67535400390625,0.9246754521908968
