id,inhabitants,withEV,chCostTotal,regRevTotal,netChCostTotal,resCostTotal,totalCostTotal,netDemandTotal,evDemandTotal,resDemandTotal,pvGenTotal,minVoltageV,minVoltagePU
1,2,1.0,0.251903075373,0.0,0.251903075373,1.22395874128,1.47586181665,8.67649608898,2.60436275565,6.072133333333336,0,224.56494140625,0.9763693104619565
2,1,1.0,0.225375858604,0.0,0.225375858604,1.10509495339,1.33047081199,13.2008416075,7.00407494083,6.196766666666668,0,222.64234924316406,0.9680102141007133
3,1,1.0,0.631502558802,0.0,0.631502558802,1.50617345833,2.13767601714,11.0851838585,3.81093385854,7.274250000000009,0,224.53533935546875,0.9762406058933424
4,1,1.0,0.33168009865,0.0,0.33168009865,2.18026787839,2.51194797704,22.980532373,10.3312657063,12.649266666666664,0,219.22618103027344,0.9531573088272758
5,1,1.0,0.95045845164,0.0,0.95045845164,0.468658284278,1.41911673592,9.16030081673,6.40126748339,2.759033333333336,0,219.223876953125,0.9531472911005435
6,1,1.0,0.574294121732,0.0,0.574294121732,2.28004498944,2.85433911118,13.3623097907,1.75472645734,11.607583333333332,0,222.63929748535156,0.967996945588485
7,1,1.0,0.151087797065,0.0,0.151087797065,1.47151416278,1.62260195984,9.88200711787,2.09667378454,7.785333333333333,0,217.6754608154297,0.9464150470236073
8,2,1.0,0.180900612438,0.0,0.180900612438,0.666200218444,0.847100830882,12.3461710919,8.21713775853,4.129033333333333,0,220.86004638671875,0.9602610712466033
9,3,1.0,0.747320830838,0.0,0.747320830838,1.9912158055,2.73853663634,16.3018993857,6.00724938571,10.294650000000004,0,217.5148162841797,0.9457165925399117
10,1,1.0,0.536900490869,0.0,0.536900490869,0.8831911495,1.42009164037,10.5248241905,5.59322419051,4.931599999999998,0,217.21710205078125,0.9444221828294836
11,1,1.0,0.49760811976,0.0,0.49760811976,1.00270249094,1.5003106107,16.2392854554,10.967002122,5.272283333333329,0,217.21644592285156,0.9444193300993546
12,1,1.0,1.01174556124,0.0,1.01174556124,2.19710679083,3.20885235207,17.7928629825,7.69036298253,10.102499999999996,0,220.8401336669922,0.9601744942043139
13,1,1.0,0.696880390121,0.0,0.696880390121,0.9082389055,1.60511929562,10.3833448287,5.21694482869,5.166400000000003,0,216.49896240234375,0.9412998365319294
14,3,1.0,0.462514106126,0.0,0.462514106126,1.31809338406,1.78060749018,7.02252752056,0.784310853895,6.238216666666664,0,216.48387145996094,0.9412342237389606
15,2,1.0,0.0675317788899,0.0,0.0675317788899,2.30070925422,2.36824103311,21.5794292631,8.3149125964,13.264516666666665,0,216.53756713867188,0.9414676832116169
16,2,1.0,0.756683097481,0.0,0.756683097481,1.04320402511,1.79988712259,10.3553373698,5.35080403644,5.004533333333335,0,220.0084991455078,0.9565586919369905
17,4,1.0,0.474970151604,0.0,0.474970151604,4.18330126011,4.65827141172,27.060707548,6.9639242147,20.09678333333334,0,220.08555603027344,0.956893721870754
18,1,1.0,0.627692121055,0.0,0.627692121055,1.76606722583,2.39375934689,15.5061045159,6.25660451591,9.249500000000001,0,218.7852325439453,0.9512401414954144
19,2,1.0,0.560565123908,0.0,0.560565123908,3.58143611389,4.1420012378,25.0893692143,7.49245254765,17.596916666666655,0,218.96481323242188,0.9520209270974864
20,2,1.0,0.677929806279,0.0,0.677929806279,2.18165365117,2.85958345745,14.7158532346,3.49200323465,11.223849999999999,0,212.60227966308594,0.924357737665591
21,1,1.0,0.303136123366,0.0,0.303136123366,0.708938944556,1.01207506792,7.77623865714,3.85462199047,3.9216166666666705,0,214.08201599121094,0.9307913738748301
22,3,1.0,0.335745424953,0.0,0.335745424953,1.831560488,2.16730591295,13.5635700176,3.07217001764,10.49140000000001,0,212.51556396484375,0.923980712890625
23,1,1.0,0.266357334112,0.0,0.266357334112,1.33762814767,1.60398548178,17.5309575296,10.8846575296,6.646300000000008,0,213.74346923828125,0.929319431470788
24,5,1.0,1.00380726805,0.0,1.00380726805,2.87586760867,3.87967487671,23.4210551476,10.0549551476,13.366099999999994,0,218.333251953125,0.9492750084918479
25,1,1.0,0.923821192749,0.0,0.923821192749,1.97244584989,2.89626704264,16.5619493538,5.64148268717,10.920466666666671,0,208.97320556640625,0.9085791546365489
26,3,1.0,0.502188011955,0.0,0.502188011955,2.31051163511,2.81269964707,14.2333169867,2.87378365332,11.359533333333337,0,212.90931701660156,0.9256926826808763
27,3,1.0,0.24897802731,0.0,0.24897802731,1.62607555861,1.87505358592,10.1530737739,1.43949044052,8.713583333333329,0,218.29505920410156,0.9491089530613112
28,2,1.0,0.12394492523,0.0,0.12394492523,2.3164070575,2.44035198273,16.7647090918,6.38320909176,10.381499999999996,0,218.0904541015625,0.9482193656589674
29,4,1.0,0.572580320172,0.0,0.572580320172,3.51704699217,4.08962731234,22.8118487475,4.96244874747,17.849399999999978,0,208.74703979492188,0.9075958251953125
30,2,1.0,0.438832397448,0.0,0.438832397448,1.09807865506,1.5369110525,9.24389737173,3.73263070506,5.511266666666678,0,208.99554443359375,0.9086762801460598
31,3,1.0,0.324393729208,0.0,0.324393729208,3.65322141389,3.9776151431,21.729065808,3.53264914135,18.19641666666666,0,208.75094604492188,0.9076128088909646
32,3,1.0,0.306696840279,0.0,0.306696840279,2.15418758628,2.46088442656,15.3333136333,4.61443029997,10.718883333333336,0,217.41236877441406,0.945271168584409
33,3,1.0,0.406448120847,0.0,0.406448120847,3.21966253333,3.62611065418,19.407074835,3.46532483502,15.94174999999999,0,218.89523315429688,0.9517184050186821
34,4,1.0,0.30079900663,0.0,0.30079900663,1.83839983439,2.13919884102,11.0048621455,1.48229547883,9.522566666666666,0,209.7308807373047,0.9118733945100204
35,1,1.0,0.127630581712,0.0,0.127630581712,0.774913205333,0.902543787046,7.81471743151,3.39811743151,4.416600000000001,0,210.92991638183594,0.9170865929645041
36,2,1.0,0.294911414058,0.0,0.294911414058,2.20460931167,2.49952072572,14.9248183424,4.32056834239,10.604249999999999,0,210.8600311279297,0.9167827440344769
37,3,1.0,0.379103286154,0.0,0.379103286154,2.62019974161,2.99930302777,14.2063350527,1.57135171932,12.634983333333324,0,210.84947204589844,0.9167368349821671
