slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,batterySOC,minVoltageV,minVoltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
1,18.3878,18.3878,0,0.0,1.0,0.0,0.841486897015,226.893493652,0.986493450662,16.159333333333336,0.0,0.0,0.0,0.247612157889,0.247612157889
2,18.914,18.914,0,0.0,1.0,0.0,0.841486897015,227.481018066,0.989047904637,16.159333333333336,0.0,0.0,0.0,0.254698025556,0.254698025556
3,18.2592,18.2592,0,0.0,1.0,0.0,0.841486897015,226.499908447,0.98478221064,16.159333333333336,0.0,0.0,0.0,0.245880416,0.245880416
4,20.723,20.723,0,0.0,1.0,0.0,0.841486897015,226.970123291,0.986826623004,16.159333333333336,0.0,0.0,0.0,0.279058220556,0.279058220556
5,30.6798,30.6798,0,0.0,1.0,0.0,0.841486897015,226.416107178,0.984417857294,16.159333333333336,0.0,0.0,0.0,0.413137595667,0.413137595667
6,39.7114,39.7114,0,0.0,1.0,0.0,0.841486897015,223.080886841,0.969916899308,16.159333333333336,0.0,0.0,0.0,0.534758124778,0.534758124778
7,37.6216,37.6216,0,0.0,1.0,0.0,0.841486897015,225.478759766,0.980342433764,16.199333333333335,0.0,0.0,0.0,0.507870699111,0.507870699111
8,40.2248,40.2248,0,0.0,1.0,0.0,0.841486897015,225.161499023,0.978963039232,16.199333333333335,0.0,0.0,0.0,0.543012452889,0.543012452889
9,29.321,29.321,0,0.0,1.0,0.0,0.841486897015,225.895217896,0.982153121285,16.199333333333335,0.0,0.0,0.0,0.395817210556,0.395817210556
10,26.5228,26.5228,0,0.0,1.0,0.0,0.841486897015,227.050857544,0.987177641495,16.199333333333335,0.0,0.0,0.0,0.358043065111,0.358043065111
11,17.0082,17.0082,0,0.0,1.0,0.0,0.841486897015,226.767166138,0.985944200599,16.199333333333335,0.0,0.0,0.0,0.229601251,0.229601251
12,22.3552,22.3552,0,0.0,1.0,0.0,0.841486897015,225.625061035,0.98097852624,16.199333333333335,0.0,0.0,0.0,0.301782780444,0.301782780444
13,22.4796,22.4796,0,0.0,1.0,0.0,0.841486897015,224.688705444,0.976907414975,16.169333333333334,0.0,0.0,0.0,0.302900121333,0.302900121333
14,24.1028,24.1028,0,0.0,1.0,0.0,0.841486897015,224.743179321,0.977144257919,16.169333333333334,0.0,0.0,0.0,0.324771839556,0.324771839556
15,25.271,25.271,0,0.0,1.0,0.0,0.841486897015,225.835006714,0.981891333539,16.169333333333334,0.0,0.0,0.0,0.340512685556,0.340512685556
16,22.939,22.939,0,0.0,1.0,0.0,0.841486897015,226.966491699,0.986810833475,16.169333333333334,0.0,0.0,0.0,0.309090281111,0.309090281111
17,23.3944,23.3944,0,0.0,1.0,0.0,0.841486897015,226.926940918,0.986638873556,16.169333333333334,0.0,0.0,0.0,0.315226543111,0.315226543111
18,23.5844,23.5844,0,0.0,1.0,0.0,0.841486897015,226.221282959,0.983570795474,16.169333333333334,0.0,0.0,0.0,0.317786687556,0.317786687556
19,22.4246,22.4246,0,0.0,1.0,0.0,0.841486897015,225.639907837,0.981043077552,16.124333333333336,0.0,0.0,0.0,0.301318104389,0.301318104389
20,23.5252,23.5252,0,0.0,1.0,0.0,0.841486897015,226.083816528,0.982973115341,16.124333333333336,0.0,0.0,0.0,0.316106805444,0.316106805444
21,27.3252,27.3252,0,0.0,1.0,0.0,0.841486897015,225.719192505,0.981387793499,16.124333333333336,0.0,0.0,0.0,0.367167194333,0.367167194333
22,24.2226,24.2226,0,0.0,1.0,0.0,0.841486897015,227.062988281,0.987230383832,16.124333333333336,0.0,0.0,0.0,0.3254777305,0.3254777305
23,18.9054,18.9054,0,0.0,1.0,0.0,0.841486897015,226.784225464,0.986018371582,16.124333333333336,0.0,0.0,0.0,0.2540308095,0.2540308095
24,22.1168,22.1168,0,0.0,1.0,0.0,0.841486897015,227.231124878,0.987961412513,16.124333333333336,0.0,0.0,0.0,0.297182212889,0.297182212889
25,21.3572,21.3572,0,0.0,1.0,0.0,0.841486897015,227.478363037,0.989036361031,18.344333333333335,0.0,0.0,0.0,0.326486329889,0.326486329889
26,22.3756,22.3756,0,0.0,1.0,0.0,0.841486897015,227.065048218,0.987239340077,18.344333333333335,0.0,0.0,0.0,0.342054554111,0.342054554111
27,26.611,26.611,0,0.0,1.0,0.0,0.841486897015,224.965789795,0.978112129543,18.344333333333335,0.0,0.0,0.0,0.406800878611,0.406800878611
28,26.189,26.189,0,0.0,2.0,0.0,0.858126435327,226.218719482,0.983559649924,18.344333333333335,0.0,0.0,0.0,0.400349788056,0.400349788056
29,21.054,21.054,0,0.0,2.0,0.0,0.858126435327,226.31477356,0.983977276346,18.344333333333335,0.0,0.0,0.0,0.321851328333,0.321851328333
30,21.3526,21.3526,0,0.0,2.0,0.0,0.858126435327,224.568161011,0.976383308742,18.344333333333335,0.0,0.0,0.0,0.326416009944,0.326416009944
31,26.4806,26.4806,0,0.0,2.0,0.0,0.858126435327,221.782058716,0.964269820504,17.749333333333336,0.0,0.0,0.0,0.391677496889,0.391677496889
32,27.7914,27.7914,0,0.0,2.0,0.0,0.858126435327,221.532562256,0.963185053286,17.749333333333336,0.0,0.0,0.0,0.411065685333,0.411065685333
33,34.2434,34.2434,0,0.0,2.0,0.0,0.858126435327,221.924835205,0.964890587848,17.749333333333336,0.0,0.0,0.0,0.506497934222,0.506497934222
34,34.4818,34.4818,0,0.0,2.0,0.0,0.858126435327,223.183822632,0.970364446225,17.749333333333336,0.0,0.0,0.0,0.510024135111,0.510024135111
35,30.8858,30.8858,0,0.0,2.0,0.0,0.858126435327,223.83265686,0.97318546461,17.749333333333336,0.0,0.0,0.0,0.456835299556,0.456835299556
36,29.733,29.733,0,0.0,2.0,0.0,0.858126435327,223.689544678,0.972563237729,17.749333333333336,0.0,0.0,0.0,0.439784106667,0.439784106667
37,26.5158,26.5158,0,0.0,2.0,0.0,0.858126435327,223.361160278,0.971135479471,18.574333333333335,0.0,0.0,0.0,0.4104277565,0.4104277565
38,28.7414,28.7414,0,0.0,2.0,0.0,0.858126435327,223.486358643,0.971679820185,18.574333333333335,0.0,0.0,0.0,0.444876953389,0.444876953389
39,32.4574,32.4574,0,0.0,2.0,0.0,0.858126435327,223.238830566,0.970603611158,18.574333333333335,0.0,0.0,0.0,0.502395472278,0.502395472278
40,37.6914,37.6914,0,0.0,2.0,0.0,0.858126435327,221.84526062,0.964544611392,18.574333333333335,0.0,0.0,0.0,0.583410522833,0.583410522833
41,39.0038,39.0038,0,0.0,2.0,0.0,0.858126435327,220.602096558,0.959139550251,18.574333333333335,0.0,0.0,0.0,0.603724652056,0.603724652056
42,35.45,35.45,0,0.0,2.0,0.0,0.858126435327,221.247161865,0.961944182023,18.574333333333335,0.0,0.0,0.0,0.548716763889,0.548716763889
43,27.7136,27.7136,0,0.0,2.0,0.0,0.858126435327,223.82862854,0.973167950174,18.869333333333334,0.0,0.0,0.0,0.435780963556,0.435780963556
44,24.922,24.922,0,0.0,2.0,0.0,0.858126435327,225.309738159,0.979607557214,18.869333333333334,0.0,0.0,0.0,0.391884604444,0.391884604444
45,22.1828,22.1828,0,0.0,2.0,0.0,0.858126435327,226.94821167,0.986731355087,18.869333333333334,0.0,0.0,0.0,0.348812206222,0.348812206222
46,26.287,26.287,0,0.0,2.0,0.0,0.858126435327,227.232147217,0.987965857464,18.869333333333334,0.0,0.0,0.0,0.413348471111,0.413348471111
47,24.501,24.501,0,0.0,2.0,0.0,0.858126435327,227.100982666,0.987395576809,18.869333333333334,0.0,0.0,0.0,0.385264613333,0.385264613333
48,33.048,33.048,0,0.0,2.0,0.0,0.858126435327,224.8934021,0.977797400433,18.869333333333334,0.0,0.0,0.0,0.51966144,0.51966144
49,33.082,33.082,0,0.0,2.0,0.0,0.858126435327,220.301071167,0.957830744204,19.014333333333333,0.0,0.0,0.0,0.524193479444,0.524193479444
50,33.508,33.508,0,0.0,2.0,0.0,0.858126435327,220.246826172,0.957594896399,19.014333333333333,0.0,0.0,0.0,0.530943567778,0.530943567778
51,35.845,35.845,0,0.0,2.0,0.0,0.858126435327,220.039260864,0.95669243854,19.014333333333333,0.0,0.0,0.0,0.567973981944,0.567973981944
52,47.0534,47.0534,0,0.0,2.0,0.0,0.858126435327,221.360366821,0.962436377484,19.014333333333333,0.0,0.0,0.0,0.745574193389,0.745574193389
53,50.169,50.169,0,0.0,2.0,0.0,0.858126435327,221.763885498,0.964190806513,19.014333333333333,0.0,0.0,0.0,0.794941740833,0.794941740833
54,47.2758,47.2758,0,0.0,3.0,0.0,0.8442592616,222.637161255,0.96798765763,19.014333333333333,0.0,0.0,0.0,0.749098183167,0.749098183167
55,47.7676,47.7676,0,0.0,3.0,0.0,0.8442592616,221.674316406,0.963801375679,18.734333333333332,0.0,0.0,0.0,0.745745117444,0.745745117444
56,48.0164,48.0164,0,0.0,3.0,0.0,0.8442592616,221.0362854,0.961027327828,18.734333333333332,0.0,0.0,0.0,0.749629369222,0.749629369222
57,52.775,52.775,0,0.0,3.0,0.0,0.8442592616,221.000686646,0.960872550633,18.734333333333332,0.0,0.0,0.0,0.823920368056,0.823920368056
58,54.1852,54.1852,0,0.0,4.0,0.0,0.835975250142,222.164993286,0.965934753418,18.734333333333332,0.0,0.0,0.0,0.845936332111,0.845936332111
59,47.5988,47.5988,0,0.0,4.0,0.0,0.835975250142,222.856140137,0.968939739725,18.734333333333332,0.0,0.0,0.0,0.743109821222,0.743109821222
60,40.1064,40.1064,0,0.0,4.0,0.0,0.835975250142,223.510360718,0.971784177034,18.734333333333332,0.0,0.0,0.0,0.626138888667,0.626138888667
61,35.3438,35.3438,0,0.0,4.0,0.0,0.835975250142,224.480270386,0.97600117559,18.729333333333336,0.0,0.0,0.0,0.551638176222,0.551638176222
62,32.0852,32.0852,0,0.0,4.0,0.0,0.835975250142,225.573150635,0.980752828847,18.729333333333336,0.0,0.0,0.0,0.500778671556,0.500778671556
63,31.5832,31.5832,0,0.0,4.0,0.0,0.835975250142,226.302871704,0.983925529148,18.729333333333336,0.0,0.0,0.0,0.492943567111,0.492943567111
64,32.282,32.282,0,0.0,4.0,0.0,0.835975250142,226.554702759,0.985020446777,18.729333333333336,0.0,0.0,0.0,0.503850282222,0.503850282222
65,34.274,34.274,0,0.0,4.0,0.0,0.835975250142,225.617019653,0.98094356371,18.729333333333336,0.0,0.0,0.0,0.534940975556,0.534940975556
66,36.6304,36.6304,0,0.0,4.0,0.0,0.835975250142,224.218704224,0.974863931407,18.729333333333336,0.0,0.0,0.0,0.571719143111,0.571719143111
67,40.3184,40.3184,0,0.0,4.0,0.0,0.835975250142,224.593887329,0.9764951623,19.469333333333335,0.0,0.0,0.0,0.654143640889,0.654143640889
68,39.6482,39.6482,0,0.0,4.0,0.0,0.835975250142,224.264663696,0.975063755201,19.469333333333335,0.0,0.0,0.0,0.643270018222,0.643270018222
69,38.8048,38.8048,0,0.0,5.0,0.0,0.836408098656,226.353256226,0.984144592285,19.469333333333335,0.0,0.0,0.0,0.629586321778,0.629586321778
70,37.571,37.571,0,0.0,5.0,0.0,0.836408098656,224.782424927,0.977314890986,19.469333333333335,0.0,0.0,0.0,0.609568602222,0.609568602222
71,34.0818,34.0818,0,0.0,5.0,0.0,0.836408098656,225.898406982,0.98216698688,19.469333333333335,0.0,0.0,0.0,0.552958270667,0.552958270667
