slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,energyCharged,batterySOC,voltageV,voltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
1,0.059,0.05899999999999997,0,0.0,0.0,0,0.0,0.0,229.74136352539062,0.9988754935886549,15.822000000000001,0.0,0.0,0.0,0.002333745,0.002333745
2,0.059,0.05899999999999997,0,0.0,0.0,0,0.0,0.0,229.70652770996094,0.9987240335215692,15.822000000000001,0.0,0.0,0.0,0.002333745,0.002333745
3,0.059,0.05899999999999997,0,0.0,0.0,0,0.0,0.0,229.82196044921875,0.9992259149966033,15.832,0.0,0.0,0.0,0.00233522,0.00233522
4,0.059,0.05899999999999997,0,0.0,0.0,0,0.0,0.0,229.76614379882812,0.9989832339079484,15.832,0.0,0.0,0.0,0.00233522,0.00233522
5,0.059,0.05899999999999997,0,0.0,0.0,0,0.0,0.0,229.57264709472656,0.9981419438901155,15.782,0.0,0.0,0.0,0.002327845,0.002327845
6,0.059,0.05899999999999997,0,0.0,0.0,0,0.0,0.0,229.6251983642578,0.9983704276706862,15.782,0.0,0.0,0.0,0.002327845,0.002327845
7,0.059,0.05899999999999997,0,0.0,0.0,0,0.0,0.0,229.771728515625,0.999007515285326,15.747000000000002,0.0,0.0,0.0,0.0023226825,0.0023226825
8,0.059,0.05899999999999997,0,0.0,0.0,0,0.0,0.0,229.828125,0.9992527173913044,15.747000000000002,0.0,0.0,0.0,0.0023226825,0.0023226825
9,0.059,0.05899999999999997,0,0.0,0.0,0,0.0,0.0,229.81639099121094,0.9992016999617866,17.817000000000004,0.0,0.0,0.0,0.0026280075,0.0026280075
10,0.059,0.05899999999999997,0,0.0,0.0,0,0.0,0.0,229.9215545654297,0.9996589328931725,17.817000000000004,0.0,0.0,0.0,0.0026280075,0.0026280075
11,0.059,0.05899999999999997,0,0.0,1.0,0,0.0,26.4185290701,230.06817626953125,1.0002964185631793,18.122000000000003,0.0,0.0,0.0,0.002672995,0.002672995
12,0.059,0.05899999999999997,0,0.0,1.0,0,0.0,26.4185290701,229.95095825195312,0.9997867750084919,18.122000000000003,0.0,0.0,0.0,0.002672995,0.002672995
13,0.059,0.05899999999999997,0,0.0,1.0,0,0.0,26.4185290701,229.78163146972656,0.9990505716075068,17.712000000000003,0.0,0.0,0.0,0.00261252,0.00261252
14,0.059,0.05899999999999997,0,0.0,1.0,0,0.0,26.4185290701,229.7212677001953,0.9987881204356318,17.712000000000003,0.0,0.0,0.0,0.00261252,0.00261252
15,0.059,0.05899999999999997,0,0.0,1.0,0,0.0,26.4185290701,229.7100830078125,0.9987394913383152,17.991999999999997,0.0,0.0,0.0,0.00265382,0.00265382
16,0.059,0.05899999999999997,0,0.0,1.0,0,0.0,26.4185290701,229.74224853515625,0.9988793414572011,17.991999999999997,0.0,0.0,0.0,0.00265382,0.00265382
17,0.059,0.05899999999999997,0,0.0,1.0,0,0.0,26.4185290701,229.84397888183594,0.9993216473123302,19.227000000000004,0.0,0.0,0.0,0.0028359825,0.0028359825
18,0.059,0.05899999999999997,0,0.0,1.0,0,0.0,26.4185290701,229.3134002685547,0.9970147837763247,19.227000000000004,0.0,0.0,0.0,0.0028359825,0.0028359825
19,0.177266666667,0.17726666666666668,0,0.0,1.0,0,0.0,26.4185290701,229.373779296875,0.9972773012907609,21.852,0.0,0.0,0.0,0.009684078,0.009684078
20,0.2228,0.22280000000000003,0,0.0,1.0,0,0.0,26.4185290701,229.11471557617188,0.9961509372877038,21.852,0.0,0.0,0.0,0.012171564,0.012171564
21,0.2208,0.22080000000000008,0,0.0,1.0,0,0.0,26.4185290701,229.0994110107422,0.9960843956988791,22.137,0.0,0.0,0.0,0.012219624,0.012219624
22,0.059,0.05899999999999997,0,0.0,1.0,0,0.0,26.4185290701,229.5531768798828,0.9980572907820991,22.137,0.0,0.0,0.0,0.0032652075,0.0032652075
23,0.300333333333,0.30033333333333334,0,0.0,1.0,0,0.0,26.4185290701,229.5773162841797,0.9981622447138248,22.002000000000002,0.0,0.0,0.0,0.016519835,0.016519835
24,0.480333333333,0.4803333333333333,0,0.0,1.0,0,0.0,26.4185290701,229.4307098388672,0.9975248253863791,22.002000000000002,0.0,0.0,0.0,0.026420735,0.026420735
25,0.532533333333,0.5325333333333333,0,0.0,1.0,0,0.0,26.4185290701,229.26361083984375,0.9967983079993207,23.282000000000004,0.0,0.0,0.0,0.0309961026667,0.0309961026667
26,0.524466666667,0.5244666666666666,0,0.0,1.0,0,0.0,26.4185290701,229.29844665527344,0.9969497680664062,23.282000000000004,0.0,0.0,0.0,0.0305265823333,0.0305265823333
27,0.448333333333,0.4483333333333334,0,0.0,1.0,0,0.0,26.4185290701,229.0469970703125,0.9958565090013587,23.597,0.0,0.0,0.0,0.0264483041667,0.0264483041667
28,0.363,0.36299999999999993,0,0.0,1.0,0,0.0,26.4185290701,229.1105499267578,0.9961328257685123,23.597,0.0,0.0,0.0,0.0214142775,0.0214142775
29,0.3414,0.3413999999999999,0,0.0,1.0,0,0.0,26.4185290701,229.2943878173828,0.9969321209451426,22.807,0.0,0.0,0.0,0.0194657745,0.0194657745
30,0.724066666667,0.724066666666667,0,0.0,1.0,0,0.0,26.4185290701,229.3457489013672,0.9971554300059443,22.807,0.0,0.0,0.0,0.0412844711667,0.0412844711667
31,0.415,0.4149999999999999,0,0.0,1.0,0,0.0,26.4185290701,229.66404724121094,0.9985393358313519,20.982000000000003,0.0,0.0,0.0,0.021768825,0.021768825
32,0.410333333333,0.4103333333333334,0,0.0,1.0,0,0.0,26.4185290701,229.60577392578125,0.9982859735903533,20.982000000000003,0.0,0.0,0.0,0.021524035,0.021524035
33,0.4092,0.4092000000000001,0,0.0,1.0,0,0.0,26.4185290701,229.62603759765625,0.9983740765115489,18.677,0.0,0.0,0.0,0.019106571,0.019106571
34,0.464666666667,0.4646666666666666,0,0.0,1.0,0,0.0,26.4185290701,229.5997772216797,0.9982599009638248,18.677,0.0,0.0,0.0,0.0216964483333,0.0216964483333
35,1.09153333333,1.0915333333333332,0,0.0,1.0,0,0.0,26.4185290701,229.40235900878906,0.9974015609077785,18.027,0.0,0.0,0.0,0.0491926785,0.0491926785
36,0.762,0.762,0,0.0,1.0,0,0.0,26.4185290701,229.2735595703125,0.9968415633491848,18.027,0.0,0.0,0.0,0.034341435,0.034341435
37,0.763333333333,0.7633333333333333,0,0.0,1.0,0,0.0,26.4185290701,229.70411682128906,0.998713551396909,18.122000000000003,0.0,0.0,0.0,0.0345828166667,0.0345828166667
38,0.591933333333,0.5919333333333334,0,0.0,1.0,0,0.0,26.4185290701,229.85720825195312,0.9993791663128396,18.122000000000003,0.0,0.0,0.0,0.0268175396667,0.0268175396667
39,0.720066666667,0.7200666666666666,0,0.0,1.0,0,0.0,26.4185290701,229.4770965576172,0.9977265067722486,17.482000000000003,0.0,0.0,0.0,0.0314705136667,0.0314705136667
40,0.283666666667,0.2836666666666668,0,0.0,1.0,0,0.0,26.4185290701,229.678466796875,0.9986020295516305,17.482000000000003,0.0,0.0,0.0,0.0123976516667,0.0123976516667
41,0.059,0.05899999999999997,0,0.0,1.0,0,0.0,26.4185290701,229.56295776367188,0.9980998163637907,14.667000000000002,0.0,0.0,0.0,0.0021633825,0.0021633825
42,0.059,0.05899999999999997,0,0.0,1.0,0,0.0,26.4185290701,229.59986877441406,0.9982602990191916,14.667000000000002,0.0,0.0,0.0,0.0021633825,0.0021633825
43,0.059,0.05899999999999997,0,0.0,1.0,0,0.0,26.4185290701,229.8216094970703,0.9992243891176971,14.407,0.0,0.0,0.0,0.0021250325,0.0021250325
44,0.059,0.05899999999999997,0,0.0,1.0,0,0.0,26.4185290701,229.7843017578125,0.9990621815557065,14.407,0.0,0.0,0.0,0.0021250325,0.0021250325
45,0.052,0.05200000000000002,0,0.0,1.0,0,0.0,26.4185290701,229.13299560546875,0.996230415675951,13.827000000000002,0.0,0.0,0.0,0.00179751,0.00179751
46,0.0553333333333,0.05533333333333335,0,0.0,1.0,0,0.0,26.4185290701,229.52346801757812,0.997928121815557,13.827000000000002,0.0,0.0,0.0,0.001912735,0.001912735
47,0.062,0.06200000000000003,0,0.0,1.0,0,0.140470929929,26.559,229.22779846191406,0.996642602008322,14.367,0.0217004930139,0.0,0.0217004930139,0.002226885,0.0239273780139
48,0.062,0.06200000000000003,0,0.0,1.0,0,0.86025,27.41925,229.54983520507812,0.9980427617612092,14.367,0.13289475,0.0,0.13289475,0.002226885,0.135121635
49,0.062,0.06200000000000003,0,0.0,1.0,0,0.86025,28.2795,228.70193481445312,0.9943562383237092,13.997000000000002,0.12947225,0.0,0.12947225,0.002169535,0.131641785
50,0.1628,0.1628,0,0.0,1.0,0,0.86025,29.13975,228.512451171875,0.9935323963994566,13.997000000000002,0.12947225,0.0,0.12947225,0.005696779,0.135169029
51,0.2076,0.20759999999999998,0,0.0,1.0,0,0.0,29.13975,228.7847900390625,0.9947164784307065,13.647,0.0,0.0,0.0,0.007082793,0.007082793
