id,inhabitants,withEV,chCostTotal,regRevTotal,netChCostTotal,resCostTotal,totalCostTotal,netDemandTotal,evDemandTotal,resDemandTotal,pvGenTotal,minVoltageV,minVoltagePU
1,4,0.0,0.0,0.0,0.0,3.17591457394,3.17591457394,16.7922833333,0.0,16.792283333333337,0,227.94766235351562,0.9910767928413723
2,3,0.0,0.0,0.0,0.0,2.64684217994,2.64684217994,13.3408833333,0.0,13.34088333333334,0,227.92611694335938,0.9909831171450407
3,1,0.0,0.0,0.0,0.0,0.951466711056,0.951466711056,4.86646666667,0.0,4.866466666666645,0,228.009765625,0.9913468070652174
4,2,0.0,0.0,0.0,0.0,0.717510382444,0.717510382444,3.99413333333,0.0,3.9941333333333344,0,225.9149169921875,0.98223876953125
5,1,0.0,0.0,0.0,0.0,1.39196180472,1.39196180472,11.1559739687,4.039807302,7.116166666666666,0,225.87924194335938,0.9820836606233017
6,2,1.0,0.490696404637,0.0,0.490696404637,0.886861934611,1.37755833925,4.71068333333,0.0,4.710683333333339,0,227.9794921875,0.991215183423913
7,2,0.0,0.0,0.0,0.0,2.43307691667,2.43307691667,12.51125,0.0,12.511249999999984,0,225.61448669433594,0.9809325508449389
8,3,0.0,0.0,0.0,0.0,3.12794377517,3.12794377517,15.66535,0.0,15.66535000000003,0,224.75537109375,0.977197265625
9,1,0.0,0.0,0.0,0.0,0.724728938833,0.724728938833,3.97255,0.0,3.972549999999996,0,225.24740600585938,0.9793365478515625
10,2,0.0,0.0,0.0,0.0,1.5442787175,1.5442787175,7.85925,0.0,7.859249999999999,0,225.8635711669922,0.9820155268130095
11,3,0.0,0.0,0.0,0.0,2.40474991639,2.40474991639,12.5679166667,0.0,12.567916666666655,0,225.780517578125,0.9816544242527174
12,3,0.0,0.0,0.0,0.0,1.97234221383,1.97234221383,15.5666259027,5.11332590273,10.453299999999977,0,224.87448120117188,0.977715135657269
13,3,1.0,0.622517332016,0.0,0.622517332016,2.23653536744,2.85905269946,11.2811333333,0.0,11.281133333333294,0,225.88363647460938,0.9821027672809103
14,1,0.0,0.0,0.0,0.0,1.10254788717,1.10254788717,11.9658511565,5.91855115654,6.047300000000031,0,224.73849487304688,0.9771238907523777
15,1,1.0,0.722167582444,0.0,0.722167582444,1.88520366694,2.60737124939,10.5143333333,0.0,10.514333333333362,0,225.84463500976562,0.9819331956946331
16,2,0.0,0.0,0.0,0.0,0.855145762833,0.855145762833,14.9162012479,10.2155012479,4.700700000000005,0,224.62281799316406,0.9766209477963654
17,1,1.0,1.27350101,0.0,1.27350101,1.09690297233,2.37040398234,5.6284,0.0,5.628400000000017,0,224.61390686035156,0.976582203740659
18,4,0.0,0.0,0.0,0.0,3.48372538678,3.48372538678,18.4802333333,0.0,18.480233333333317,0,222.99349975585938,0.9695369554602582
19,1,0.0,0.0,0.0,0.0,1.80501719244,1.80501719244,9.44038333333,0.0,9.440383333333317,0,223.5536346435547,0.9719723245371943
20,2,0.0,0.0,0.0,0.0,1.68249918967,1.68249918967,8.2908,0.0,8.290799999999958,0,222.276611328125,0.9664200492527174
21,1,0.0,0.0,0.0,0.0,0.928324067556,0.928324067556,10.4731733534,5.2213066867,5.251866666666668,0,223.69454956054688,0.9725849980893342
22,5,1.0,0.635776652416,0.0,0.635776652416,2.89475278778,3.53052944019,15.0185833333,0.0,15.018583333333307,0,222.17076110839844,0.9659598309060802
23,3,0.0,0.0,0.0,0.0,3.65372786656,3.65372786656,17.8785166667,0.0,17.878516666666666,0,225.45761108398438,0.9802504829738451
