slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,energyCharged,batterySOC,voltageV,voltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
1,0.548,0.548,0,0.0,0.0,0,0.0,0.0,226.9356231689453,0.9866766224736753,16.159333333333336,0.0,0.0,0.0,0.00737942888889,0.00737942888889
2,0.4856,0.4856,0,0.0,0.0,0,0.0,0.0,227.5401153564453,0.9893048493758492,16.159333333333336,0.0,0.0,0.0,0.00653914355556,0.00653914355556
3,0.4864,0.48640000000000005,0,0.0,0.0,0,0.0,0.0,227.19271850585938,0.9877944282863451,16.159333333333336,0.0,0.0,0.0,0.00654991644444,0.00654991644444
4,0.349,0.349,0,0.0,0.0,0,0.0,0.0,228.03775024414062,0.9914684793223505,16.159333333333336,0.0,0.0,0.0,0.00469967277778,0.00469967277778
5,0.9706,0.9706000000000001,0,0.0,0.0,0,0.0,0.0,226.7264404296875,0.9857671323029892,16.159333333333336,0.0,0.0,0.0,0.0130702074444,0.0130702074444
6,0.3136,0.3136,0,0.0,0.0,0,0.0,0.0,226.99002075195312,0.986913133704144,16.159333333333336,0.0,0.0,0.0,0.00422297244444,0.00422297244444
7,0.283,0.283,0,0.0,0.0,0,0.0,0.0,225.57327270507812,0.9807533595872961,16.199333333333335,0.0,0.0,0.0,0.00382034277778,0.00382034277778
8,0.283,0.283,0,0.0,0.0,0,0.0,0.0,225.2537384033203,0.9793640800144361,16.199333333333335,0.0,0.0,0.0,0.00382034277778,0.00382034277778
9,0.283,0.283,0,0.0,0.0,0,0.0,0.0,225.98582458496094,0.9825470634128737,16.199333333333335,0.0,0.0,0.0,0.00382034277778,0.00382034277778
10,0.283,0.283,0,0.0,0.0,0,0.0,0.0,227.54476928710938,0.9893250838569972,16.199333333333335,0.0,0.0,0.0,0.00382034277778,0.00382034277778
11,0.283,0.283,0,0.0,0.0,0,0.0,0.0,229.73513793945312,0.9988484258237093,16.199333333333335,0.0,0.0,0.0,0.00382034277778,0.00382034277778
12,0.3996,0.39959999999999996,0,0.0,0.0,0,0.0,0.0,229.01295471191406,0.9957084987474525,16.199333333333335,0.0,0.0,0.0,0.005394378,0.005394378
13,0.498,0.49799999999999994,0,0.0,0.0,0,0.0,0.0,228.98141479492188,0.9955713686735733,16.169333333333334,0.0,0.0,0.0,0.00671027333333,0.00671027333333
14,0.505,0.505,0,0.0,0.0,0,0.0,0.0,229.09158325195312,0.9960503619650136,16.169333333333334,0.0,0.0,0.0,0.00680459444444,0.00680459444444
15,0.5838,0.5837999999999999,0,0.0,0.0,0,0.0,0.0,227.63229370117188,0.9897056247877039,16.169333333333334,0.0,0.0,0.0,0.00786638066667,0.00786638066667
16,0.4104,0.4104,0,0.0,0.0,0,0.0,0.0,228.0787353515625,0.9916466754415761,16.169333333333334,0.0,0.0,0.0,0.005529912,0.005529912
17,0.2182,0.2182,0,0.0,0.0,0,0.0,0.0,228.1400909423828,0.9919134388799252,16.169333333333334,0.0,0.0,0.0,0.00294012377778,0.00294012377778
18,0.1824,0.1824,0,0.0,0.0,0,0.0,0.0,228.23837280273438,0.9923407513162364,16.169333333333334,0.0,0.0,0.0,0.00245773866667,0.00245773866667
19,0.2536,0.2536,0,0.0,0.0,0,0.0,0.0,229.1807403564453,0.9964380015497623,16.124333333333336,0.0,0.0,0.0,0.00340760911111,0.00340760911111
20,0.6136,0.6135999999999999,0,0.0,0.0,0,0.0,0.0,228.75157165527344,0.9945720506751019,16.124333333333336,0.0,0.0,0.0,0.00824490911111,0.00824490911111
21,0.8916,0.8915999999999998,0,0.0,0.0,0,0.0,0.0,228.22650146484375,0.9922891368036685,16.124333333333336,0.0,0.0,0.0,0.0119803796667,0.0119803796667
22,0.438,0.438,0,0.0,0.0,0,0.0,0.0,228.80455017089844,0.9948023920473845,16.124333333333336,0.0,0.0,0.0,0.00588538166667,0.00588538166667
23,0.1368,0.13680000000000003,0,0.0,0.0,0,0.0,0.0,229.92361450195312,0.9996678891389267,16.124333333333336,0.0,0.0,0.0,0.001838174,0.001838174
24,0.066,0.066,0,0.0,0.0,0,0.0,0.0,229.03939819335938,0.9958234704059103,16.124333333333336,0.0,0.0,0.0,0.000886838333333,0.000886838333333
25,0.201,0.201,0,0.0,0.0,0,0.0,0.0,227.585205078125,0.9895008916440218,18.344333333333335,0.0,0.0,0.0,0.00307267583333,0.00307267583333
26,0.2098,0.2098,0,0.0,0.0,0,0.0,0.0,227.1919708251953,0.9877911775008492,18.344333333333335,0.0,0.0,0.0,0.00320720094444,0.00320720094444
27,0.1348,0.13479999999999998,0,0.0,0.0,0,0.0,0.0,225.0836181640625,0.9786244268002717,18.344333333333335,0.0,0.0,0.0,0.00206068011111,0.00206068011111
28,0.386,0.38599999999999995,0,0.0,0.0,0,0.0,0.0,226.29747009277344,0.9839020438816236,18.344333333333335,0.0,0.0,0.0,0.00590076055556,0.00590076055556
29,0.318,0.318,0,0.0,0.0,0,0.0,0.0,227.6600341796875,0.9898262355638587,18.344333333333335,0.0,0.0,0.0,0.00486124833333,0.00486124833333
30,0.318,0.318,0,0.0,0.0,0,0.0,0.0,229.7615203857422,0.9989631321119226,18.344333333333335,0.0,0.0,0.0,0.00486124833333,0.00486124833333
31,0.354,0.354,0,0.0,0.0,0,0.0,0.0,230.55218505859375,1.0024008046025816,17.749333333333336,0.0,0.0,0.0,0.00523605333333,0.00523605333333
32,0.1828,0.18280000000000002,0,0.0,0.0,0,0.0,0.0,231.1424102783203,1.0049670012100884,17.749333333333336,0.0,0.0,0.0,0.00270381511111,0.00270381511111
33,0.0786,0.0786,0,0.0,0.0,0,0.0,0.0,230.35951232910156,1.0015630970830502,17.749333333333336,0.0,0.0,0.0,0.00116258133333,0.00116258133333
34,0.076,0.076,0,0.0,0.0,0,0.0,0.0,229.1202392578125,0.996174953294837,17.749333333333336,0.0,0.0,0.0,0.00112412444444,0.00112412444444
35,0.092,0.092,0,0.0,0.0,0,0.0,0.0,229.19056701660156,0.9964807261591372,17.749333333333336,0.0,0.0,0.0,0.00136078222222,0.00136078222222
36,0.0892,0.08919999999999999,0,0.0,0.0,0,0.0,0.0,229.185546875,0.9964588994565218,17.749333333333336,0.0,0.0,0.0,0.00131936711111,0.00131936711111
37,0.089,0.089,0,0.0,0.0,0,0.0,0.0,230.1278076171875,1.0005556852921196,18.574333333333335,0.0,0.0,0.0,0.00137759638889,0.00137759638889
38,0.089,0.089,0,0.0,0.0,0,0.0,0.0,228.92706298828125,0.995335056470788,18.574333333333335,0.0,0.0,0.0,0.00137759638889,0.00137759638889
39,0.089,0.089,0,0.0,0.0,0,0.0,0.0,227.88897705078125,0.9908216393512228,18.574333333333335,0.0,0.0,0.0,0.00137759638889,0.00137759638889
40,0.0868,0.0868,0,0.0,0.0,0,0.0,0.0,227.77378845214844,0.9903208193571671,18.574333333333335,0.0,0.0,0.0,0.00134354344444,0.00134354344444
41,0.138,0.138,0,0.0,0.0,0,0.0,0.0,228.73321533203125,0.994492240574049,18.574333333333335,0.0,0.0,0.0,0.00213604833333,0.00213604833333
42,0.1626,0.16260000000000002,0,0.0,0.0,0,0.0,0.0,229.70301818847656,0.9987087747325067,18.574333333333335,0.0,0.0,0.0,0.00251682216667,0.00251682216667
43,0.066,0.066,0,0.0,0.0,0,0.0,0.0,229.71559143066406,0.9987634410028873,18.869333333333334,0.0,0.0,0.0,0.00103781333333,0.00103781333333
44,0.2034,0.20339999999999997,0,0.0,0.0,0,0.0,0.0,229.2788848876953,0.9968647169030231,18.869333333333334,0.0,0.0,0.0,0.003198352,0.003198352
45,0.295,0.295,0,0.0,0.0,0,0.0,0.0,228.51141357421875,0.9935278851052989,18.869333333333334,0.0,0.0,0.0,0.00463871111111,0.00463871111111
46,0.295,0.295,0,0.0,0.0,0,0.0,0.0,227.3029022216797,0.9882734879203464,18.869333333333334,0.0,0.0,0.0,0.00463871111111,0.00463871111111
47,0.295,0.295,0,0.0,0.0,0,0.0,0.0,228.52427673339844,0.9935838118843411,18.869333333333334,0.0,0.0,0.0,0.00463871111111,0.00463871111111
48,0.2492,0.2492,0,0.0,0.0,0,0.0,0.0,226.87657165527344,0.9864198767620584,18.869333333333334,0.0,0.0,0.0,0.00391853155556,0.00391853155556
49,0.066,0.066,0,0.0,0.0,0,0.0,0.0,229.6791229248047,0.9986048822817595,19.014333333333333,0.0,0.0,0.0,0.00104578833333,0.00104578833333
50,0.066,0.066,0,0.0,0.0,0,0.0,0.0,229.2960662841797,0.9969394186268682,19.014333333333333,0.0,0.0,0.0,0.00104578833333,0.00104578833333
51,0.066,0.066,0,0.0,0.0,0,0.0,0.0,228.55545043945312,0.9937193497367527,19.014333333333333,0.0,0.0,0.0,0.00104578833333,0.00104578833333
52,0.066,0.066,0,0.0,0.0,0,0.0,0.0,225.800048828125,0.9817393427309783,19.014333333333333,0.0,0.0,0.0,0.00104578833333,0.00104578833333
53,0.066,0.066,0,0.0,0.0,0,0.0,0.0,225.7118377685547,0.9813558163850203,19.014333333333333,0.0,0.0,0.0,0.00104578833333,0.00104578833333
54,0.066,0.066,0,0.0,0.0,0,0.0,0.0,226.9256134033203,0.9866331017535666,19.014333333333333,0.0,0.0,0.0,0.00104578833333,0.00104578833333
55,0.066,0.066,0,0.0,0.0,0,0.0,0.0,228.30491638183594,0.9926300712253736,18.734333333333332,0.0,0.0,0.0,0.00103038833333,0.00103038833333
56,0.066,0.066,0,0.0,0.0,0,0.0,0.0,227.6876983642578,0.9899465146272078,18.734333333333332,0.0,0.0,0.0,0.00103038833333,0.00103038833333
57,0.066,0.066,0,0.0,0.0,0,0.0,0.0,226.07774353027344,0.9829467110011889,18.734333333333332,0.0,0.0,0.0,0.00103038833333,0.00103038833333
58,0.2034,0.20339999999999997,0,0.0,0.0,0,0.0,0.0,224.814697265625,0.9774552055027174,18.734333333333332,0.0,0.0,0.0,0.0031754695,0.0031754695
59,0.295,0.295,0,0.0,0.0,0,0.0,0.0,225.97991943359375,0.9825213888417119,18.734333333333332,0.0,0.0,0.0,0.00460552361111,0.00460552361111
60,0.295,0.295,0,0.0,0.0,0,0.0,0.0,226.46690368652344,0.9846387116805367,18.734333333333332,0.0,0.0,0.0,0.00460552361111,0.00460552361111
61,0.295,0.295,0,0.0,0.0,0,0.0,0.0,227.14138793945312,0.9875712519106657,18.729333333333336,0.0,0.0,0.0,0.00460429444444,0.00460429444444
62,0.2492,0.2492,0,0.0,0.0,0,0.0,0.0,227.04498291015625,0.987152099609375,18.729333333333336,0.0,0.0,0.0,0.00388945822222,0.00388945822222
63,0.066,0.066,0,0.0,0.0,0,0.0,0.0,226.350341796875,0.9841319208559782,18.729333333333336,0.0,0.0,0.0,0.00103011333333,0.00103011333333
64,0.066,0.066,0,0.0,0.0,0,0.0,0.0,226.60092163085938,0.9852213983950407,18.729333333333336,0.0,0.0,0.0,0.00103011333333,0.00103011333333
65,0.066,0.066,0,0.0,0.0,0,0.0,0.0,228.14480590820312,0.991933938731318,18.729333333333336,0.0,0.0,0.0,0.00103011333333,0.00103011333333
66,0.1014,0.1014,0,0.0,0.0,0,0.0,0.0,229.0537872314453,0.9958860314410666,18.729333333333336,0.0,0.0,0.0,0.00158262866667,0.00158262866667
67,0.243,0.24299999999999997,0,0.0,0.0,0,0.0,0.0,228.1190185546875,0.9918218198029891,19.469333333333335,0.0,0.0,0.0,0.00394254,0.00394254
68,0.243,0.24299999999999997,0,0.0,0.0,0,0.0,0.0,227.58279418945312,0.9894904095193614,19.469333333333335,0.0,0.0,0.0,0.00394254,0.00394254
69,0.243,0.24299999999999997,0,0.0,0.0,0,0.0,0.0,226.4151153564453,0.9844135450280231,19.469333333333335,0.0,0.0,0.0,0.00394254,0.00394254
70,0.2076,0.2076,0,0.0,0.0,0,0.0,0.0,226.55148315429688,0.985006448496943,19.469333333333335,0.0,0.0,0.0,0.00336819466667,0.00336819466667
71,0.066,0.066,0,0.0,0.0,0,0.0,0.0,227.1468048095703,0.987594803519871,19.469333333333335,0.0,0.0,0.0,0.00107081333333,0.00107081333333
72,0.1118,0.11179999999999998,0,0.0,0.0,0,0.0,0.0,225.5915985107422,0.9808330370032269,19.469333333333335,0.0,0.0,0.0,0.00181389288889,0.00181389288889
73,0.295,0.295,0,0.0,0.0,0,0.0,0.0,226.94100952148438,0.9867000413977581,26.944333333333336,0.0,0.0,0.0,0.00662381527778,0.00662381527778
74,0.295,0.295,0,0.0,0.0,0,0.0,0.0,226.3491973876953,0.9841269451638927,26.944333333333336,0.0,0.0,0.0,0.00662381527778,0.00662381527778
75,0.295,0.295,0,0.0,0.0,0,0.0,0.0,227.8844757080078,0.9908020682956862,26.944333333333336,0.0,0.0,0.0,0.00662381527778,0.00662381527778
76,0.295,0.295,0,0.0,0.0,0,0.0,0.0,225.92225646972656,0.982270680303159,26.944333333333336,0.0,0.0,0.0,0.00662381527778,0.00662381527778
