slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,batterySOC,minVoltageV,minVoltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
42,18.6180666667,18.6180666667,0,0.0,55.0,0.0,1.0,227.366348267,0.98854934029,14.935749999999999,0.0,0.0,0.0,0.695186973042,0.695186973042
43,17.4323333333,17.4323333333,0,0.0,55.0,0.0,1.0,227.791748047,0.990398904552,15.165750000000001,0.0,0.0,0.0,0.660936023125,0.660936023125
44,20.9872666667,20.9872666667,0,0.0,55.0,0.0,1.0,226.319366455,0.983997245457,15.165750000000001,0.0,0.0,0.0,0.795719098625,0.795719098625
45,6.6338,6.6338,0,0.0,55.0,0.0,1.0,228.33921814,0.992779209303,16.01075,0.0,0.0,0.0,0.265530283375,0.265530283375
46,8.98313333333,8.98313333333,0,0.0,55.0,0.0,1.0,228.855712891,0.995024838655,16.01075,0.0,0.0,0.0,0.359566755042,0.359566755042
47,6.81953333333,6.81953333333,0,0.0,55.0,0.0,1.0,229.270401001,0.996827830439,15.770750000000001,0.0,0.0,0.0,0.268872888292,0.268872888292
48,7.3016,7.3016,0,0.0,55.0,0.0,1.0,228.593170166,0.993883348548,15.770750000000001,0.0,0.0,0.0,0.2878792705,0.2878792705
49,7.91146666667,7.91146666667,0,0.0,55.0,0.0,1.0,229.137695313,0.996250849185,17.66075,0.0,0.0,0.0,0.349306087333,0.349306087333
50,9.35686666667,9.35686666667,0,0.0,55.0,0.0,1.0,228.926727295,0.995333596934,17.66075,0.0,0.0,0.0,0.413123207458,0.413123207458
51,8.99386666667,8.99386666667,0,0.0,55.0,0.0,1.0,228.922805786,0.995316546896,16.180750000000003,0.0,0.0,0.0,0.363818770167,0.363818770167
52,7.52746666667,7.52746666667,0,0.0,55.0,0.0,1.0,229.102630615,0.996098393979,16.180750000000003,0.0,0.0,0.0,0.304500140667,0.304500140667
53,7.05886666667,7.05886666667,0,0.0,55.0,0.0,1.0,229.155960083,0.99633026123,15.020750000000001,0.0,0.0,0.0,0.265073678708,0.265073678708
54,7.88813333333,7.88813333333,0,0.0,55.0,0.0,1.0,229.033538818,0.995797994862,15.020750000000001,0.0,0.0,0.0,0.296214196917,0.296214196917
55,7.38893333333,7.38893333333,0,0.0,55.0,0.0,1.0,229.21383667,0.996581898565,14.82075,0.0,0.0,0.0,0.27377383425,0.27377383425
56,7.53986666667,7.53986666667,0,0.0,55.0,0.0,1.0,229.120056152,0.996174157184,14.82075,0.0,0.0,0.0,0.27936619725,0.27936619725
57,7.4518,7.4518,0,0.0,55.0,0.0,1.0,229.139007568,0.996256554645,12.89575,0.0,0.0,0.0,0.240241374625,0.240241374625
58,6.9958,6.9958,0,0.0,55.0,0.0,1.0,229.372009277,0.997269605554,12.89575,0.0,0.0,0.0,0.225540219625,0.225540219625
59,6.78113333333,6.78113333333,0,0.0,55.0,0.0,1.0,229.040985107,0.995830370032,6.285749999999999,0.0,0.0,0.0,0.106561272125,0.106561272125
60,7.08006666667,7.08006666667,0,0.0,55.0,0.0,1.0,229.105422974,0.996110534668,6.285749999999999,0.0,0.0,0.0,0.111258822625,0.111258822625
61,6.952,6.952,0,0.0,55.0,0.0,1.0,228.950698853,0.995437821098,9.580750000000002,0.0,0.0,0.0,0.166513435,0.166513435
62,7.3354,7.3354,0,0.0,55.0,0.0,1.0,229.059448242,0.995910644531,9.580750000000002,0.0,0.0,0.0,0.175696583875,0.175696583875
63,7.643,7.643,0,0.0,55.0,0.0,1.0,228.941986084,0.995399939496,11.17575,0.0,0.0,0.0,0.213540643125,0.213540643125
64,8.502,8.502,0,0.0,55.0,0.0,1.0,228.773529053,0.994667517621,11.17575,0.0,0.0,0.0,0.23754056625,0.23754056625
65,10.6751333333,10.6751333333,0,0.0,55.0,0.0,1.0,228.666564941,0.994202456267,12.85575,0.0,0.0,0.0,0.343092113375,0.343092113375
66,9.8852,9.8852,0,0.0,55.0,0.0,1.0,228.946472168,0.995419444209,12.85575,0.0,0.0,0.0,0.31770414975,0.31770414975
67,8.34546666667,8.34546666667,0,0.0,55.0,0.0,1.0,228.512771606,0.993533789593,14.240750000000002,0.0,0.0,0.0,0.297114261083,0.297114261083
68,8.4424,8.4424,0,0.0,55.0,0.0,1.0,229.048187256,0.995861683721,14.240750000000002,0.0,0.0,0.0,0.3005652695,0.3005652695
69,10.9478666667,10.9478666667,0,0.0,55.0,0.0,1.0,228.961883545,0.995486450195,16.220750000000002,0.0,0.0,0.0,0.443956520583,0.443956520583
70,13.632,13.632,0,0.0,54.0,0.0,1.0,227.299606323,0.988259157927,16.220750000000002,0.0,0.0,0.0,0.55280316,0.55280316
71,11.8779333333,11.8779333333,0,0.0,53.0,0.0,1.0,228.503128052,0.993491861095,16.795749999999998,0.0,0.0,0.0,0.498746996958,0.498746996958
72,15.3095333333,15.3095333333,0,0.0,53.0,0.0,1.0,227.919967651,0.990956381093,16.795749999999998,0.0,0.0,0.0,0.642837736208,0.642837736208
73,27.0884,27.0884,0,0.0,52.0,0.0,1.0,226.407730103,0.984381435228,17.74575,0.0,0.0,0.0,1.20175993575,1.20175993575
74,26.7696,26.7696,0,0.0,52.0,0.0,1.0,226.040847778,0.982786294688,17.74575,0.0,0.0,0.0,1.187616573,1.187616573
75,29.7066,29.7066,0,0.0,52.0,0.0,1.0,227.239852905,0.987999360458,18.78075,0.0,0.0,0.0,1.39478056987,1.39478056987
76,39.6120666667,39.6120666667,0,0.0,49.0,0.0,1.0,226.049530029,0.982824043606,18.78075,0.0,0.0,0.0,1.85986080262,1.85986080262
77,31.2657333333,31.2657333333,0,0.0,48.0,0.0,1.0,226.940246582,0.98669672427,16.850749999999998,0.0,0.0,0.0,1.31712763992,1.31712763992
78,28.9868,28.9868,0,0.0,47.0,0.0,1.0,226.070068359,0.982913340693,16.850749999999998,0.0,0.0,0.0,1.22112330025,1.22112330025
79,25.4107333333,25.4107333333,0,0.0,42.0,0.0,1.0,226.229034424,0.983604497495,16.56575,0.0,0.0,0.0,1.05236963929,1.05236963929
80,19.6667333333,19.6667333333,0,0.0,38.0,0.0,1.0,227.050811768,0.987177442468,16.56575,0.0,0.0,0.0,0.814485469292,0.814485469292
81,24.7198666667,24.7198666667,0,0.0,36.0,0.0,1.0,224.940963745,0.978004190196,16.180750000000003,0.0,0.0,0.0,0.999964956417,0.999964956417
82,23.2774,23.2774,0,0.0,32.0,0.0,1.0,227.008270264,0.986992479407,16.180750000000003,0.0,0.0,0.0,0.941614475125,0.941614475125
83,20.9052666667,20.9052666667,0,0.0,30.0,0.0,1.0,227.25881958,0.988081824261,16.88575,0.0,0.0,0.0,0.882502766542,0.882502766542
84,18.792,18.792,0,0.0,26.0,0.0,1.0,227.13494873,0.98754325535,16.88575,0.0,0.0,0.0,0.793292535,0.793292535
85,21.0187333333,21.0187333333,0,0.0,25.0,0.0,1.0,227.110946655,0.987438898501,16.850749999999998,0.0,0.0,0.0,0.885453551792,0.885453551792
86,19.8446666667,19.8446666667,0,0.0,21.0,0.0,1.0,228.057510376,0.991554392939,16.850749999999998,0.0,0.0,0.0,0.835993792083,0.835993792083
87,20.2084,20.2084,0,0.0,17.0,0.0,1.0,227.980636597,0.991220159116,16.98075,0.0,0.0,0.0,0.85788447075,0.85788447075
88,14.4667333333,14.4667333333,0,0.0,14.0,0.0,1.0,228.598388672,0.993906037704,16.98075,0.0,0.0,0.0,0.614139955125,0.614139955125
89,19.9808,19.9808,0,0.0,11.0,0.0,1.0,227.13899231,0.987560836129,18.335750000000004,0.0,0.0,0.0,0.915907384,0.915907384
90,21.0878,21.0878,0,0.0,11.0,0.0,1.0,225.313064575,0.979622019892,18.335750000000004,0.0,0.0,0.0,0.966651572125,0.966651572125
91,17.7975333333,17.7975333333,0,0.0,10.0,0.0,1.0,226.197341919,0.983466703995,18.31075,0.0,0.0,0.0,0.814715458708,0.814715458708
92,22.2942666667,22.2942666667,0,0.0,8.0,0.0,1.0,223.914352417,0.973540662683,18.31075,0.0,0.0,0.0,1.02056185842,1.02056185842
93,24.0486666667,24.0486666667,0,0.0,7.0,0.0,1.0,224.191848755,0.974747168499,18.55075,0.0,0.0,0.0,1.11530200792,1.11530200792
94,23.1628,23.1628,0,0.0,6.0,0.0,1.0,223.535980225,0.971895566194,18.55075,0.0,0.0,0.0,1.07421828025,1.07421828025
95,27.6139333333,27.6139333333,0,0.0,6.0,0.0,1.0,227.206787109,0.987855596128,18.43575,0.0,0.0,0.0,1.27270892862,1.27270892862
96,19.2202,19.2202,0,0.0,6.0,0.0,1.0,227.551940918,0.989356264861,18.43575,0.0,0.0,0.0,0.885847005375,0.885847005375
