id,inhabitants,withEV,chCostTotal,regRevTotal,netChCostTotal,resCostTotal,totalCostTotal,netDemandTotal,evDemandTotal,resDemandTotal,pvGenTotal,minVoltageV,minVoltagePU
1,2,1.0,0.819922574282,0.0,0.819922574282,0.701173957667,1.52109653195,7.42655624363,3.54175624363,3.8848000000000007,0,224.41055297851562,0.9756980564283289
2,4,1.0,0.507866753888,0.0,0.507866753888,2.98260817783,3.49047493172,21.5178273599,6.77914402659,14.738683333333336,0,222.8333282470703,0.9688405575959579
3,1,1.0,0.979467268373,0.0,0.979467268373,1.08621171267,2.06567898104,17.9604330173,12.2896330173,5.670799999999997,0,224.3826141357422,0.9755765831988791
4,3,1.0,1.81946448832,0.0,1.81946448832,1.9505693955,3.77003388382,16.9302851365,7.37571846986,9.554566666666666,0,218.84262084960938,0.9514896558678668
5,3,1.0,1.06681769836,0.0,1.06681769836,4.339585754,5.40640345236,25.099372097,1.54900543029,23.55036666666665,0,218.8295135498047,0.9514326676078465
6,1,1.0,0.219602499852,0.0,0.219602499852,0.549621749333,0.769224249186,9.8215455109,6.86032884424,2.961216666666667,0,222.8277130126953,0.9688161435334579
7,2,1.0,0.991354349373,0.0,0.991354349373,2.67680337717,3.66815772654,15.2159085785,1.57092524515,13.644983333333352,0,217.96575927734375,0.9476772142493206
8,1,1.0,0.222710072005,0.0,0.222710072005,1.27307658033,1.49578665234,14.1719511707,7.47376783738,6.698183333333334,0,221.543212890625,0.9632313603940217
9,1,1.0,1.0814248974,0.0,1.0814248974,1.198593464,2.2800183614,9.47034333717,3.72314333717,5.747200000000003,0,217.07534790039062,0.943805860436481
10,1,1.0,0.534199875424,0.0,0.534199875424,0.835515348167,1.36971522359,8.59747126891,4.46360460224,4.133866666666668,0,217.4730682373047,0.945535079292629
11,2,1.0,0.641729660338,0.0,0.641729660338,1.4101530065,2.05188266684,15.6918191634,8.15186916342,7.53995,0,217.4749298095703,0.9455431730850883
12,3,1.0,1.18301803806,0.0,1.18301803806,2.54974717583,3.7327652139,19.0416162816,6.64911628156,12.392499999999997,0,221.51504516601562,0.9631088920261549
13,2,1.0,0.960428605946,0.0,0.960428605946,1.2982510065,2.25867961245,10.3651735021,4.1598901688,6.205283333333337,0,216.82786560058594,0.9427298504373302
14,3,1.0,0.597624250313,0.0,0.597624250313,5.552275951,6.14990020131,36.5977967909,6.6912467909,29.906549999999992,0,215.96678161621094,0.9389860070270041
15,2,1.0,0.966597355123,0.0,0.966597355123,1.2911478815,2.25774523662,11.3934595427,5.67017620935,5.723283333333337,0,216.87002563476562,0.9429131549337636
16,3,1.0,0.817092200573,0.0,0.817092200573,2.87432153467,3.69141373524,21.0919645163,5.14864784963,15.943316666666668,0,220.74386596679688,0.9597559389860734
17,1,1.0,0.741211640723,0.0,0.741211640723,1.9717861595,2.71299780022,13.2117516173,4.327318284,8.884433333333348,0,220.8207244873047,0.9600901064665421
18,2,1.0,0.621938161202,0.0,0.621938161202,1.597822844,2.2197610052,15.6341984555,8.87483178878,6.759366666666666,0,219.6543731689453,0.9550190137780231
19,2,1.0,1.2913322986,0.0,1.2913322986,1.95665839117,3.24799068976,9.47825636055,0.783906360551,8.69435000000001,0,219.80357360839844,0.9556677113408628
20,1,1.0,0.111134404735,0.0,0.111134404735,2.472890185,2.58402458974,17.2049615259,5.79196152588,11.413000000000006,0,212.18310546875,0.9225352411684783
21,3,1.0,0.834924006619,0.0,0.834924006619,2.45037558733,3.28529959395,13.6780795943,2.11879626096,11.559283333333335,0,213.6309051513672,0.9288300223972487
22,1,1.0,0.301295653203,0.0,0.301295653203,1.177248293,1.4785439462,13.8974262252,7.67269289187,6.224733333333337,0,212.11656188964844,0.922245921259341
23,1,1.0,1.11122784906,0.0,1.11122784906,1.38450727883,2.49573512789,9.1675304472,2.41721378054,6.750316666666666,0,214.1173095703125,0.93094482421875
24,1,1.0,0.344616924521,0.0,0.344616924521,1.04563346517,1.39025038969,8.99319642921,3.50331309588,5.489883333333334,0,219.10552978515625,0.9526327381963315
25,3,1.0,0.502285962128,0.0,0.502285962128,2.7199390085,3.22222497063,21.4036734809,8.40120681419,13.002466666666672,0,208.45289611816406,0.9063169396441916
26,2,1.0,1.2203738049,0.0,1.2203738049,1.91248680117,3.13286060607,14.406551863,5.15136852969,9.255183333333335,0,213.3319549560547,0.9275302389393683
27,2,1.0,0.741606737881,0.0,0.741606737881,1.18292698517,1.92453372305,9.45185634006,3.60330634006,5.848549999999996,0,218.72677612304688,0.9509859831436821
28,2,1.0,0.516801981387,0.0,0.516801981387,2.03957853517,2.55638051655,12.0917972289,1.94108056223,10.150716666666664,0,218.6409149169922,0.95061267355214
29,1,1.0,0.275496665219,0.0,0.275496665219,1.632731896,1.90822856122,12.9775424573,4.26915912395,8.708383333333332,0,208.2499542236328,0.9054345835810123
30,3,1.0,0.613492287979,0.0,0.613492287979,2.02029265267,2.63378494065,17.4547006111,7.84523394445,9.609466666666668,0,208.47850036621094,0.9064282624617866
31,2,1.0,1.13707794956,0.0,1.13707794956,0.355548265333,1.49262621489,7.00177445794,5.05300779127,1.948766666666666,0,208.25559997558594,0.9054591303286346
32,2,1.0,0.727322791448,0.0,0.727322791448,0.767185314833,1.49450810628,5.95313690588,1.80560357254,4.147533333333334,0,218.37350463867188,0.9494500201681386
33,3,1.0,0.255980418479,0.0,0.255980418479,2.89145371883,3.14743413731,19.821405444,4.14983877737,15.671566666666672,0,220.0276641845703,0.9566420181937839
34,2,1.0,0.59616458725,0.0,0.59616458725,0.730300086,1.32646467325,4.81356859191,1.17276859191,3.6408000000000005,0,209.2581787109375,0.9098181683084239
35,2,1.0,0.166263403275,0.0,0.166263403275,2.73433227483,2.90059567811,24.1868553715,11.1149887048,13.07186666666667,0,211.38577270507812,0.9190685769786006
36,1,1.0,1.63602028603,0.0,1.63602028603,1.87041126933,3.50643155537,10.8542738483,2.35947384825,8.494800000000007,0,211.29794311523438,0.9186867091966712
37,2,1.0,0.336234818551,0.0,0.336234818551,2.57728177967,2.91351659822,14.4019898396,1.37675650629,13.025233333333334,0,211.28468322753906,0.9186290575110394
38,1,1.0,0.195182769896,0.0,0.195182769896,1.40904620333,1.60422897323,13.4509408781,6.62602421148,6.824916666666671,0,212.71682739257812,0.9248557712720789
39,2,1.0,0.957047465044,0.0,0.957047465044,0.454723294833,1.41177075988,6.61411541281,4.09933207947,2.5147833333333343,0,217.85923767089844,0.9472140768299933
40,3,1.0,0.588830004581,0.0,0.588830004581,2.56102295283,3.14985295741,16.8300330954,2.14484976205,14.685183333333333,0,211.99761962890625,0.9217287809952446
41,3,1.0,0.305077839956,0.0,0.305077839956,3.398479518,3.70355735796,18.7095906447,2.81719064468,15.8924,0,210.68426513671875,0.9160185440726902
42,1,1.0,0.402681565888,0.0,0.402681565888,1.4786759615,1.88135752739,15.5327583911,8.81389172443,6.71886666666667,0,217.83486938476562,0.9471081277598505
43,2,1.0,1.28220225815,0.0,1.28220225815,1.575849653,2.85805191115,10.7712209262,2.37957092624,8.391649999999998,0,217.1223602294922,0.9440102618673574
44,1,1.0,0.339152311362,0.0,0.339152311362,1.56621348417,1.90536579553,9.85667105684,2.51150439018,7.345166666666667,0,213.11859130859375,0.9266025709069293
45,3,1.0,0.358305092322,0.0,0.358305092322,2.10943154483,2.46773663716,15.4045298919,4.80266322521,10.601866666666666,0,210.70419311523438,0.9161051874575408
46,3,1.0,0.690967753566,0.0,0.690967753566,3.72934412367,4.42031187723,28.3910430489,7.60219304891,20.788850000000004,0,210.0979461669922,0.9134693311608356
47,1,1.0,1.10066556259,0.0,1.10066556259,0.5243008215,1.62496638409,9.34339509527,6.44136176193,2.902033333333335,0,217.15011596679688,0.9441309389860734
48,2,1.0,0.930009189182,0.0,0.930009189182,2.06244416567,2.99245335485,22.2683664957,13.0304164957,9.237950000000003,0,210.14285278320312,0.9136645773182744
49,1,1.0,1.93516068579,0.0,1.93516068579,1.614437512,3.54959819779,10.3141028678,2.19000286776,8.124100000000002,0,210.04481506347656,0.9132383263629416
