slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,batterySOC,minVoltageV,minVoltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
46,5.08906666667,5.08906666667,0,0.0,55.0,0.0,0.843956815382,229.368652344,0.99725501019,16.987000000000002,0.0,0.0,0.0,0.216119938667,0.216119938667
47,6.119,6.119,0,0.0,55.0,0.0,0.843956815382,229.246734619,0.996724933127,17.062,0.0,0.0,0.0,0.261005945,0.261005945
48,6.45226666667,6.45226666667,0,0.0,55.0,0.0,0.843956815382,229.148605347,0.996298284116,17.062,0.0,0.0,0.0,0.275221434667,0.275221434667
49,6.355,6.355,0,0.0,55.0,0.0,0.843956815382,229.275375366,0.996849458114,16.392,0.0,0.0,0.0,0.2604279,0.2604279
50,7.90113333333,7.90113333333,0,0.0,55.0,0.0,0.843956815382,229.256912231,0.996769183615,16.392,0.0,0.0,0.0,0.323788444,0.323788444
51,10.6856666667,10.6856666667,0,0.0,55.0,0.0,0.843956815382,228.268997192,0.992473900836,15.672,0.0,0.0,0.0,0.41866442,0.41866442
52,9.01886666667,9.01886666667,0,0.0,55.0,0.0,0.843956815382,228.853515625,0.995015285326,15.672,0.0,0.0,0.0,0.353359196,0.353359196
53,25.7442568073,11.2535333333,0,14.490723474,55.0,0.0,0.845998690054,225.25428772,0.979366468347,15.467,0.56032004993,0.0,0.56032004993,0.435146000167,0.995466050097
54,20.6490666667,9.54906666667,0,11.1,55.0,0.0,0.847562780963,226.277908325,0.983816992718,15.467,0.42920925,0.0,0.42920925,0.369238535333,0.798447785333
55,12.1154654027,7.35693333333,0,4.75853206939,55.0,0.0,0.848233301391,226.903869629,0.986538563604,15.617,0.185784988319,0.0,0.185784988319,0.287233069667,0.473018057986
56,14.0742881527,6.61433333333,0,7.45995481932,55.0,0.0,0.849284476843,226.544036865,0.984974073327,15.617,0.291255286033,0.0,0.291255286033,0.258240109167,0.5494953952
57,9.34893333333,9.34893333333,0,0.0,55.0,0.0,0.849284476843,228.395217896,0.993022686502,15.757,0.0,0.0,0.0,0.368277856333,0.368277856333
58,8.90193333333,8.90193333333,0,0.0,55.0,0.0,0.849284476843,228.55847168,0.993732485564,15.757,0.0,0.0,0.0,0.350669408833,0.350669408833
59,97.3914646103,8.4722,0,88.9192646103,55.0,0.0,0.861814009583,215.695953369,0.937808492909,14.522,3.22821390168,0.0,3.22821390168,0.307583221,3.53579712268
60,123.022412159,9.95326666667,0,113.069145492,55.0,0.0,0.877746480084,212.612335205,0.924401457413,14.522,4.10497532709,0.0,4.10497532709,0.361353346333,4.46632867342
61,165.456487363,6.33773333333,0,159.118754029,55.0,0.0,0.900167759061,212.01335144,0.921797180176,14.517000000000001,5.77481738061,0.0,5.77481738061,0.230012187,6.00482956761
62,143.842800756,6.43886666667,0,137.40393409,55.0,0.0,0.919529222501,212.098007202,0.922165248705,14.517000000000001,4.98673227795,0.0,4.98673227795,0.2336825685,5.22041484645
63,209.835425442,6.8998,0,202.935625442,55.0,0.0,0.948124696995,208.249954224,0.905434583581,14.177,7.19254590474,0.0,7.19254590474,0.2445461615,7.43709206624
64,199.266890767,8.68233333333,0,190.584557434,55.0,0.0,0.974979793725,209.701919556,0.911747476329,14.177,6.75479317684,0.0,6.75479317684,0.307723599167,7.06251677601
65,10.9540659829,10.6324,0,0.321665982921,55.0,0.0,0.975025119386,228.291610718,0.992572220512,15.627,0.0125666857878,0.0,0.0125666857878,0.415381287,0.427947972788
66,11.3061333333,11.3061333333,0,0.0,55.0,0.0,0.975025119386,228.442581177,0.993228613812,15.627,0.0,0.0,0.0,0.441702364,0.441702364
67,42.5124942108,9.62946666667,0,32.8830275441,55.0,0.0,0.979658636903,223.953186035,0.973709504501,14.982000000000001,1.23163379666,0.0,1.23163379666,0.360671674,1.59230547066
68,32.7649213096,13.5052,0,19.2597213096,54.0,0.0,0.982046071664,225.160629272,0.978959257706,14.982000000000001,0.721372861653,0.0,0.721372861653,0.505837266,1.22721012765
69,87.5118248779,15.3398,0,72.1720248779,54.0,0.0,0.992404093753,217.268035889,0.944643634299,14.642,2.64185697066,0.0,2.64185697066,0.561513379,3.20337034966
70,63.1913144985,10.265,0,52.9263144985,54.0,0.0,1.0,218.899154663,0.951735455057,14.642,1.93736774222,0.0,1.93736774222,0.375750325,2.31311806722
71,11.0845333333,11.0845333333,0,0.0,54.0,0.0,1.0,228.656158447,0.99415721064,17.287,0.0,0.0,0.0,0.479045819333,0.479045819333
72,12.004,12.004,0,0.0,54.0,0.0,1.0,228.223937988,0.992277991253,17.287,0.0,0.0,0.0,0.51878287,0.51878287
73,18.9633333333,18.9633333333,0,0.0,53.0,0.0,1.0,224.098724365,0.974342279849,18.742,0.0,0.0,0.0,0.888526983333,0.888526983333
74,17.8335333333,17.8335333333,0,0.0,52.0,0.0,1.0,226.242324829,0.983662281866,18.742,0.0,0.0,0.0,0.835590204333,0.835590204333
75,25.4627333333,25.4627333333,0,0.0,51.0,0.0,1.0,226.590011597,0.985173963464,18.346999999999998,0.0,0.0,0.0,1.16791192117,1.16791192117
76,27.1128666667,27.1128666667,0,0.0,48.0,0.0,1.0,226.535995483,0.984939110797,18.346999999999998,0.0,0.0,0.0,1.24359941183,1.24359941183
77,33.2750666667,33.2750666667,0,0.0,48.0,0.0,1.0,223.984298706,0.973844776983,18.522,0.0,0.0,0.0,1.540801962,1.540801962
78,33.0204,33.0204,0,0.0,47.0,0.0,1.0,225.411743164,0.980051057235,18.522,0.0,0.0,0.0,1.529009622,1.529009622
79,29.5021333333,29.5021333333,0,0.0,46.0,0.0,1.0,226.007217407,0.982640075684,18.897,0.0,0.0,0.0,1.393754534,1.393754534
80,29.827,29.827,0,0.0,42.0,0.0,1.0,226.680374146,0.985566844111,18.897,0.0,0.0,0.0,1.4091020475,1.4091020475
81,19.1984666667,19.1984666667,0,0.0,37.0,0.0,1.0,227.071975708,0.9872694596,19.262,0.0,0.0,0.0,0.924502162333,0.924502162333
82,15.7726666667,15.7726666667,0,0.0,33.0,0.0,1.0,227.926300049,0.990983913256,19.262,0.0,0.0,0.0,0.759532763333,0.759532763333
83,19.9592,19.9592,0,0.0,29.0,0.0,1.0,226.731719971,0.985790086829,18.582,0.0,0.0,0.0,0.927204636,0.927204636
84,18.4056666667,18.4056666667,0,0.0,25.0,0.0,1.0,227.110015869,0.987434851605,18.582,0.0,0.0,0.0,0.855035245,0.855035245
85,25.1116666667,25.1116666667,0,0.0,22.0,0.0,1.0,225.11630249,0.978766532566,17.707,0.0,0.0,0.0,1.11163070417,1.11163070417
86,22.5022,22.5022,0,0.0,19.0,0.0,1.0,227.505050659,0.98915239417,17.707,0.0,0.0,0.0,0.9961161385,0.9961161385
87,22.1603333333,22.1603333333,0,0.0,18.0,0.0,1.0,225.923049927,0.982274130116,17.222,0.0,0.0,0.0,0.954113151667,0.954113151667
88,17.4078,17.4078,0,0.0,17.0,0.0,1.0,227.653121948,0.989796182384,17.222,0.0,0.0,0.0,0.749492829,0.749492829
89,12.2215333333,12.2215333333,0,0.0,14.0,0.0,1.0,228.090362549,0.991697228473,16.142000000000003,0.0,0.0,0.0,0.493199977667,0.493199977667
90,16.7809333333,16.7809333333,0,0.0,12.0,0.0,1.0,226.285140991,0.983848439092,16.142000000000003,0.0,0.0,0.0,0.677194564667,0.677194564667
91,18.4344666667,18.4344666667,0,0.0,9.0,0.0,1.0,225.425598145,0.980111296281,15.682000000000002,0.0,0.0,0.0,0.722723265667,0.722723265667
92,18.6856,18.6856,0,0.0,8.0,0.0,1.0,225.788345337,0.981688457987,15.682000000000002,0.0,0.0,0.0,0.732568948,0.732568948
93,18.6751333333,18.6751333333,0,0.0,7.0,0.0,1.0,225.962417603,0.982445293924,15.787,0.0,0.0,0.0,0.737060824833,0.737060824833
94,22.4339333333,22.4339333333,0,0.0,7.0,0.0,1.0,225.848526001,0.981950113048,15.787,0.0,0.0,0.0,0.885411263833,0.885411263833
95,17.5416,17.5416,0,0.0,6.0,0.0,1.0,227.009643555,0.986998450238,15.722000000000001,0.0,0.0,0.0,0.689472588,0.689472588
96,27.0637333333,27.0637333333,0,0.0,5.0,0.0,1.0,226.552520752,0.985010959791,15.722000000000001,0.0,0.0,0.0,1.06374003867,1.06374003867
