slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,energyCharged,batterySOC,voltageV,voltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
1,0.066,0.06600000000000003,0,0.0,0.0,0,0.0,0.0,229.53280639648438,0.9979687234629755,16.267000000000003,0.0,0.0,0.0,0.002684055,0.002684055
2,0.066,0.06600000000000003,0,0.0,0.0,0,0.0,0.0,228.60304260253906,0.9939262721849524,16.267000000000003,0.0,0.0,0.0,0.002684055,0.002684055
3,0.0646666666667,0.06466666666666669,0,0.0,0.0,0,0.0,0.0,228.72216796875,0.9944442085597827,16.152,0.0,0.0,0.0,0.00261124,0.00261124
4,0.066,0.06600000000000003,0,0.0,0.0,0,0.0,0.0,229.0855255126953,0.9960240239682405,16.152,0.0,0.0,0.0,0.00266508,0.00266508
5,0.066,0.06600000000000003,0,0.0,0.0,0,0.0,0.0,228.25669860839844,0.9924204287321671,16.097,0.0,0.0,0.0,0.002656005,0.002656005
6,0.066,0.06600000000000003,0,0.0,0.0,0,0.0,0.0,229.37850952148438,0.9972978674847147,16.097,0.0,0.0,0.0,0.002656005,0.002656005
7,0.066,0.06600000000000003,0,0.0,0.0,0,0.0,0.0,229.3962860107422,0.9973751565684443,15.692,0.0,0.0,0.0,0.00258918,0.00258918
8,0.066,0.06600000000000003,0,0.0,0.0,0,0.0,0.0,230.02459716796875,1.0001069442085597,15.692,0.0,0.0,0.0,0.00258918,0.00258918
9,0.066,0.06600000000000003,0,0.0,0.0,0,0.0,0.0,230.74142456054688,1.003223585045856,17.222,0.0,0.0,0.0,0.00284163,0.00284163
10,0.066,0.06600000000000003,0,0.0,0.0,0,0.0,0.0,229.52896118164062,0.997952005137568,17.222,0.0,0.0,0.0,0.00284163,0.00284163
11,0.066,0.06600000000000003,0,0.0,0.0,0,0.0,0.0,228.57785034179688,0.9938167406165082,17.296999999999997,0.0,0.0,0.0,0.002854005,0.002854005
12,0.066,0.06600000000000003,0,0.0,0.0,0,0.0,0.0,228.7353515625,0.9945015285326086,17.296999999999997,0.0,0.0,0.0,0.002854005,0.002854005
13,0.066,0.06600000000000003,0,0.0,0.0,0,0.0,0.0,228.97474670410156,0.9955423769743547,18.502000000000002,0.0,0.0,0.0,0.00305283,0.00305283
14,0.066,0.06600000000000003,0,0.0,0.0,0,0.0,0.0,228.98387145996094,0.9955820498259171,18.502000000000002,0.0,0.0,0.0,0.00305283,0.00305283
