slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,energyCharged,batterySOC,voltageV,voltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
1,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,226.62989807128906,0.9853473829186481,12.839416666666665,0.0,0.0,0.0,0.00225973733333,0.00225973733333
2,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,226.95822143554688,0.9867748758067255,12.839416666666665,0.0,0.0,0.0,0.00225973733333,0.00225973733333
3,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,227.9995880126953,0.9913025565769361,12.024416666666667,0.0,0.0,0.0,0.00211629733333,0.00211629733333
4,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,227.95762634277344,0.9911201145337976,12.024416666666667,0.0,0.0,0.0,0.00211629733333,0.00211629733333
5,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,226.7536163330078,0.9858852884043818,11.484416666666664,0.0,0.0,0.0,0.00202125733333,0.00202125733333
6,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,227.81309509277344,0.9904917177946672,11.484416666666664,0.0,0.0,0.0,0.00202125733333,0.00202125733333
7,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,228.09486389160156,0.9917167995287024,11.339416666666665,0.0,0.0,0.0,0.00199573733333,0.00199573733333
8,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,228.59735107421875,0.9939015264096467,11.339416666666665,0.0,0.0,0.0,0.00199573733333,0.00199573733333
9,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,226.91287231445312,0.9865777057150136,12.889416666666667,0.0,0.0,0.0,0.00226853733333,0.00226853733333
10,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,227.47093200683594,0.9890040522036345,12.889416666666667,0.0,0.0,0.0,0.00226853733333,0.00226853733333
11,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,226.29161071777344,0.9838765683381454,14.229416666666665,0.0,0.0,0.0,0.00250437733333,0.00250437733333
12,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,225.28965759277344,0.9795202504033628,14.229416666666665,0.0,0.0,0.0,0.00250437733333,0.00250437733333
13,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,224.7864227294922,0.9773322727369226,13.894416666666665,0.0,0.0,0.0,0.00244541733333,0.00244541733333
14,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,223.14175415039062,0.9701815397843071,13.894416666666665,0.0,0.0,0.0,0.00244541733333,0.00244541733333
15,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,223.9878387451172,0.9738601684570313,15.794416666666665,0.0,0.0,0.0,0.00277981733333,0.00277981733333
16,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,222.93199157714844,0.9692695285962976,15.794416666666665,0.0,0.0,0.0,0.00277981733333,0.00277981733333
17,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,221.98390197753906,0.9651473999023438,30.084416666666666,0.0,0.0,0.0,0.00529485733333,0.00529485733333
18,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,224.82229614257812,0.9774882440981658,30.084416666666666,0.0,0.0,0.0,0.00529485733333,0.00529485733333
19,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,224.4832000732422,0.9760139133619226,38.004416666666664,0.0,0.0,0.0,0.00668877733333,0.00668877733333
20,0.0704,0.07040000000000003,0,0.0,0.0,0,0.0,19.2927573854,225.16696166992188,0.9789867898692255,38.004416666666664,0.0,0.0,0.0,0.00668877733333,0.00668877733333
