id,inhabitants,withEV,chCostTotal,regRevTotal,netChCostTotal,resCostTotal,totalCostTotal,netDemandTotal,evDemandTotal,resDemandTotal,pvGenTotal,minVoltageV,minVoltagePU
1,3,1.0,0.329206577349,0.0,0.329206577349,1.10177495389,1.43098153124,12.0259123027,5.84444563603,6.181466666666669,0,224.5222625732422,0.9761837503184443
2,1,1.0,0.691854680037,0.0,0.691854680037,1.94069243958,2.63254711962,11.2392940638,1.01914406382,10.220150000000022,0,223.04428100585938,0.9697577435037364
3,1,1.0,0.11935026274,0.0,0.11935026274,2.17621757389,2.29556783663,15.1070187354,3.08275206877,12.024266666666643,0,224.49362182617188,0.9760592253311821
4,2,1.0,0.362680172146,0.0,0.362680172146,0.815210585,1.17789075715,10.5408577193,5.96755771927,4.5732999999999935,0,219.14918518066406,0.9528225442637568
5,3,1.0,0.70662915596,0.0,0.70662915596,2.29074110153,2.99737025749,16.5371440352,4.0963607019,12.44078333333333,0,219.1483612060547,0.9528189617654551
6,1,1.0,0.483087468076,0.0,0.483087468076,2.14358580847,2.62667327655,16.33788654,4.33466987331,12.003216666666669,0,223.03834533691406,0.9697319362474525
7,3,1.0,0.511519738135,0.0,0.511519738135,1.92988106958,2.44140080772,14.9733005726,4.21645057262,10.756849999999998,0,218.35653686523438,0.9493762472401495
8,3,1.0,0.497415190402,0.0,0.497415190402,0.865329943889,1.36274513429,10.6541559597,5.04058929301,5.613566666666672,0,221.34231567382812,0.9623578942340353
9,3,1.0,0.595741807567,0.0,0.595741807567,2.17715545556,2.77289726312,15.6254836971,3.79841703045,11.827066666666662,0,217.41738891601562,0.9452929952870245
10,2,1.0,0.447540305209,0.0,0.447540305209,1.06292189431,1.51046219951,11.0380152299,4.77939856318,6.258616666666673,0,217.88168334960938,0.9473116667374321
11,2,1.0,0.564579576909,0.0,0.564579576909,0.520242158194,1.0848217351,4.61196911711,1.50178578378,3.110183333333334,0,217.87684631347656,0.9472906361455503
12,2,1.0,0.175871630162,0.0,0.175871630162,1.18083764806,1.35670927822,20.2891008375,13.6975341709,6.59156666666668,0,221.31951904296875,0.9622587784476903
13,2,1.0,1.71404437564,0.0,1.71404437564,1.346972215,3.06101659064,8.10643490593,0.705734905931,7.400699999999998,0,217.34339904785156,0.9449713002080503
14,2,1.0,0.0826474386088,0.0,0.0826474386088,2.72873585236,2.81138329097,18.7525393232,3.83725598988,14.915283333333333,0,216.31356811523438,0.9404937744140625
15,2,1.0,0.452174116726,0.0,0.452174116726,1.59073201208,2.04290612881,12.0404738671,3.42822386714,8.612250000000001,0,217.35824584960938,0.9450358515200408
