slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,batterySOC,minVoltageV,minVoltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
1,20.014,20.014,0,0.0,4.0,0.0,0.799000296916,226.51953125,0.984867527174,17.480833333333333,0.0,0.0,0.0,0.874653495833,0.874653495833
2,19.5056666667,19.5056666667,0,0.0,4.0,0.0,0.799000296916,226.999847412,0.986955858314,17.480833333333333,0.0,0.0,0.0,0.852438270139,0.852438270139
3,20.3364666667,20.3364666667,0,0.0,5.0,0.0,0.822445841748,227.19708252,0.987813402259,17.45583333333333,0.0,0.0,0.0,0.887474931806,0.887474931806
4,17.9345333333,17.9345333333,0,0.0,6.0,0.0,0.798154312116,228.173492432,0.992058662746,17.45583333333333,0.0,0.0,0.0,0.782655561944,0.782655561944
5,20.0301333333,20.0301333333,0,0.0,9.0,0.0,0.824054447453,227.330245972,0.98839237379,17.43583333333333,0.0,0.0,0.0,0.873105166111,0.873105166111
6,23.5112666667,23.5112666667,0,0.0,10.0,0.0,0.830664730681,226.373687744,0.984233424975,17.43583333333333,0.0,0.0,0.0,1.02484631764,1.02484631764
7,29.3580666667,29.3580666667,0,0.0,11.0,0.0,0.844069956793,225.712417603,0.981358337402,17.320833333333333,0.0,0.0,0.0,1.27126544931,1.27126544931
8,25.9795333333,25.9795333333,0,0.0,11.0,0.0,0.844069956793,225.188735962,0.979081460704,17.320833333333333,0.0,0.0,0.0,1.12496791736,1.12496791736
9,17.983,17.983,0,0.0,14.0,0.0,0.835811282511,227.131103516,0.987526537024,18.08083333333333,0.0,0.0,0.0,0.812869064583,0.812869064583
10,14.2922666667,14.2922666667,0,0.0,15.0,0.0,0.838291384893,228.405136108,0.993065809167,18.08083333333333,0.0,0.0,0.0,0.646040228889,0.646040228889
11,22.2441333333,22.2441333333,0,0.0,19.0,0.0,0.844832021633,227.229095459,0.987952588952,18.250833333333333,0.0,0.0,0.0,1.01493492528,1.01493492528
12,24.9172666667,24.9172666667,0,0.0,20.0,0.0,0.841348633837,225.65083313,0.981090578826,18.250833333333333,0.0,0.0,0.0,1.13690220264,1.13690220264
13,23.5618666667,23.5618666667,0,0.0,22.0,0.0,0.841428186179,226.875320435,0.986414436672,19.170833333333334,0.0,0.0,0.0,1.12925154722,1.12925154722
14,22.7226,22.7226,0,0.0,24.0,0.0,0.834555851047,227.689926147,0.989956200641,19.170833333333334,0.0,0.0,0.0,1.08902794375,1.08902794375
15,25.5961333333,25.5961333333,0,0.0,25.0,0.0,0.836415419577,226.448486328,0.984558636209,19.98083333333333,0.0,0.0,0.0,1.27858018528,1.27858018528
16,27.0455333333,27.0455333333,0,0.0,29.0,0.0,0.851017739211,225.066558838,0.978550255817,19.98083333333333,0.0,0.0,0.0,1.35098073486,1.35098073486
17,34.1327333333,34.1327333333,0,0.0,31.0,0.0,0.856671252266,225.64402771,0.981060990043,22.92583333333333,0.0,0.0,0.0,1.95630338903,1.95630338903
18,47.3967333333,47.3967333333,0,0.0,38.0,0.0,0.854102565709,223.596496582,0.972158680791,22.92583333333333,0.0,0.0,0.0,2.71652402236,2.71652402236
19,31.7283333333,31.7283333333,0,0.0,39.0,0.0,0.853836903304,226.20753479,0.983511020826,23.700833333333335,0.0,0.0,0.0,1.87996985069,1.87996985069
20,27.9948,27.9948,0,0.0,42.0,0.0,0.855246210973,226.206939697,0.983508433466,23.700833333333335,0.0,0.0,0.0,1.6587502225,1.6587502225
21,29.9425333333,29.9425333333,0,0.0,43.0,0.0,0.855160633912,224.89364624,0.977798461914,23.15083333333333,0.0,0.0,0.0,1.73298649694,1.73298649694
22,31.9592666667,31.9592666667,0,0.0,43.0,0.0,0.855160633912,225.2421875,0.979313858696,23.15083333333333,0.0,0.0,0.0,1.84970914014,1.84970914014
23,30.8066,30.8066,0,0.0,46.0,0.0,0.858552236945,225.215805054,0.979199152407,21.43583333333333,0.0,0.0,0.0,1.65091285792,1.65091285792
24,29.4980666667,29.4980666667,0,0.0,48.0,0.0,0.857707306235,224.369186401,0.975518201745,21.43583333333333,0.0,0.0,0.0,1.58078910181,1.58078910181
25,28.5141333333,28.5141333333,0,0.0,51.0,0.0,0.859161431123,226.529220581,0.9849096547,19.060833333333335,0.0,0.0,0.0,1.35875785778,1.35875785778
26,31.1762,31.1762,0,0.0,53.0,0.0,0.862648531596,225.365066528,0.979848115341,19.060833333333335,0.0,0.0,0.0,1.48561088042,1.48561088042
27,31.776,31.776,0,0.0,53.0,0.0,0.862648531596,226.686843872,0.985594973357,18.945833333333333,0.0,0.0,0.0,1.505057,1.505057
