slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,batterySOC,voltage,elPrice,chCost,regRev,netCost
39,0.06800000000000003,0.06800000000000003,0,0.0,1,0,0,0,16.89075,0.0,0,0
40,0.19706666666666664,0.19706666666666664,0,0.0,1,0,0,0,16.89075,0.0,0,0
41,0.10320000000000004,0.10320000000000004,0,0.0,1,0,0,0,14.935749999999999,0.0,0,0
42,0.06800000000000003,0.06800000000000003,0,0.0,1,0,0,0,14.935749999999999,0.0,0,0
43,0.06800000000000003,0.06800000000000003,0,0.0,1,0,0,0,15.165750000000001,0.0,0,0
44,0.06800000000000003,0.06800000000000003,0,0.0,1,0,0,0,15.165750000000001,0.0,0,0
45,0.0842,0.0842,0,0.0,1,0,0,0,16.01075,0.0,0,0
46,0.24100000000000008,0.24100000000000008,0,0.0,1,0,0,0,16.01075,0.0,0,0
47,0.13486666666666663,0.13486666666666663,0,0.0,1,0,0,0,15.770750000000001,0.0,0,0
48,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0,0,15.770750000000001,0.0,0,0
49,0.15379999999999996,0.15379999999999996,0,0.0,1,0,0,0,17.66075,0.0,0,0
50,0.1807333333333333,0.1807333333333333,0,0.0,1,0,0,0,17.66075,0.0,0,0
51,0.2272666666666666,0.2272666666666666,0,0.0,1,0,0,0,16.180750000000003,0.0,0,0
52,0.17979999999999993,0.17979999999999993,0,0.0,1,0,0,0,16.180750000000003,0.0,0,0
53,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0,0,15.020750000000001,0.0,0,0
54,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0,0,15.020750000000001,0.0,0,0
55,0.22979999999999998,0.22979999999999998,0,0.0,1,0,0,0,14.82075,0.0,0,0
56,0.31833333333333336,0.31833333333333336,0,0.0,1,0,0,0,14.82075,0.0,0,0
57,0.12046666666666664,0.12046666666666664,0,0.0,1,0,0,0,12.89575,0.0,0,0
58,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0,0,12.89575,0.0,0,0
59,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0,0,6.285749999999999,0.0,0,0
60,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0,0,6.285749999999999,0.0,0,0
61,0.19806666666666664,0.19806666666666664,0,0.0,1,0,0,0,9.580750000000002,0.0,0,0
62,0.38566666666666677,0.38566666666666677,0,0.0,1,0,0,0,9.580750000000002,0.0,0,0
63,0.08486666666666665,0.08486666666666665,0,0.0,1,0,0,0,11.17575,0.0,0,0
64,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0,0,11.17575,0.0,0,0
65,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0,0,12.85575,0.0,0,0
66,0.19326666666666664,0.19326666666666664,0,0.0,1,0,0,0,12.85575,0.0,0,0
67,0.4023333333333335,0.4023333333333335,0,0.0,1,0,0,0,14.240750000000002,0.0,0,0
68,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0,0,14.240750000000002,0.0,0,0
69,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0,0,16.220750000000002,0.0,0,0
70,0.10859999999999997,0.10859999999999997,0,0.0,1,0,0,0,16.220750000000002,0.0,0,0
71,0.25099999999999995,0.25099999999999995,0,0.0,1,0,0,0,16.795749999999998,0.0,0,0
72,0.12046666666666664,0.12046666666666664,0,0.0,1,0,0,0,16.795749999999998,0.0,0,0
73,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0,0,17.74575,0.0,0,0
74,0.1807333333333333,0.1807333333333333,0,0.0,1,0,0,0,17.74575,0.0,0,0
75,0.15379999999999996,0.15379999999999996,0,0.0,1,0,0,0,18.78075,0.0,0,0
76,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0,0,18.78075,0.0,0,0
77,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0,0,16.850749999999998,0.0,0,0
78,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0,0,16.850749999999998,0.0,0,0
79,0.2984666666666667,0.2984666666666667,0,0.0,1,0,0,0,16.56575,0.0,0,0
80,0.48026666666666684,0.48026666666666684,0,0.0,1,0,0,0,16.56575,0.0,0,0
81,0.9932,0.9932,0,0.0,1,0,0,0,16.180750000000003,0.0,0,0
82,0.5890000000000002,0.5890000000000002,0,0.0,0,0,0,0,16.180750000000003,0.0,0,0
83,0.5543333333333335,0.5543333333333335,0,0.0,0,0,0,0,16.88575,0.0,0,0
84,0.5595333333333332,0.5595333333333332,0,0.0,0,0,0,0,16.88575,0.0,0,0
85,0.5680666666666666,0.5680666666666666,0,0.0,0,0,0,0,16.850749999999998,0.0,0,0
86,0.24900000000000008,0.24900000000000008,0,0.0,0,0,0,0,16.850749999999998,0.0,0,0
87,0.24900000000000008,0.24900000000000008,0,0.0,0,0,0,0,16.98075,0.0,0,0
88,0.26086666666666675,0.26086666666666675,0,0.0,0,0,0,0,16.98075,0.0,0,0
89,0.43366666666666653,0.43366666666666653,0,0.0,0,0,0,0,18.335750000000004,0.0,0,0
90,0.5952666666666667,0.5952666666666667,0,0.0,0,0,0,0,18.335750000000004,0.0,0,0
91,0.26880000000000004,0.26880000000000004,0,0.0,0,0,0,0,18.31075,0.0,0,0
92,0.214,0.214,0,0.0,0,0,0,0,18.31075,0.0,0,0
93,0.214,0.214,0,0.0,0,0,0,0,18.55075,0.0,0,0
94,0.214,0.214,0,0.0,0,0,0,0,18.55075,0.0,0,0
95,0.6429333333333334,0.6429333333333334,0,0.0,0,0,0,0,18.43575,0.0,0,0
96,2.3742,2.3742,0,0.0,0,0,0,0,18.43575,0.0,0,0
