slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,energyCharged,batterySOC,voltageV,voltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
1,4.0366,0.33659999999999995,0,3.7,1,0,0.8602500000000001,27.1002174588,224.29904174804688,0.9752132249915082,17.680750000000003,0.16354693750000002,0,0.16354693750000002,0.014878351125,0.178425288625
2,3.887,0.1869999999999999,0,3.7,1,0,0.8602500000000001,27.9604674588,222.3388671875,0.966690726902174,17.680750000000003,0.16354693750000002,0,0.16354693750000002,0.008265750624999997,0.171812688125
3,3.8032000000000004,0.10319999999999997,0,3.7,1,0,0.8602500000000001,28.8207174588,221.67323303222656,0.9637966653575067,18.015750000000004,0.16664568750000006,0,0.16664568750000006,0.0046480635,0.17129375100000005
4,3.9930000000000003,0.29300000000000004,0,3.7,1,0,0.8602500000000001,29.6809674588,223.634765625,0.9723250679347826,18.015750000000004,0.16664568750000006,0,0.16664568750000006,0.013196536875000005,0.17984222437500005
5,1.5191829729654112,0.147,0,1.3721829729654111,1,0,0.3190325412144581,30.0,226.28457641601562,0.9838459844174592,17.94575,0.06156213146773507,0,0.06156213146773507,0.006595063125,0.06815719459273507
6,0.09946666666666666,0.09946666666666666,0,0.0,1,0,0.0,30.0,227.2992401123047,0.9882575657056726,17.94575,0.0,0,0.0,0.004462509833333333,0.004462509833333333
7,0.3550666666666667,0.3550666666666667,0,0.0,1,0,0.0,30.0,228.1026153564453,0.9917505015497622,17.750750000000004,0.0,0,0.0,0.015756749083333337,0.015756749083333337
8,0.3036666666666667,0.3036666666666667,0,0.0,1,0,0.0,30.0,224.66018676757812,0.9767834207286006,17.750750000000004,0.0,0,0.0,0.013475777708333336,0.013475777708333336
9,0.23459999999999998,0.23459999999999998,0,0.0,1,0,0.0,30.0,225.93043518066406,0.9823062399159307,23.665750000000003,0.0,0,0.0,0.013879962375,0.013879962375
10,0.08133333333333331,0.08133333333333331,0,0.0,1,0,0.0,30.0,226.10914611816406,0.9830832439920176,23.665750000000003,0.0,0,0.0,0.004812035833333333,0.004812035833333333
11,1.5852000000000004,1.5852000000000004,0,0.0,1,0,0.0,30.0,225.45870971679688,0.9802552596382473,23.55575,0.0,0,0.0,0.09335143725000002,0.09335143725000002
12,2.9581999999999997,2.9581999999999997,0,0.0,1,0,0.0,30.0,223.5961456298828,0.972157154912534,23.55575,0.0,0,0.0,0.17420654912499997,0.17420654912499997
13,0.6374666666666667,0.6374666666666667,0,0.0,1,0,0.0,30.0,224.53494262695312,0.9762388809867527,23.61575,0.0,0,0.0,0.037635633583333335,0.037635633583333335
14,2.496733333333333,2.496733333333333,0,0.0,1,0,0.0,30.0,222.2797088623047,0.9664335167926291,23.61575,0.0,0,0.0,0.1474055755416666,0.1474055755416666
15,1.296066666666666,1.296066666666666,0,0.0,1,0,0.0,30.0,221.77565002441406,0.9642419566278873,29.24575,0.0,0,0.0,0.09476110429166662,0.09476110429166662
16,0.5653333333333334,0.5653333333333334,0,0.0,1,0,0.0,30.0,221.1764373779297,0.9616366842518682,29.24575,0.0,0,0.0,0.04133399333333333,0.04133399333333333
17,0.17586666666666664,0.17586666666666664,0,0.0,1,0,0.0,30.0,221.97998046875,0.9651303498641305,36.91575,0.0,0,0.0,0.01623062475,0.01623062475
18,0.34706666666666675,0.34706666666666675,0,0.0,1,0,0.0,30.0,220.5969696044922,0.959117259149966,36.91575,0.0,0,0.0,0.03203056575000001,0.03203056575000001
19,2.534733333333334,2.534733333333334,0,0.0,1,0,0.0,30.0,222.03114318847656,0.9653527964716372,35.43075,0.0,0,0.0,0.2245187576250001,0.2245187576250001
20,2.6937333333333338,2.6937333333333338,0,0.0,1,0,0.0,30.0,223.9113311767578,0.9735275268554687,35.43075,0.0,0,0.0,0.23860248075000004,0.23860248075000004
21,0.21780000000000005,0.21780000000000005,0,0.0,1,0,0.0,30.0,225.88902282714844,0.9821261862049933,32.42575,0.0,0,0.0,0.017655820875000002,0.017655820875000002
22,0.13766666666666671,0.13766666666666671,0,0.0,1,0,0.0,30.0,223.81517028808594,0.9731094360351562,32.42575,0.0,0,0.0,0.011159862291666671,0.011159862291666671
23,0.27126666666666666,0.27126666666666666,0,0.0,1,0,0.0,30.0,226.55029296875,0.985001273777174,28.960750000000004,0.0,0,0.0,0.01964021529166667,0.01964021529166667
24,1.9297333333333333,1.9297333333333333,0,0.0,1,0,0.0,30.0,224.9195556640625,0.9779111115828805,28.960750000000004,0.0,0,0.0,0.13971631158333334,0.13971631158333334
25,3.0748000000000006,3.0748000000000006,0,0.0,1,0,0.0,30.0,224.45693969726562,0.9758997378141984,19.46075,0.0,0,0.0,0.14959478525000003,0.14959478525000003
26,0.5793999999999999,0.5793999999999999,0,0.0,1,0,0.0,30.0,225.4663543701172,0.9802884972613791,19.46075,0.0,0,0.0,0.028188896374999998,0.028188896374999998
27,0.9168,0.9168,0,0.0,1,0,0.0,30.0,223.5002899169922,0.9717403909434443,18.20575,0.0,0,0.0,0.041727578999999994,0.041727578999999994
28,0.5767333333333332,0.5767333333333332,0,0.0,1,0,0.0,30.0,222.5060577392578,0.9674176423445991,18.20575,0.0,0,0.0,0.026249657208333325,0.026249657208333325
29,0.6777333333333332,0.6777333333333332,0,0.0,1,0,0.0,30.0,224.11016845703125,0.9743920367697011,19.46075,0.0,0,0.0,0.03297299741666666,0.03297299741666666
30,3.010533333333334,3.010533333333334,0,0.0,1,0,0.0,30.0,222.94805908203125,0.9693393873131794,19.46075,0.0,0,0.0,0.1464680914166667,0.1464680914166667
31,2.275266666666667,2.275266666666667,0,0.0,1,0,0.0,30.0,227.47073364257812,0.9890031897503396,19.115750000000002,0.0,0,0.0,0.10873357195833336,0.10873357195833336
32,0.7157333333333331,0.7157333333333331,0,0.0,1,0,0.0,30.0,227.69467163085938,0.9899768331776495,19.115750000000002,0.0,0,0.0,0.03420444866666666,0.03420444866666666
33,0.6226,0.6226,0,0.0,1,0,0.0,30.0,227.65435791015625,0.9898015561311141,18.680750000000003,0.0,0,0.0,0.029076587375000008,0.029076587375000008
34,0.7636666666666666,0.7636666666666666,0,0.0,1,0,0.0,30.0,227.71597290039062,0.9900694473930027,18.680750000000003,0.0,0,0.0,0.035664665208333335,0.035664665208333335
35,0.7831333333333335,0.7831333333333335,0,0.0,1,0,0.0,30.0,228.8358917236328,0.9949386596679688,17.55075,0.0,0,0.0,0.034361443375,0.034361443375
36,0.7350666666666666,0.7350666666666666,0,0.0,1,0,0.0,30.0,228.07473754882812,0.9916292936905571,17.55075,0.0,0,0.0,0.03225242825,0.03225242825
37,0.7109333333333333,0.7109333333333333,0,0.0,1,0,0.0,30.0,227.96347045898438,0.9911455237347147,17.14575,0.0,0,0.0,0.030473713,0.030473713
38,0.4666,0.4666,0,0.0,1,0,0.0,30.0,228.0292205810547,0.9914313938306726,17.14575,0.0,0,0.0,0.020000517375000002,0.020000517375000002
39,2.2092,2.2092,0,0.0,1,0,0.0,30.0,227.17572021484375,0.9877205226732337,16.89075,0.0,0,0.0,0.09328761225000001,0.09328761225000001
40,2.6653333333333338,2.6653333333333338,0,0.0,1,0,0.0,30.0,226.39669799804688,0.9843334695567255,16.89075,0.0,0,0.0,0.11254869750000003,0.11254869750000003
41,0.4580666666666667,0.4580666666666667,0,0.0,1,0,0.0,30.0,228.9381561279297,0.9953832875127377,14.935749999999999,0.0,0,0.0,0.017103923041666667,0.017103923041666667
42,1.1751333333333334,1.1751333333333334,0,0.0,1,0,0.0,30.0,228.3631591796875,0.99288330078125,14.935749999999999,0.0,0,0.0,0.04387874420833333,0.04387874420833333
43,1.865333333333333,1.865333333333333,0,0.0,1,0,0.0,30.0,227.8663330078125,0.9907231869904891,15.165750000000001,0.0,0,0.0,0.0707229475,0.0707229475
44,3.5479999999999996,3.5479999999999996,0,0.0,1,0,0.0,30.0,226.31944274902344,0.9839975771696671,15.165750000000001,0.0,0,0.0,0.1345202025,0.1345202025
45,0.206,0.206,0,0.0,1,0,0.0,30.0,228.85589599609375,0.995025634765625,16.01075,0.0,0,0.0,0.008245536250000001,0.008245536250000001
46,0.26213333333333333,0.26213333333333333,0,0.0,1,0,0.0,30.0,229.29312133789062,0.9969266145125679,16.01075,0.0,0,0.0,0.010492378166666667,0.010492378166666667
47,0.15073333333333333,0.15073333333333333,0,0.0,1,0,0.0,30.0,229.5413818359375,0.998006007982337,15.770750000000001,0.0,0,0.0,0.005942944291666668,0.005942944291666668
48,0.12533333333333332,0.12533333333333332,0,0.0,1,0,0.0,30.0,229.83143615722656,0.999267113727072,15.770750000000001,0.0,0,0.0,0.004941501666666666,0.004941501666666666
49,0.23,0.23,0,0.0,1,0,0.0,30.0,229.47872924804688,0.9977336054262907,17.66075,0.0,0,0.0,0.01015493125,0.01015493125
50,0.30446666666666666,0.30446666666666666,0,0.0,1,0,0.0,30.0,228.92710876464844,0.9953352554984715,17.66075,0.0,0,0.0,0.013442774208333333,0.013442774208333333
51,0.2547333333333333,0.2547333333333333,0,0.0,1,0,0.0,30.0,228.94166564941406,0.9953985463018002,16.180750000000003,0.0,0,0.0,0.010304440958333334,0.010304440958333334
52,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0.0,30.0,229.67247009277344,0.9985759569251019,16.180750000000003,0.0,0,0.0,0.002952986875,0.002952986875
53,0.15673333333333334,0.15673333333333334,0,0.0,1,0,0.0,30.0,229.45460510253906,0.9976287178371264,15.020750000000001,0.0,0,0.0,0.0058856305416666675,0.0058856305416666675
54,0.2376,0.2376,0,0.0,1,0,0.0,30.0,229.43504333496094,0.9975436666737432,15.020750000000001,0.0,0,0.0,0.008922325500000002,0.008922325500000002
55,0.2679999999999999,0.2679999999999999,0,0.0,1,0,0.0,30.0,229.26319885253906,0.9967965167501699,14.82075,0.0,0,0.0,0.009929902499999997,0.009929902499999997
56,0.12499999999999997,0.12499999999999997,0,0.0,1,0,0.0,30.0,229.26026916503906,0.9967837789784307,14.82075,0.0,0,0.0,0.004631484374999999,0.004631484374999999
57,0.08346666666666665,0.08346666666666665,0,0.0,1,0,0.0,30.0,229.5670623779297,0.9981176625127378,12.89575,0.0,0,0.0,0.002690913166666666,0.002690913166666666
58,0.23,0.23,0,0.0,1,0,0.0,30.0,229.48399353027344,0.9977564936098845,12.89575,0.0,0,0.0,0.0074150562500000005,0.0074150562500000005
59,0.11486666666666664,0.11486666666666664,0,0.0,1,0,0.0,30.0,229.5620574951172,0.9980959021526834,6.285749999999999,0.0,0,0.0,0.0018050578749999992,0.0018050578749999992
60,0.25499999999999995,0.25499999999999995,0,0.0,1,0,0.0,30.0,229.10647583007812,0.9961151123046875,6.285749999999999,0.0,0,0.0,0.004007165624999999,0.004007165624999999
61,0.2759333333333333,0.2759333333333333,0,0.0,1,0,0.0,30.0,228.95083618164062,0.9954384181810462,9.580750000000002,0.0,0,0.0,0.006609120708333333,0.006609120708333333
62,0.12219999999999996,0.12219999999999996,0,0.0,1,0,0.0,30.0,229.3175811767578,0.9970329616380774,9.580750000000002,0.0,0,0.0,0.002926919125,0.002926919125
63,0.23,0.23,0,0.0,1,0,0.0,30.0,229.45294189453125,0.997621486497962,11.17575,0.0,0,0.0,0.006426056250000001,0.006426056250000001
64,0.10439999999999998,0.10439999999999998,0,0.0,1,0,0.0,30.0,229.53541564941406,0.9979800680409308,11.17575,0.0,0,0.0,0.00291687075,0.00291687075
65,0.30193333333333333,0.30193333333333333,0,0.0,1,0,0.0,30.0,229.21653747558594,0.9965936411981997,12.85575,0.0,0,0.0,0.009703948625,0.009703948625
66,0.2572666666666666,0.2572666666666666,0,0.0,1,0,0.0,30.0,229.3466339111328,0.9971592778744904,12.85575,0.0,0,0.0,0.008268389874999997,0.008268389874999997
67,0.20906666666666668,0.20906666666666668,0,0.0,1,0,0.0,30.0,229.36102294921875,0.9972218389096468,14.240750000000002,0.0,0,0.0,0.007443165333333335,0.007443165333333335
68,0.14626666666666666,0.14626666666666666,0,0.0,1,0,0.0,30.0,229.18826293945312,0.9964707084324049,14.240750000000002,0.0,0,0.0,0.005207367583333333,0.005207367583333333
69,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0.0,30.0,229.02102661132812,0.9957435939622962,16.220750000000002,0.0,0,0.0,0.0029602868749999994,0.0029602868749999994
70,0.07299999999999998,0.07299999999999998,0,0.0,1,0,0.0,30.0,229.22352600097656,0.9966240260912025,16.220750000000002,0.0,0,0.0,0.0029602868749999994,0.0029602868749999994
71,0.36099999999999993,0.36099999999999993,0,0.0,1,0,0.0,30.0,228.97402954101562,0.995539258873981,16.795749999999998,0.0,0,0.0,0.015158164374999996,0.015158164374999996
72,0.19819999999999996,0.19819999999999996,0,0.0,1,0,0.0,30.0,228.3146209716797,0.9926722650942595,16.795749999999998,0.0,0,0.0,0.008322294124999997,0.008322294124999997
73,0.14626666666666666,0.14626666666666666,0,0.0,1,0,0.0,30.0,227.7066650390625,0.9900289784307065,17.74575,0.0,0,0.0,0.00648902925,0.00648902925
74,0.20906666666666668,0.20906666666666668,0,0.0,1,0,0.0,30.0,227.80624389648438,0.9904619299847147,17.74575,0.0,0,0.0,0.009275112,0.009275112
75,0.13699999999999998,0.13699999999999998,0,0.0,1,0,0.0,30.0,228.40200805664062,0.9930522089419158,18.78075,0.0,0,0.0,0.006432406874999999,0.006432406874999999
76,0.40499999999999997,0.40499999999999997,0,0.0,1,0,0.0,30.0,226.98880004882812,0.9869078262992527,18.78075,0.0,0,0.0,0.019015509375,0.019015509375
77,0.35633333333333334,0.35633333333333334,0,0.0,1,0,0.0,30.0,227.7790069580078,0.9903435085130774,16.850749999999998,0.0,0,0.0,0.015011209791666664,0.015011209791666664
78,0.4569333333333333,0.4569333333333333,0,0.0,1,0,0.0,30.0,228.25906372070312,0.992430711829144,16.850749999999998,0.0,0,0.0,0.019249173416666664,0.019249173416666664
79,0.5619999999999999,0.5619999999999999,0,0.0,1,0,0.0,30.0,227.10348510742188,0.9874064569887908,16.56575,0.0,0,0.0,0.023274878750000002,0.023274878750000002
80,0.821,0.821,0,0.0,1,0,0.0,30.0,227.58665466308594,0.9895071941873301,16.56575,0.0,0,0.0,0.034001201875000005,0.034001201875000005
