-1.513824462890625000e-01,6.896972656250000000e-03,-1.236419677734375000e-01,-9.388732910156250000e-02,-9.388732910156250000e-02,6.896972656250000000e-03,6.729125976562500000e-03,2.609252929687500000e-02,-9.420776367187500000e-02,6.729125976562500000e-03,6.729125976562500000e-03,2.610778808593750000e-02,6.683349609375000000e-03,-9.439086914062500000e-02,6.698608398437500000e-03,2.621459960937500000e-02,2.621459960937500000e-02,2.658081054687500000e-02,2.645874023437500000e-02,-9.500122070312500000e-02,-9.477233886718750000e-02,-9.500122070312500000e-02,6.622314453125000000e-03,2.651977539062500000e-02,-9.558105468750000000e-02,6.561279296875000000e-03,2.656555175781250000e-02,2.658081054687500000e-02,-9.564208984375000000e-02,-9.558105468750000000e-02,-9.564208984375000000e-02,2.665710449218750000e-02,2.677917480468750000e-02,-9.545898437500000000e-02,6.607055664062500000e-03,6.591796875000000000e-03,6.591796875000000000e-03,6.546020507812500000e-03,2.673339843750000000e-02,6.515502929687500000e-03,6.484985351562500000e-03,2.673339843750000000e-02,2.684020996093750000e-02,6.546020507812500000e-03,6.484985351562500000e-03,-9.536743164062500000e-02,2.684020996093750000e-02,-9.535217285156250000e-02,-9.536743164062500000e-02,6.454467773437500000e-03,-9.544372558593750000e-02,-9.559631347656250000e-02,6.454467773437500000e-03,-9.544372558593750000e-02,-9.559631347656250000e-02
2.531433105468750000e-02,-2.006225585937500000e-01,2.531433105468750000e-02,3.863525390625000000e-02,3.863525390625000000e-02,-1.686553955078125000e-01,-1.399230957031250000e-01,1.393127441406250000e-02,3.874206542968750000e-02,-1.399841308593750000e-01,-1.399841308593750000e-01,1.394653320312500000e-02,-1.401672363281250000e-01,3.875732421875000000e-02,-1.401519775390625000e-01,1.397705078125000000e-02,1.397705078125000000e-02,1.405334472656250000e-02,1.403808593750000000e-02,3.884887695312500000e-02,3.881835937500000000e-02,3.886413574218750000e-02,-1.407318115234375000e-01,1.405334472656250000e-02,3.898620605468750000e-02,-1.409301757812500000e-01,1.408386230468750000e-02,1.409912109375000000e-02,3.901672363281250000e-02,3.898620605468750000e-02,3.901672363281250000e-02,1.412963867187500000e-02,1.408386230468750000e-02,3.895568847656250000e-02,-1.412048339843750000e-01,-1.412353515625000000e-01,-1.412353515625000000e-01,-1.410522460937500000e-01,1.416015625000000000e-02,-1.412048339843750000e-01,-1.414489746093750000e-01,1.416015625000000000e-02,1.423645019531250000e-02,-1.409759521484375000e-01,-1.414489746093750000e-01,3.895568847656250000e-02,1.423645019531250000e-02,3.895568847656250000e-02,3.895568847656250000e-02,-1.416625976562500000e-01,3.901672363281250000e-02,3.910827636718750000e-02,-1.416625976562500000e-01,3.901672363281250000e-02,3.909301757812500000e-02
-1.235351562500000000e-01,6.698608398437500000e-03,-1.585388183593750000e-01,-9.367370605468750000e-02,-9.367370605468750000e-02,6.698608398437500000e-03,6.362915039062500000e-03,2.610778808593750000e-02,-9.393310546875000000e-02,6.347656250000000000e-03,6.347656250000000000e-03,2.612304687500000000e-02,6.271362304687500000e-03,-9.408569335937500000e-02,6.286621093750000000e-03,2.622985839843750000e-02,2.622985839843750000e-02,2.661132812500000000e-02,2.648925781250000000e-02,-9.461975097656250000e-02,-9.440612792968750000e-02,-9.460449218750000000e-02,6.088256835937500000e-03,2.655029296875000000e-02,-9.510803222656250000e-02,5.996704101562500000e-03,2.659606933593750000e-02,2.661132812500000000e-02,-9.516906738281250000e-02,-9.512329101562500000e-02,-9.515380859375000000e-02,2.670288085937500000e-02,2.680969238281250000e-02,-9.501647949218750000e-02,5.981445312500000000e-03,5.966186523437500000e-03,5.966186523437500000e-03,5.950927734375000000e-03,2.676391601562500000e-02,5.905151367187500000e-03,5.828857421875000000e-03,2.676391601562500000e-02,2.687072753906250000e-02,5.981445312500000000e-03,5.828857421875000000e-03,-9.492492675781250000e-02,2.688598632812500000e-02,-9.490966796875000000e-02,-9.490966796875000000e-02,5.767822265625000000e-03,-9.497070312500000000e-02,-9.509277343750000000e-02,5.767822265625000000e-03,-9.497070312500000000e-02,-9.509277343750000000e-02
-9.439086914062500000e-02,1.368713378906250000e-02,-9.440612792968750000e-02,-2.819671630859375000e-01,-2.608795166015625000e-01,1.368713378906250000e-02,2.491760253906250000e-02,6.222534179687500000e-02,-2.183990478515625000e-01,2.491760253906250000e-02,2.491760253906250000e-02,6.222534179687500000e-02,2.493286132812500000e-02,-2.187957763671875000e-01,2.494812011718750000e-02,6.242370605468750000e-02,6.242370605468750000e-02,6.304931640625000000e-02,6.285095214843750000e-02,-2.201232910156250000e-01,-2.196350097656250000e-01,-2.201232910156250000e-01,2.513122558593750000e-02,6.295776367187500000e-02,-2.213287353515625000e-01,2.503967285156250000e-02,6.301879882812500000e-02,6.303405761718750000e-02,-2.214355468750000000e-01,-2.213287353515625000e-01,-2.214355468750000000e-01,6.317138671875000000e-02,6.333923339843750000e-02,-2.210845947265625000e-01,2.534484863281250000e-02,2.532958984375000000e-02,2.532958984375000000e-02,2.507019042968750000e-02,6.327819824218750000e-02,2.508544921875000000e-02,2.510070800781250000e-02,6.327819824218750000e-02,6.343078613281250000e-02,2.505493164062500000e-02,2.510070800781250000e-02,-2.209167480468750000e-01,6.343078613281250000e-02,-2.208862304687500000e-01,-2.209167480468750000e-01,2.513122558593750000e-02,-2.210540771484375000e-01,-2.213745117187500000e-01,2.514648437500000000e-02,-2.210845947265625000e-01,-2.213745117187500000e-01
-9.454345703125000000e-02,1.373291015625000000e-02,-9.454345703125000000e-02,-2.612152099609375000e-01,-2.823028564453125000e-01,1.373291015625000000e-02,2.499389648437500000e-02,6.243896484375000000e-02,-2.188110351562500000e-01,2.499389648437500000e-02,2.499389648437500000e-02,6.245422363281250000e-02,2.500915527343750000e-02,-2.192382812500000000e-01,2.502441406250000000e-02,6.266784667968750000e-02,6.265258789062500000e-02,6.335449218750000000e-02,6.312561035156250000e-02,-2.206878662109375000e-01,-2.201538085937500000e-01,-2.207031250000000000e-01,2.525329589843750000e-02,6.326293945312500000e-02,-2.220153808593750000e-01,2.516174316406250000e-02,6.332397460937500000e-02,6.333923339843750000e-02,-2.221374511718750000e-01,-2.220153808593750000e-01,-2.221221923828125000e-01,6.350708007812500000e-02,6.369018554687500000e-02,-2.217407226562500000e-01,2.548217773437500000e-02,2.548217773437500000e-02,2.548217773437500000e-02,2.519226074218750000e-02,6.362915039062500000e-02,2.520751953125000000e-02,2.523803710937500000e-02,6.362915039062500000e-02,6.379699707031250000e-02,2.516174316406250000e-02,2.523803710937500000e-02,-2.215728759765625000e-01,6.379699707031250000e-02,-2.215423583984375000e-01,-2.215728759765625000e-01,2.528381347656250000e-02,-2.217254638671875000e-01,-2.220764160156250000e-01,2.528381347656250000e-02,-2.217559814453125000e-01,-2.220916748046875000e-01
2.517700195312500000e-02,-1.686096191406250000e-01,2.517700195312500000e-02,3.831481933593750000e-02,3.831481933593750000e-02,-2.021179199218750000e-01,-1.398468017578125000e-01,1.414489746093750000e-02,3.836059570312500000e-02,-1.399230957031250000e-01,-1.399230957031250000e-01,1.416015625000000000e-02,-1.400909423828125000e-01,3.833007812500000000e-02,-1.400756835937500000e-01,1.420593261718750000e-02,1.420593261718750000e-02,1.434326171875000000e-02,1.431274414062500000e-02,3.831481933593750000e-02,3.831481933593750000e-02,3.831481933593750000e-02,-1.406250000000000000e-01,1.435852050781250000e-02,3.834533691406250000e-02,-1.408233642578125000e-01,1.438903808593750000e-02,1.440429687500000000e-02,3.834533691406250000e-02,3.833007812500000000e-02,3.836059570312500000e-02,1.445007324218750000e-02,1.441955566406250000e-02,3.833007812500000000e-02,-1.410675048828125000e-01,-1.410980224609375000e-01,-1.410980224609375000e-01,-1.409454345703125000e-01,1.449584960937500000e-02,-1.410827636718750000e-01,-1.413116455078125000e-01,1.449584960937500000e-02,1.458740234375000000e-02,-1.408538818359375000e-01,-1.413116455078125000e-01,3.833007812500000000e-02,1.460266113281250000e-02,3.833007812500000000e-02,3.833007812500000000e-02,-1.415252685546875000e-01,3.837585449218750000e-02,3.842163085937500000e-02,-1.415252685546875000e-01,3.837585449218750000e-02,3.842163085937500000e-02
2.609252929687500000e-02,-1.409149169921875000e-01,2.609252929687500000e-02,6.217956542968750000e-02,6.217956542968750000e-02,-1.409149169921875000e-01,-3.759613037109375000e-01,3.376770019531250000e-02,7.972717285156250000e-02,-2.791137695312500000e-01,-2.791137695312500000e-01,3.376770019531250000e-02,-2.677764892578125000e-01,7.664489746093750000e-02,-2.677612304687500000e-01,3.202819824218750000e-02,3.202819824218750000e-02,3.205871582031250000e-02,3.207397460937500000e-02,7.714843750000000000e-02,7.696533203125000000e-02,7.716369628906250000e-02,-2.689971923828125000e-01,3.210449218750000000e-02,7.771301269531250000e-02,-2.693634033203125000e-01,3.213500976562500000e-02,3.215026855468750000e-02,7.780456542968750000e-02,7.769775390625000000e-02,7.780456542968750000e-02,3.221130371093750000e-02,3.208923339843750000e-02,7.760620117187500000e-02,-2.700042724609375000e-01,-2.700347900390625000e-01,-2.700500488281250000e-01,-2.696228027343750000e-01,3.225708007812500000e-02,-2.698974609375000000e-01,-2.704010009765625000e-01,3.225708007812500000e-02,3.237915039062500000e-02,-2.694396972656250000e-01,-2.704010009765625000e-01,7.752990722656250000e-02,3.237915039062500000e-02,7.754516601562500000e-02,7.754516601562500000e-02,-2.708282470703125000e-01,7.769775390625000000e-02,7.794189453125000000e-02,-2.708435058593750000e-01,7.769775390625000000e-02,7.794189453125000000e-02
6.881713867187500000e-03,3.906250000000000000e-02,6.881713867187500000e-03,2.452087402343750000e-02,2.452087402343750000e-02,3.904724121093750000e-02,7.861328125000000000e-02,-3.872070312500000000e-01,3.475952148437500000e-02,8.134460449218750000e-02,8.134460449218750000e-02,-3.512115478515625000e-01,7.556152343750000000e-02,3.149414062500000000e-02,7.557678222656250000e-02,-2.653045654296875000e-01,-2.652893066406250000e-01,-2.659606933593750000e-01,-2.658233642578125000e-01,3.147888183593750000e-02,3.149414062500000000e-02,3.147888183593750000e-02,7.575988769531250000e-02,-2.660675048828125000e-01,3.132629394531250000e-02,7.597351074218750000e-02,-2.662048339843750000e-01,-2.662200927734375000e-01,3.128051757812500000e-02,3.132629394531250000e-02,3.129577636718750000e-02,-2.664184570312500000e-01,-2.660980224609375000e-01,3.135681152343750000e-02,7.580566406250000000e-02,7.577514648437500000e-02,7.577514648437500000e-02,7.601928710937500000e-02,-2.666168212890625000e-01,7.608032226562500000e-02,7.618713378906250000e-02,-2.666168212890625000e-01,-2.669067382812500000e-01,7.600402832031250000e-02,7.618713378906250000e-02,3.143310546875000000e-02,-2.668914794921875000e-01,3.143310546875000000e-02,3.143310546875000000e-02,7.624816894531250000e-02,3.137207031250000000e-02,3.131103515625000000e-02,7.624816894531250000e-02,3.138732910156250000e-02,3.131103515625000000e-02
-9.504699707031250000e-02,1.382446289062500000e-02,-9.506225585937500000e-02,-2.192535400390625000e-01,-2.192535400390625000e-01,1.380920410156250000e-02,3.410339355468750000e-02,8.273315429687500000e-02,-3.977813720703125000e-01,3.736877441406250000e-02,3.736877441406250000e-02,8.274841308593750000e-02,3.234863281250000000e-02,-2.688598632812500000e-01,3.236389160156250000e-02,7.705688476562500000e-02,7.705688476562500000e-02,7.783508300781250000e-02,7.759094238281250000e-02,-2.705993652343750000e-01,-2.699584960937500000e-01,-2.705993652343750000e-01,3.269958496093750000e-02,7.772827148437500000e-02,-2.721557617187500000e-01,3.260803222656250000e-02,7.780456542968750000e-02,7.781982421875000000e-02,-2.723083496093750000e-01,-2.721557617187500000e-01,-2.722930908203125000e-01,7.800292968750000000e-02,7.820129394531250000e-02,-2.718353271484375000e-01,3.303527832031250000e-02,3.303527832031250000e-02,3.303527832031250000e-02,3.265380859375000000e-02,7.814025878906250000e-02,3.269958496093750000e-02,3.274536132812500000e-02,7.814025878906250000e-02,7.832336425781250000e-02,3.262329101562500000e-02,3.274536132812500000e-02,-2.716217041015625000e-01,7.832336425781250000e-02,-2.716064453125000000e-01,-2.716369628906250000e-01,3.282165527343750000e-02,-2.718200683593750000e-01,-2.722320556640625000e-01,3.282165527343750000e-02,-2.718505859375000000e-01,-2.722473144531250000e-01
2.619934082031250000e-02,-1.412506103515625000e-01,2.619934082031250000e-02,6.240844726562500000e-02,6.240844726562500000e-02,-1.412506103515625000e-01,-2.796020507812500000e-01,3.535461425781250000e-02,8.583068847656250000e-02,-4.058074951171875000e-01,-3.780517578125000000e-01,3.536987304687500000e-02,-2.684478759765625000e-01,7.691955566406250000e-02,-2.684173583984375000e-01,3.213500976562500000e-02,3.213500976562500000e-02,3.218078613281250000e-02,3.218078613281250000e-02,7.748413085937500000e-02,7.728576660156250000e-02,7.749938964843750000e-02,-2.697601318359375000e-01,3.222656250000000000e-02,7.809448242187500000e-02,-2.701568603515625000e-01,3.225708007812500000e-02,3.228759765625000000e-02,7.818603515625000000e-02,7.807922363281250000e-02,7.818603515625000000e-02,3.234863281250000000e-02,3.221130371093750000e-02,7.797241210937500000e-02,-2.708435058593750000e-01,-2.708740234375000000e-01,-2.708892822265625000e-01,-2.704315185546875000e-01,3.239440917968750000e-02,-2.707366943359375000e-01,-2.712707519531250000e-01,3.239440917968750000e-02,3.251647949218750000e-02,-2.702331542968750000e-01,-2.712554931640625000e-01,7.791137695312500000e-02,3.253173828125000000e-02,7.791137695312500000e-02,7.792663574218750000e-02,-2.717285156250000000e-01,7.807922363281250000e-02,7.833862304687500000e-02,-2.717437744140625000e-01,7.809448242187500000e-02,7.833862304687500000e-02
