slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,batterySOC,voltage,elPrice,chCost,regRev,netCost
28,0.7007999999999999,0.7007999999999999,0,0.0,1,0,0,0,18.20575,0.0,0,0
29,0.23600000000000007,0.23600000000000007,0,0.0,1,0,0,0,19.46075,0.0,0,0
30,0.4305333333333334,0.4305333333333334,0,0.0,1,0,0,0,19.46075,0.0,0,0
31,0.6862666666666667,0.6862666666666667,0,0.0,1,0,0,0,19.115750000000002,0.0,0,0
32,0.6383333333333334,0.6383333333333334,0,0.0,1,0,0,0,19.115750000000002,0.0,0,0
33,0.5646666666666665,0.5646666666666665,0,0.0,1,0,0,0,18.680750000000003,0.0,0,0
34,0.8283333333333334,0.8283333333333334,0,0.0,1,0,0,0,18.680750000000003,0.0,0,0
35,0.8867333333333337,0.8867333333333337,0,0.0,1,0,0,0,17.55075,0.0,0,0
36,0.7758,0.7758,0,0.0,1,0,0,0,17.55075,0.0,0,0
37,1.0862,1.0862,0,0.0,1,0,0,0,17.14575,0.0,0,0
38,0.6287333333333333,0.6287333333333333,0,0.0,1,0,0,0,17.14575,0.0,0,0
39,0.477,0.477,0,0.0,1,0,0,0,16.89075,0.0,0,0
40,0.555,0.555,0,0.0,1,0,0,0,16.89075,0.0,0,0
41,0.6235999999999999,0.6235999999999999,0,0.0,1,0,0,0,14.935749999999999,0.0,0,0
42,0.3435333333333333,0.3435333333333333,0,0.0,1,0,0,0,14.935749999999999,0.0,0,0
43,0.2679999999999999,0.2679999999999999,0,0.0,1,0,0,0,15.165750000000001,0.0,0,0
44,0.11699999999999997,0.11699999999999997,0,0.0,1,0,0,0,15.165750000000001,0.0,0,0
45,0.1508,0.1508,0,0.0,1,0,0,0,16.01075,0.0,0,0
46,0.2212,0.2212,0,0.0,1,0,0,0,16.01075,0.0,0,0
47,0.06600000000000003,0.06600000000000003,0,0.0,1,0,0,0,15.770750000000001,0.0,0,0
48,0.07000000000000003,0.07000000000000003,0,0.0,1,0,0,0,15.770750000000001,0.0,0,0
49,0.132,0.132,0,0.0,1,0,0,0,17.66075,0.0,0,0
50,0.5318,0.5318,0,0.0,1,0,0,0,17.66075,0.0,0,0
51,0.2269999999999999,0.2269999999999999,0,0.0,1,0,0,0,16.180750000000003,0.0,0,0
52,0.21000000000000005,0.21000000000000005,0,0.0,1,0,0,0,16.180750000000003,0.0,0,0
53,0.0933333333333334,0.0933333333333334,0,0.0,1,0,0,0,15.020750000000001,0.0,0,0
54,0.137,0.137,0,0.0,1,0,0,0,15.020750000000001,0.0,0,0
55,0.27099999999999996,0.27099999999999996,0,0.0,1,0,0,0,14.82075,0.0,0,0
56,0.15880000000000002,0.15880000000000002,0,0.0,1,0,0,0,14.82075,0.0,0,0
57,0.38433333333333336,0.38433333333333336,0,0.0,1,0,0,0,12.89575,0.0,0,0
58,0.10500000000000004,0.10500000000000004,0,0.0,1,0,0,0,12.89575,0.0,0,0
59,0.07000000000000003,0.07000000000000003,0,0.0,1,0,0,0,6.285749999999999,0.0,0,0
60,0.1638,0.1638,0,0.0,1,0,0,0,6.285749999999999,0.0,0,0
61,0.29579999999999995,0.29579999999999995,0,0.0,1,0,0,0,9.580750000000002,0.0,0,0
62,0.2560000000000001,0.2560000000000001,0,0.0,1,0,0,0,9.580750000000002,0.0,0,0
63,0.10720000000000005,0.10720000000000005,0,0.0,1,0,0,0,11.17575,0.0,0,0
64,0.22166666666666673,0.22166666666666673,0,0.0,1,0,0,0,11.17575,0.0,0,0
65,0.20226666666666662,0.20226666666666662,0,0.0,1,0,0,0,12.85575,0.0,0,0
66,0.3105333333333333,0.3105333333333333,0,0.0,1,0,0,0,12.85575,0.0,0,0
67,0.25066666666666665,0.25066666666666665,0,0.0,1,0,0,0,14.240750000000002,0.0,0,0
68,0.22099999999999997,0.22099999999999997,0,0.0,1,0,0,0,14.240750000000002,0.0,0,0
69,0.29833333333333345,0.29833333333333345,0,0.0,1,0,0,0,16.220750000000002,0.0,0,0
70,0.635,0.635,0,0.0,1,0,0,0,16.220750000000002,0.0,0,0
71,0.4191333333333333,0.4191333333333333,0,0.0,1,0,0,0,16.795749999999998,0.0,0,0
72,0.36300000000000016,0.36300000000000016,0,0.0,1,0,0,0,16.795749999999998,0.0,0,0
73,0.3571333333333333,0.3571333333333333,0,0.0,1,0,0,0,17.74575,0.0,0,0
74,0.4840666666666665,0.4840666666666665,0,0.0,1,0,0,0,17.74575,0.0,0,0
75,0.545,0.545,0,0.0,1,0,0,0,18.78075,0.0,0,0
76,4.790066666666665,4.790066666666665,0,0.0,1,0,0,0,18.78075,0.0,0,0
77,0.30686666666666673,0.30686666666666673,0,0.0,1,0,0,0,16.850749999999998,0.0,0,0
78,0.3876666666666668,0.3876666666666668,0,0.0,1,0,0,0,16.850749999999998,0.0,0,0
79,0.42419999999999997,0.42419999999999997,0,0.0,1,0,0,0,16.56575,0.0,0,0
80,0.6928000000000001,0.6928000000000001,0,0.0,1,0,0,0,16.56575,0.0,0,0
81,2.2150000000000003,2.2150000000000003,0,0.0,1,0,0,0,16.180750000000003,0.0,0,0
82,1.7880666666666665,1.7880666666666665,0,0.0,1,0,0,0,16.180750000000003,0.0,0,0
83,1.177,1.177,0,0.0,1,0,0,0,16.88575,0.0,0,0
84,2.600866666666667,2.600866666666667,0,0.0,1,0,0,0,16.88575,0.0,0,0
85,2.7399333333333336,2.7399333333333336,0,0.0,1,0,0,0,16.850749999999998,0.0,0,0
86,2.9986666666666655,2.9986666666666655,0,0.0,0,0,0,0,16.850749999999998,0.0,0,0
87,1.7459999999999993,1.7459999999999993,0,0.0,0,0,0,0,16.98075,0.0,0,0
88,0.11600000000000005,0.11600000000000005,0,0.0,0,0,0,0,16.98075,0.0,0,0
89,0.07000000000000003,0.07000000000000003,0,0.0,0,0,0,0,18.335750000000004,0.0,0,0
90,0.24893333333333337,0.24893333333333337,0,0.0,0,0,0,0,18.335750000000004,0.0,0,0
91,0.4112,0.4112,0,0.0,0,0,0,0,18.31075,0.0,0,0
92,0.2560000000000001,0.2560000000000001,0,0.0,0,0,0,0,18.31075,0.0,0,0
93,0.07000000000000003,0.07000000000000003,0,0.0,0,0,0,0,18.55075,0.0,0,0
94,0.07000000000000003,0.07000000000000003,0,0.0,0,0,0,0,18.55075,0.0,0,0
95,0.17719999999999997,0.17719999999999997,0,0.0,0,0,0,0,18.43575,0.0,0,0
96,0.4209333333333333,0.4209333333333333,0,0.0,0,0,0,0,18.43575,0.0,0,0
