slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,batterySOC,voltage,elPrice,chCost,regRev,netCost
22,0.7022539895786366,0.24519999999999997,0,0.457053989579,1,0,0,0,32.42575,0.320967987634,0,0
23,0.5568000000000001,0.5568000000000001,0,0.0,1,0,0,0,28.960750000000004,0.0,0,0
24,0.6851999999999999,0.6851999999999999,0,0.0,1,0,0,0,28.960750000000004,0.0,0,0
25,0.08600000000000002,0.08600000000000002,0,0.0,1,0,0,0,19.46075,0.0,0,0
26,0.15799999999999997,0.15799999999999997,0,0.0,1,0,0,0,19.46075,0.0,0,0
27,0.06800000000000003,0.06800000000000003,0,0.0,1,0,0,0,18.20575,0.0,0,0
28,0.23,0.23,0,0.0,1,0,0,0,18.20575,0.0,0,0
29,0.4088666666666666,0.4088666666666666,0,0.0,1,0,0,0,19.46075,0.0,0,0
30,0.5466,0.5466,0,0.0,1,0,0,0,19.46075,0.0,0,0
31,0.3112,0.3112,0,0.0,1,0,0,0,19.115750000000002,0.0,0,0
32,0.5173333333333333,0.5173333333333333,0,0.0,1,0,0,0,19.115750000000002,0.0,0,0
33,0.5150666666666669,0.5150666666666669,0,0.0,1,0,0,0,18.680750000000003,0.0,0,0
34,0.7916666666666666,0.7916666666666666,0,0.0,1,0,0,0,18.680750000000003,0.0,0,0
35,0.7187333333333333,0.7187333333333333,0,0.0,1,0,0,0,17.55075,0.0,0,0
36,0.5117333333333333,0.5117333333333333,0,0.0,1,0,0,0,17.55075,0.0,0,0
37,0.5763333333333333,0.5763333333333333,0,0.0,1,0,0,0,17.14575,0.0,0,0
38,0.6178000000000001,0.6178000000000001,0,0.0,1,0,0,0,17.14575,0.0,0,0
39,0.8168666666666665,0.8168666666666665,0,0.0,1,0,0,0,16.89075,0.0,0,0
40,0.5732,0.5732,0,0.0,1,0,0,0,16.89075,0.0,0,0
41,0.8804666666666666,0.8804666666666666,0,0.0,1,0,0,0,14.935749999999999,0.0,0,0
42,0.15799999999999997,0.15799999999999997,0,0.0,1,0,0,0,14.935749999999999,0.0,0,0
43,0.06800000000000003,0.06800000000000003,0,0.0,1,0,0,0,15.165750000000001,0.0,0,0
44,0.10520000000000002,0.10520000000000002,0,0.0,1,0,0,0,15.165750000000001,0.0,0,0
45,0.06099999999999997,0.06099999999999997,0,0.0,1,0,0,0,16.01075,0.0,0,0
46,0.06899999999999998,0.06899999999999998,0,0.0,1,0,0,0,16.01075,0.0,0,0
47,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,15.770750000000001,0.0,0,0
48,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,15.770750000000001,0.0,0,0
49,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,17.66075,0.0,0,0
50,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,17.66075,0.0,0,0
51,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,16.180750000000003,0.0,0,0
52,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,16.180750000000003,0.0,0,0
53,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,15.020750000000001,0.0,0,0
54,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,15.020750000000001,0.0,0,0
55,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,14.82075,0.0,0,0
56,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,14.82075,0.0,0,0
57,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,12.89575,0.0,0,0
58,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,12.89575,0.0,0,0
59,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,6.285749999999999,0.0,0,0
60,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,6.285749999999999,0.0,0,0
61,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,9.580750000000002,0.0,0,0
62,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,9.580750000000002,0.0,0,0
63,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,11.17575,0.0,0,0
64,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,11.17575,0.0,0,0
65,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,12.85575,0.0,0,0
66,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,12.85575,0.0,0,0
67,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,14.240750000000002,0.0,0,0
68,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,14.240750000000002,0.0,0,0
69,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,16.220750000000002,0.0,0,0
70,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,16.220750000000002,0.0,0,0
71,0.07699999999999999,0.07699999999999999,0,0.0,1,0,0,0,16.795749999999998,0.0,0,0
72,0.23466666666666663,0.23466666666666663,0,0.0,1,0,0,0,16.795749999999998,0.0,0,0
73,0.2633333333333334,0.2633333333333334,0,0.0,1,0,0,0,17.74575,0.0,0,0
74,0.38133333333333325,0.38133333333333325,0,0.0,1,0,0,0,17.74575,0.0,0,0
75,0.43173333333333314,0.43173333333333314,0,0.0,1,0,0,0,18.78075,0.0,0,0
76,0.5025333333333333,0.5025333333333333,0,0.0,1,0,0,0,18.78075,0.0,0,0
77,0.9248000000000001,0.9248000000000001,0,0.0,1,0,0,0,16.850749999999998,0.0,0,0
78,0.6090000000000001,0.6090000000000001,0,0.0,1,0,0,0,16.850749999999998,0.0,0,0
79,0.07099999999999998,0.07099999999999998,0,0.0,1,0,0,0,16.56575,0.0,0,0
80,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,16.56575,0.0,0,0
81,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,16.180750000000003,0.0,0,0
82,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,16.180750000000003,0.0,0,0
83,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,16.88575,0.0,0,0
84,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,16.88575,0.0,0,0
85,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,16.850749999999998,0.0,0,0
86,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,16.850749999999998,0.0,0,0
87,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,16.98075,0.0,0,0
88,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,16.98075,0.0,0,0
89,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,18.335750000000004,0.0,0,0
90,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,18.335750000000004,0.0,0,0
91,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,18.31075,0.0,0,0
92,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,18.31075,0.0,0,0
93,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,18.55075,0.0,0,0
94,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,18.55075,0.0,0,0
95,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,18.43575,0.0,0,0
96,0.07099999999999998,0.07099999999999998,0,0.0,0,0,0,0,18.43575,0.0,0,0
