slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,batterySOC,minVoltageV,minVoltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
44,43.1596801562,20.9872666667,0,22.1724134896,55.0,0.0,0.969832237708,224.103012085,0.974360922109,15.165750000000001,0.840653199698,0.0,0.840653199698,0.795719098625,1.63637229832
45,33.9362440592,6.6338,0,27.3024440592,55.0,0.0,0.97367940028,225.781280518,0.981657741381,16.01075,1.09283151555,0.0,1.09283151555,0.265530283375,1.35836179893
46,41.1424419018,8.98313333333,0,32.1593085685,55.0,0.0,0.978210939214,225.452346802,0.98022759479,16.01075,1.28723662416,0.0,1.28723662416,0.359566755042,1.6468033792
47,30.802648998,6.81953333333,0,23.9831156646,55.0,0.0,0.98159037824,226.890884399,0.986482106084,15.770750000000001,0.945579303419,0.0,0.945579303419,0.268872888292,1.21445219171
48,37.4899984495,7.3016,0,30.1883984495,55.0,0.0,0.985844198021,226.150039673,0.983261042056,15.770750000000001,1.19023421212,0.0,1.19023421212,0.2878792705,1.47811348262
49,38.3117794264,7.91146666667,0,30.4003127597,55.0,0.0,0.990127878456,225.887023926,0.982117495329,17.66075,1.34223080893,0.0,1.34223080893,0.349306087333,1.69153689626
50,31.8938426555,9.35686666667,0,22.5369759888,55.0,0.0,0.993303543254,226.494094849,0.984756934124,17.66075,0.995049746737,0.0,0.995049746737,0.413123207458,1.4081729542
51,41.5888430648,8.99386666667,0,32.5949763982,55.0,0.0,0.997896471746,225.815216064,0.981805287237,16.180750000000003,1.31852791089,0.0,1.31852791089,0.363818770167,1.68234668105
52,38.9245296433,7.52746666667,0,31.3970629766,55.0,0.0,1.00232060335,224.999603271,0.978259144659,16.180750000000003,1.2700700669,0.0,1.2700700669,0.304500140667,1.57457020757
53,29.9354169902,7.05886666667,0,22.8765503236,55.0,0.0,1.00554411726,225.835830688,0.981894916037,15.020750000000001,0.859057358181,0.0,0.859057358181,0.265073678708,1.12413103689
54,43.0980393741,7.88813333333,0,35.2099060408,55.0,0.0,1.01050551311,224.482879639,0.976012520168,15.020750000000001,1.32219799041,0.0,1.32219799041,0.296214196917,1.61841218732
55,34.9288916572,7.38893333333,0,27.5399583239,55.0,0.0,1.0143861436,225.671661377,0.981181136422,14.82075,1.02040709332,0.0,1.02040709332,0.27377383425,1.29418092757
56,35.2025619709,7.53986666667,0,27.6626953042,55.0,0.0,1.01828406885,225.194732666,0.979107533331,14.82075,1.02495472857,0.0,1.02495472857,0.27936619725,1.30432092582
57,31.145977829,7.4518,0,23.694177829,55.0,0.0,1.0216227939,225.124313354,0.978801362411,12.89575,0.763885484346,0.0,0.763885484346,0.240241374625,1.00412685897
58,38.8711685629,6.9958,0,31.8753685629,55.0,0.0,1.02611432311,225.142471313,0.978880310059,12.89575,1.02764196036,0.0,1.02764196036,0.225540219625,1.25318217999
59,36.8574450086,6.78113333333,0,30.0763116752,55.0,0.0,1.03035234885,226.306930542,0.98394317627,6.285749999999999,0.472630440282,0.0,0.472630440282,0.106561272125,0.579191712407
60,32.1805895976,7.08006666667,0,25.1005229309,55.0,0.0,1.03388924071,225.875198364,0.982066079845,6.285749999999999,0.394439030032,0.0,0.394439030032,0.111258822625,0.505697852657
61,37.0100637921,6.952,0,30.0580637921,55.0,0.0,1.03812469516,225.883239746,0.982101042374,9.580750000000002,0.71994698669,0.0,0.71994698669,0.166513435,0.88646042169
62,38.227271936,7.3354,0,30.891871936,55.0,0.0,1.04247764075,225.583251953,0.980796747622,9.580750000000002,0.739918255126,0.0,0.739918255126,0.175696583875,0.915614839001
63,34.0981472092,7.643,0,26.4551472092,55.0,0.0,1.04620541149,226.052536011,0.98283711309,11.17575,0.739140278557,0.0,0.739140278557,0.213540643125,0.952680921682
64,35.2295209438,8.502,0,26.7275209438,55.0,0.0,1.04997156217,225.655502319,0.981110879649,11.17575,0.74675023047,0.0,0.74675023047,0.23754056625,0.98429079672
65,35.2210113458,10.6751333333,0,24.5458780124,55.0,0.0,1.05343029953,226.610046387,0.985261071247,12.85575,0.788889178146,0.0,0.788889178146,0.343092113375,1.13198129152
66,32.1953728184,9.8852,0,22.3101728184,55.0,0.0,1.0565740057,226.414352417,0.9844102279,12.85575,0.717035010525,0.0,0.717035010525,0.31770414975,1.03473916027
67,36.6173501267,8.34546666667,0,28.2718834601,55.0,0.0,1.06055777109,225.946884155,0.982377757197,14.240750000000002,1.00653206096,0.0,1.00653206096,0.297114261083,1.30364632204
68,30.172450196,8.4424,0,21.730050196,55.0,0.0,1.06361973271,225.412124634,0.980052715799,14.240750000000002,0.773630530822,0.0,0.773630530822,0.3005652695,1.07419580032
69,38.9220023823,10.9478666667,0,27.9741357156,55.0,0.0,1.06756154274,224.729751587,0.977085876465,16.220750000000002,1.13440365477,0.0,1.13440365477,0.443956520583,1.57836017536
70,35.0906326109,13.632,0,21.4586326109,54.0,0.0,1.07457698356,225.901626587,0.98218098516,16.220750000000002,0.870187787306,0.0,0.870187787306,0.55280316,1.42299094731
71,41.2266098255,11.8779333333,0,29.3486764922,53.0,0.0,1.07777220923,223.732269287,0.9727489969,16.795749999999998,1.23233258298,0.0,1.23233258298,0.498746996958,1.73107957994
72,44.4695781071,15.3095333333,0,29.1600447738,53.0,0.0,1.08189392214,224.647033691,0.976726233441,16.795749999999998,1.22441205502,0.0,1.22441205502,0.642837736208,1.86724979123
73,49.5863053805,27.0884,0,22.4979053805,52.0,0.0,1.08430071893,224.060058594,0.974174167799,17.74575,0.998105511013,0.0,0.998105511013,1.20175993575,2.19986544676
74,56.5620869077,26.7696,0,29.7924869077,52.0,0.0,1.08844840704,221.541900635,0.963225654934,17.74575,1.32172506136,0.0,1.32172506136,1.187616573,2.50934163436
75,53.1467206383,29.7066,0,23.4401206383,52.0,0.0,1.09168422258,224.401397705,0.975658250892,18.78075,1.1005576142,0.0,1.1005576142,1.39478056987,2.49533818407
76,66.0254544854,39.6120666667,0,26.4133878187,49.0,0.0,1.09184253426,221.966827393,0.965073162576,18.78075,1.24015808319,0.0,1.24015808319,1.85986080262,3.10001888582
77,56.3418219499,31.2657333333,0,25.0760886166,48.0,0.0,1.09791927931,224.909118652,0.977865733271,16.850749999999998,1.05637725064,0.0,1.05637725064,1.31712763992,2.37350489056
